model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,250,1,128,128,0.001,,0.0005,300,10,"[3.0676, 0.0529]","[0.0337, 0.002]","[0.0307, 0.0016]","[0.0286, 0.0014]","[0.0381, 0.0028]","[0.0222, 0.0009]","[0.1179, 0.0044]","[0.0274, 0.0013]","[0.0236, 0.001]","[0.0216, 0.0009]","[0.0323, 0.002]","[0.0154, 0.0005]","[0.0416, 0.0036]","[0.1079, 0.0062]","[0.134, 0.0068]","[0.1596, 0.0072]","[0.0658, 0.005]","[0.2703, 0.0087]"
CVNCF,200,1,128,128,0.001,,0.0005,300,10,"[3.0876, 0.0522]","[0.0284, 0.0018]","[0.027, 0.0015]","[0.0258, 0.0013]","[0.0299, 0.0024]","[0.0212, 0.0008]","[0.1083, 0.0038]","[0.0257, 0.0013]","[0.0231, 0.001]","[0.0216, 0.0009]","[0.0276, 0.0019]","[0.0157, 0.0005]","[0.0283, 0.0026]","[0.0951, 0.0058]","[0.128, 0.0065]","[0.1587, 0.0072]","[0.0519, 0.0044]","[0.271, 0.0086]"
CVNCF,150,1,128,128,0.001,,0.0005,300,10,"[3.067, 0.0519]","[0.0321, 0.002]","[0.0293, 0.0016]","[0.0274, 0.0014]","[0.0369, 0.0027]","[0.0218, 0.0009]","[0.1155, 0.0042]","[0.0255, 0.0013]","[0.0227, 0.001]","[0.0213, 0.0009]","[0.0318, 0.002]","[0.0159, 0.0005]","[0.037, 0.0033]","[0.0949, 0.0058]","[0.122, 0.0064]","[0.1532, 0.007]","[0.0609, 0.0047]","[0.2767, 0.0086]"
CVNCF,100,1,128,128,0.001,,0.0005,300,10,"[3.0785, 0.0528]","[0.0326, 0.002]","[0.0301, 0.0016]","[0.028, 0.0014]","[0.0364, 0.0028]","[0.0218, 0.0009]","[0.1161, 0.0044]","[0.0277, 0.0013]","[0.0235, 0.001]","[0.0211, 0.0008]","[0.0308, 0.002]","[0.0152, 0.0005]","[0.0408, 0.0036]","[0.1069, 0.0062]","[0.1339, 0.0068]","[0.1555, 0.0071]","[0.0608, 0.0049]","[0.268, 0.0087]"
