F-MAP@10,F-MAP@20,F-MAP@5,model
0.0,0.0,0.0,CE-NCF
-0.04499999999999993,-0.02675881716322892,-0.08999999999999997,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.1009523809523809,0.05047619047619056,0.10666666666666658,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.01574871615312792,0.0,CE-NCF
0.02500000000000001,0.012500000000000011,0.049999999999999996,CE-NCF
0.0,-0.0074175824175824225,0.0,CE-NCF
0.0,-0.001560150375939852,0.0,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
0.0,-0.0064583333333333316,0.0,CE-NCF
-0.023611111111111138,-0.005459401709401679,0.0,CE-NCF
0.0,-0.033438570158771413,0.0,CE-NCF
0.0,0.017308866529067764,0.0,CE-NCF
0.0,-0.0025,0.0,CE-NCF
0.0,0.03059701113300184,0.0,CE-NCF
-0.01999999999999999,-0.00868235930735932,-0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.10027777777777783,0.0693919457735247,0.16666666666666666,CE-NCF
0.04999999999999999,0.024999999999999967,0.1,CE-NCF
0.03333333333333334,0.03348375888817065,0.06666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.009052287581699348,0.0,CE-NCF
-0.016666666666666677,0.018059782279983533,0.0,CE-NCF
0.026666666666666672,0.04677190349210472,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02361111111111111,-0.027688050253839726,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.11456349206349206,0.08478597275617406,0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.09817460317460325,0.06414557664557663,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.07138888888888886,-0.01477446680426564,-0.15666666666666665,CE-NCF
-0.08333333333333333,-0.014442417317804296,-0.16666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0125,0.016720938375350138,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.030952380952380926,0.031224906629318372,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02361111111111111,-0.011805555555555555,0.0,CE-NCF
