F-MAP@10,F-MAP@20,F-MAP@5,model
0.011111111111111127,0.005555555555555536,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.021111111111111136,0.03792794924373874,0.0,CE-NCF
-0.03361111111111111,-0.017779581529581534,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.010000000000000009,0.03614470389431684,0.0,CE-NCF
0.20833333333333331,0.09615384615384615,0.4166666666666667,CE-NCF
-0.014285714285714277,-0.0025974025974025983,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.015748716153127916,0.0,CE-NCF
0.04166666666666666,0.042718223254213955,0.049999999999999996,CE-NCF
0.048333333333333284,0.01712646422205244,0.11666666666666664,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.03095238095238096,-0.015476190476190463,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08845238095238096,-0.044226190476190474,-0.09,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.01,-0.009545454545454548,0.0,CE-NCF
-0.022500000000000003,-0.015416666666666648,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.05053344015805317,0.0,CE-NCF
0.0,-0.005131578947368404,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.002941176470588225,0.0,CE-NCF
0.0,-0.0017982456140350905,0.0,CE-NCF
0.0,0.02611533783553907,0.0,CE-NCF
-0.0017857142857142794,0.022859565829767114,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0010714285714285739,0.0,CE-NCF
0.0,0.008712121212121213,0.0,CE-NCF
0.0,0.011830461205461204,0.0,CE-NCF
0.004166666666666652,0.0020942486306263497,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.05833333333333335,0.029166666666666674,0.11666666666666664,CE-NCF
-0.016666666666666677,-0.019183866529067783,0.0,CE-NCF
-0.057499999999999996,-0.031527777777777766,-0.14000000000000004,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0025,0.0,CE-NCF
0.0,0.0060661764705882346,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.11500000000000005,0.08777980490441795,0.24999999999999994,CE-NCF
0.0,0.016817092221503988,0.0,CE-NCF
0.0,0.0079093567251462,0.0,CE-NCF
0.0,-0.020880295100496337,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.030952380952380953,-0.009410014005602249,0.0,CE-NCF
0.011111111111111112,0.005555555555555557,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0013267543859649261,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.044722222222222226,0.02236111111111111,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.047896825396825396,-0.032660533910533904,0.0,CE-NCF
0.0,-0.010611631016042782,0.0,CE-NCF
0.025000000000000022,0.01245892480412597,0.050000000000000044,CE-NCF
0.0,0.013975533195734432,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.050000000000000044,0.004119704899503418,0.09999999999999998,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.021111111111111112,0.019267676767676774,0.0,CE-NCF
0.02916666666666662,0.03453814460393412,0.0,CE-NCF
0.0,-0.0047843567251462105,0.0,CE-NCF
-0.09999999999999998,-0.019755478439689,-0.2,CE-NCF
0.01,0.0050000000000000044,0.0,CE-NCF
0.011111111111111112,0.005555555555555557,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.007417582417582419,0.0,CE-NCF
0.0,0.010644399460188931,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03678571428571431,0.035496586746586734,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0003921568627451022,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.2312301587301587,0.15682617520078823,0.3666666666666666,CE-NCF
0.0,0.011475533195734411,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02206349206349223,-0.001936581650203828,0.026666666666666505,CE-NCF
0.1094047619047619,0.03978479853479852,0.09,CE-NCF
-0.023611111111111027,-0.011805555555555625,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.14500000000000002,-0.07249999999999997,-0.25666666666666665,CE-NCF
0.0,-0.03557698214238464,0.0,CE-NCF
-0.03361111111111111,-0.03727318733897682,0.0,CE-NCF
0.0,0.005369674185463663,0.0,CE-NCF
0.07277777777777777,0.056581795397584844,0.09,CE-NCF
0.0,0.02258803696303696,0.0,CE-NCF
0.0,0.0055727554179566575,0.0,CE-NCF
0.009999999999999995,0.008580542264752772,0.0,CE-NCF
0.0,-0.0025,0.0,CE-NCF
0.0,0.0064583333333333316,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08333333333333333,-0.04166666666666663,-0.16666666666666666,CE-NCF
-0.01,-0.012909356725146204,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.06039682539682545,0.05562416234436357,0.05000000000000002,CE-NCF
0.03333333333333334,0.0250171998624011,0.06666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.016666666666666677,0.0037878787878787845,0.0,CE-NCF
0.0,-0.028789651825642526,0.0,CE-NCF
0.030952380952381064,0.01825396825396819,0.0,CE-NCF
0.0,0.0208802951004963,0.0,CE-NCF
-0.021111111111111112,-0.04149412571432696,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.21039682539682536,0.12564664502164513,0.3,CE-NCF
0.0,0.0027777777777777783,0.0,CE-NCF
0.0,0.019808866529067756,0.0,CE-NCF
0.0578968253968255,0.029922438672438767,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.021111111111111112,0.010555555555555547,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0059665590257695494,0.0,CE-NCF
0.15928571428571425,0.07964285714285713,0.2566666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.039166666666666905,0.07545448617430062,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.09999999999999998,-0.050000000000000044,-0.2,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.011584249084249092,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.06456349206349207,-0.025376984126984123,0.0,CE-NCF
0.0,0.00571895424836601,0.0,CE-NCF
0.02361111111111111,0.009410425101214565,0.0,CE-NCF
0.0,0.0195948699992817,0.0,CE-NCF
0.0,-0.015046961767163011,0.0,CE-NCF
-0.03154761904761905,0.01501881589342885,-0.11666666666666664,CE-NCF
-0.016666666666666677,-0.008333333333333331,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.007529761904761956,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.01428571428571429,0.0046422735760971445,0.0,CE-NCF
0.0,0.0025,0.0,CE-NCF
0.0,0.004779104624305863,0.0,CE-NCF
0.0,-0.0025000000000000022,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04999999999999999,0.024999999999999967,0.1,CE-NCF
0.0,0.01189950980392157,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03361111111111111,0.03115641303141302,0.0,CE-NCF
-0.04789682539682544,-0.03266053391053392,0.0,CE-NCF
0.0,0.01625988992088065,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03095238095238096,0.015476190476190463,0.0,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
-0.026785714285714284,-0.01339285714285713,0.0,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
0.0,-0.0033333333333333322,0.0,CE-NCF
0.021111111111111112,0.010555555555555561,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.057777777777777775,0.041447163947163954,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.014285714285714235,0.0004887218045112607,0.0,CE-NCF
0.011111111111111127,0.005555555555555536,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0046541704339692,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0281593997248022,0.0,CE-NCF
0.0,0.0031249999999999993,0.0,CE-NCF
0.0,0.017308866529067764,0.0,CE-NCF
0.009999999999999981,0.021607112143102875,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0928968253968254,0.05526924979904854,0.09,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.09999999999999998,-0.050000000000000044,-0.2,CE-NCF
0.09999999999999998,0.050000000000000044,0.2,CE-NCF
0.12361111111111114,0.06180555555555553,0.2,CE-NCF
0.0,0.021601448946650184,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.08956349206349207,0.05520021645021639,0.049999999999999996,CE-NCF
-0.061666666666666675,-0.030833333333333296,-0.09,CE-NCF
0.0,0.0045454545454545435,0.0,CE-NCF
0.016666666666666677,0.008333333333333331,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.021111111111111112,-0.019267676767676753,0.0,CE-NCF
-0.014285714285714284,0.0067330586080586174,0.0,CE-NCF
-0.033333333333333326,0.005559782279983522,-0.06666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04999999999999999,0.002768298952509435,0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.08888888888888888,0.044444444444444425,0.2,CE-NCF
-0.04999999999999999,-0.024999999999999967,-0.1,CE-NCF
-0.01999999999999999,-0.009999999999999995,-0.04,CE-NCF
0.05777777777777776,0.05722094275693346,0.03999999999999995,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0079093567251462,0.0,CE-NCF
0.0,0.010750915750915755,0.0,CE-NCF
-0.03361111111111115,-0.003001283846872038,0.0,CE-NCF
0.03333333333333334,0.016666666666666663,0.06666666666666665,CE-NCF
-0.07321428571428568,-0.031197786131996696,-0.2,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07833333333333331,0.06976367779966852,0.15666666666666662,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0031249999999999993,0.0,CE-NCF
0.033611111111111036,0.04140017146596087,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.06166666666666665,0.04551062091503277,0.09000000000000008,CE-NCF
0.0,0.008843954248366011,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.09884920634920633,0.07474629021649143,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
-0.026785714285714284,-0.01339285714285713,0.0,CE-NCF
0.0,-0.005131578947368421,0.0,CE-NCF
0.011111111111111112,0.015364422084623325,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03666666666666667,0.02374269005847951,0.04,CE-NCF
0.03749999999999998,0.021836124401913903,0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.24678571428571427,0.13331043956043953,0.4066666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0074175824175824225,0.0,CE-NCF
0.15789682539682548,0.09663826670405623,0.2,CE-NCF
0.023611111111111083,0.04011254676695847,0.0,CE-NCF
0.0,-0.008712121212121213,0.0,CE-NCF
0.03095238095238096,0.015476190476190463,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03333333333333334,0.005816133470932239,0.06666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.09999999999999998,-0.05000000000000002,-0.2,CE-NCF
0.12595238095238098,0.07695172367192488,0.15666666666666662,CE-NCF
0.1831746031746031,0.22103849345528914,0.15666666666666673,CE-NCF
0.0,0.004917582417582417,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.01,-0.02719588010029187,0.0,CE-NCF
-0.014285714285714284,-0.007142857142857145,0.0,CE-NCF
0.0,0.011475533195734432,0.0,CE-NCF
0.04999999999999999,0.029506578947368356,0.10000000000000003,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07416666666666671,0.040416666666666656,0.09000000000000002,CE-NCF
0.2501190476190477,0.12002756230697409,0.41333333333333333,CE-NCF
-0.04999999999999999,-0.024999999999999994,-0.1,CE-NCF
-0.03333333333333334,-0.010208333333333333,-0.06666666666666665,CE-NCF
0.021111111111111112,0.010555555555555561,0.0,CE-NCF
0.1730158730158729,0.13728733469832538,0.13,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0009649122807017518,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04833333333333345,0.039418909264110624,0.1166666666666667,CE-NCF
0.0,0.0,0.0,CE-NCF
0.10999999999999999,0.07268985400564348,0.2,CE-NCF
0.018333333333333368,0.026831458015668552,0.049999999999999996,CE-NCF
0.0,-0.005131578947368421,0.0,CE-NCF
0.0,-0.01804258241758242,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.009999999999999981,0.01717728758169934,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.009917582417582407,0.0,CE-NCF
0.033611111111111036,0.019746732026143854,0.0,CE-NCF
0.07944444444444448,0.028931623931623907,0.11666666666666659,CE-NCF
0.0,-0.005131578947368421,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08456349206349206,-0.05925044619123568,-0.04000000000000001,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008012820512820512,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0009523809523809545,-0.0077441564283668995,-0.06,CE-NCF
0.016666666666666677,0.05338672142271214,0.0,CE-NCF
-0.05000000000000002,-0.031066176470588264,-0.10000000000000003,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.023611111111111138,0.023281088751290036,0.0,CE-NCF
0.10833333333333334,0.045468911248709984,0.21666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.19373015873015886,0.11475581500542786,0.31666666666666676,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02500000000000001,-0.012500000000000011,-0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03361111111111109,0.010739379084967415,0.0,CE-NCF
0.21039682539682547,0.17245654049253112,0.29666666666666675,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04206349206349205,0.029004884004884046,0.0,CE-NCF
-0.01,-0.00915329768270945,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.012500000000000011,0.0007582256924363318,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0024999999999999953,0.0,CE-NCF
0.0,-0.02185432107452231,0.0,CE-NCF
0.0561111111111111,0.017205022359821118,0.09,CE-NCF
0.0,0.005131578947368421,0.0,CE-NCF
0.0,0.008350533195734432,0.0,CE-NCF
0.02678571428571419,0.016964285714285765,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.01638888888888901,-0.014399905649905731,-0.09999999999999998,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.026785714285714284,-0.0192559523809524,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.015982112143102856,0.0,CE-NCF
-0.02500000000000001,-0.01634615384615383,-0.049999999999999996,CE-NCF
-0.01,-0.017558275058275067,0.0,CE-NCF
-0.014285714285714284,-0.007142857142857131,0.0,CE-NCF
0.1069444444444444,0.07532654329674449,0.16666666666666652,CE-NCF
-0.020952380952380972,-0.008708513708513749,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008712121212121213,0.0,CE-NCF
0.0,0.009682539682539681,0.0,CE-NCF
0.0,0.03079097867217062,0.0,CE-NCF
-0.0125,-0.00875,0.0,CE-NCF
0.0,-0.008843954248366011,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.1333333333333333,-0.06666666666666662,-0.2666666666666666,CE-NCF
0.0,-0.0025,0.0,CE-NCF
0.03333333333333338,0.04305978227998358,0.0666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.06761904761904747,0.0761653521057547,0.040000000000000036,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04345238095238102,0.01909461152882208,0.0,CE-NCF
0.009999999999999981,0.04250561938061939,0.0,CE-NCF
0.023333333333333373,-0.016052949243738707,0.06666666666666665,CE-NCF
0.12539682539682545,0.05434787950267839,0.1166666666666667,CE-NCF
0.0,0.0,0.0,CE-NCF
0.037896825396825394,0.022753491348692603,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0016986281692164262,0.0,CE-NCF
0.0,0.0025,0.0,CE-NCF
0.17777777777777776,0.08625730994152048,0.29999999999999993,CE-NCF
-0.016666666666666677,-0.008333333333333331,0.0,CE-NCF
0.0,0.009399509803921565,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
