F-MAP@10,F-MAP@20,F-MAP@5,model
0.07,0.013219979624778389,0.10666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04666666666666666,0.03478354978354975,0.04,CE-NCF
0.0,-0.0025,0.0,CE-NCF
-0.03095238095238096,-0.0067335004177109525,0.0,CE-NCF
0.024999999999999994,0.028523441427853236,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02361111111111111,-0.011805555555555555,0.0,CE-NCF
0.03611111111111111,0.031991406211607426,0.049999999999999996,CE-NCF
0.0,0.005131578947368418,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.011343954248365998,0.0,CE-NCF
0.04111111111111104,0.08826382960864393,0.03999999999999995,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.20833333333333331,0.10416666666666669,0.4166666666666667,CE-NCF
0.0,-0.017308866529067764,0.0,CE-NCF
0.026785714285714413,0.03934479628558568,0.0,CE-NCF
0.12484126984126984,0.1904402028569983,0.04000000000000001,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0045454545454545435,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.00044117647058827814,0.0,CE-NCF
0.09789682539682543,0.04894841269841271,0.1,CE-NCF
0.010000000000000009,-0.01162147793726745,0.04000000000000001,CE-NCF
0.0,0.020880295100496337,0.0,CE-NCF
-0.0690079365079365,-0.05160769785769788,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.044722222222222226,0.026906565656565656,0.0,CE-NCF
0.0,0.002631578947368421,0.0,CE-NCF
0.003174603174603191,-0.01527472527472526,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008012820512820519,0.0,CE-NCF
-0.011111111111111112,-0.014267676767676776,0.0,CE-NCF
0.0,-0.010029761904761902,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.010850533195734438,0.0,CE-NCF
-0.05833333333333335,-0.029166666666666674,-0.11666666666666664,CE-NCF
0.0,0.006066176470588233,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.028297877518078756,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.059285714285714386,0.025097402597402618,0.09000000000000008,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.010850533195734433,0.0,CE-NCF
0.03666666666666667,0.018333333333333354,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.008888888888889057,-0.009230193825782163,-0.040000000000000036,CE-NCF
0.06678571428571431,0.04879474691974692,0.06666666666666665,CE-NCF
-0.031111111111111103,-0.015555555555555572,-0.04,CE-NCF
-0.01,-0.027588036963036973,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.01,0.02446303696303697,0.0,CE-NCF
0.05095238095238095,0.027976190476190488,0.04,CE-NCF
-0.02111111111111111,-0.009484126984126984,0.0,CE-NCF
0.08333333333333333,0.04166666666666663,0.16666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.09789682539682543,0.06279211285790226,0.06666666666666654,CE-NCF
-0.06611111111111109,-0.0758936355182485,-0.09,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04999999999999999,0.04030228758169935,0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03361111111111111,0.031173245614035075,0.0,CE-NCF
0.05833333333333335,0.029166666666666674,0.11666666666666664,CE-NCF
0.0,0.0,0.0,CE-NCF
0.02500000000000001,0.020131578947368417,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0025,0.0,CE-NCF
0.045,0.022500000000000006,0.09,CE-NCF
0.012500000000000011,0.013667582417582369,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.2592857142857143,0.12964285714285714,0.45666666666666667,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.005131578947368421,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.006111111111111178,0.0006393657941645703,0.009999999999999898,CE-NCF
0.05833333333333335,0.01619572829131649,0.11666666666666659,CE-NCF
0.0,-0.0025,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07456349206349211,0.06463977392576467,0.04,CE-NCF
0.11111111111111113,0.05243055555555562,0.2,CE-NCF
0.07833333333333334,0.021411371566170317,0.15666666666666665,CE-NCF
-0.01,-0.007045454545454535,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08333333333333337,-0.06112970362970371,-0.1666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03361111111111109,0.026723137973137967,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
