F-MAP@10,F-MAP@20,F-MAP@5,model
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.1475,-0.07375000000000007,-0.30000000000000004,CE-NCF
0.02500000000000001,0.026475533195734438,0.049999999999999996,CE-NCF
0.1845634920634921,0.11271561256081372,0.23999999999999994,CE-NCF
0.05095238095238095,0.03803446553446557,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.009399509803921565,0.0,CE-NCF
0.10000000000000003,0.058012820512820557,0.16666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.11623015873015874,0.07108601774042955,0.15666666666666662,CE-NCF
0.047896825396825396,0.04580273377293502,0.0,CE-NCF
0.06345238095238095,0.031726190476190456,0.04,CE-NCF
0.0,0.0025,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04472222222222223,0.013648989898989897,0.15666666666666665,CE-NCF
0.0,0.0079093567251462,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04999999999999999,0.01854166666666665,0.1,CE-NCF
0.0,0.005381241565452097,0.0,CE-NCF
0.008888888888888835,0.034416455577446325,0.040000000000000036,CE-NCF
-0.14500000000000002,-0.06486842105263156,-0.25666666666666665,CE-NCF
0.026785714285714274,0.018802213868003348,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.011111111111111112,-0.005555555555555557,0.0,CE-NCF
0.13194444444444442,0.06597222222222224,0.21666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.020880295100496337,0.0,CE-NCF
0.021111111111111112,0.03251859251859253,0.0,CE-NCF
0.02428571428571427,0.0218198906356801,0.0,CE-NCF
0.07166666666666666,0.060907004502205764,0.09000000000000008,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07123015873015873,0.030975274725274726,0.06666666666666665,CE-NCF
0.05095238095238097,0.023430735930736024,0.040000000000000036,CE-NCF
0.0,0.011475533195734433,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07638888888888895,0.04994995501574462,0.20000000000000007,CE-NCF
0.0,0.0,0.0,CE-NCF
0.011111111111111127,-0.014039314443726164,0.0,CE-NCF
0.008333333333333304,0.02376153666594838,0.05000000000000002,CE-NCF
-0.02111111111111111,-0.01926767676767674,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.13071428571428573,-0.07492225095166277,-0.29,CE-NCF
0.0,0.0079093567251462,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.1915079365079364,0.1671141745251652,0.16666666666666652,CE-NCF
0.0,-0.010850533195734433,0.0,CE-NCF
0.03361111111111111,0.03727318733897682,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.010850533195734452,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.008843954248366011,0.0,CE-NCF
-0.03333333333333334,-0.016666666666666663,-0.06666666666666665,CE-NCF
0.0,-0.011375915750915755,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.015748716153127916,0.0,CE-NCF
0.009999999999999953,0.015616883116883085,0.0,CE-NCF
0.04999999999999999,0.03585053319573442,0.1,CE-NCF
0.03361111111111109,0.035709444709057736,0.0,CE-NCF
0.1813492063492064,0.08196248196248199,0.2,CE-NCF
0.09499999999999997,0.08172557619539042,0.15666666666666668,CE-NCF
0.0,-0.0012426900584795314,0.0,CE-NCF
0.03888888888888889,0.019166666666666637,0.1,CE-NCF
0.02678571428571419,0.049772603772216706,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08527777777777779,-0.034213405058993285,-0.09,CE-NCF
-0.023611111111111027,-0.011805555555555625,0.0,CE-NCF
0.0,0.002941176470588225,0.0,CE-NCF
0.0,0.02337504299965598,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.02361111111111111,0.04058995528035775,0.0,CE-NCF
0.08888888888888888,0.025018479327689858,0.2,CE-NCF
0.0,0.0,0.0,CE-NCF
0.02111111111111097,0.023104716920506363,0.0,CE-NCF
0.0,-0.005409356725146199,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.014917582417582424,0.0,CE-NCF
0.01,0.03782613220113221,0.0,CE-NCF
0.028452380952380923,0.04624750249750248,-0.049999999999999996,CE-NCF
-0.021111111111111112,-0.031948671168872414,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.02500000000000001,0.012500000000000011,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.051785714285714324,0.04143379281537185,0.049999999999999996,CE-NCF
0.037777777777777743,0.017130071725659946,0.0,CE-NCF
0.0,0.005131578947368404,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0027777777777777957,0.0,CE-NCF
0.045833333333333504,0.028048245614035072,0.11666666666666659,CE-NCF
0.0,-0.003333333333333334,0.0,CE-NCF
-0.016666666666666677,-0.008333333333333331,0.0,CE-NCF
0.0,0.007417582417582419,0.0,CE-NCF
-0.024999999999999967,-0.012500000000000011,-0.05000000000000002,CE-NCF
-0.01,-0.013712121212121203,0.0,CE-NCF
0.022896825396825415,0.02229894589414716,-0.049999999999999996,CE-NCF
0.009999999999999953,0.009545454545454524,0.0,CE-NCF
0.01,0.009545454545454548,0.0,CE-NCF
0.0,-0.01452542555483731,0.0,CE-NCF
-0.021111111111111136,0.004634552538964332,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.021111111111111112,-0.016636097820308348,0.0,CE-NCF
0.06428571428571433,0.05173772714213881,0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0035714285714285726,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.07345238095238096,0.06215194012214137,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.03750000000000003,-0.01874999999999999,-0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.004166666666666666,0.0,CE-NCF
-0.03333333333333334,-0.016666666666666663,-0.06666666666666665,CE-NCF
