model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
E-NCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3126,0.5893,0.1977,0.7121
E-NCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3115,0.5858,0.1959,0.7054
E-NCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,0.3145,0.5931,0.1992,0.7176
E-NCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3127,0.5895,0.1984,0.7146
E-NCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,0.3113,0.5859,0.1974,0.7085
E-NCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3109,0.5857,0.1965,0.7073
E-NCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,0.311,0.5853,0.1969,0.7083
E-NCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3091,0.5831,0.196,0.7069
E-NCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3122,0.5884,0.1973,0.7109
E-NCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3142,0.5916,0.1987,0.7146
E-NCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3127,0.5882,0.1964,0.7066
E-NCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3165,0.5961,0.1992,0.7182
E-NCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3144,0.5925,0.1985,0.7152
E-NCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3127,0.588,0.1967,0.7074
E-NCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3124,0.5876,0.1966,0.7065
E-NCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3112,0.5863,0.196,0.7066
E-NCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3161,0.5967,0.1999,0.7212
E-NCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3129,0.5889,0.1967,0.7092
E-NCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3145,0.5921,0.1984,0.7127
E-NCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3178,0.598,0.1995,0.7185
E-NCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3144,0.5926,0.1994,0.7166
E-NCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3131,0.591,0.1987,0.7152
E-NCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3148,0.5933,0.1994,0.7163
E-VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,0.2858,0.5454,0.1947,0.7004
E-VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,0.3271,0.6197,0.2085,0.7533
E-VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,0.3243,0.6118,0.2051,0.7387
E-VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,0.3228,0.6101,0.2042,0.7379
E-VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,0.3224,0.6069,0.2026,0.7311
E-VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,0.3183,0.599,0.1995,0.7206
E-VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,0.3225,0.6084,0.2038,0.7352
E-VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,0.3193,0.6011,0.2015,0.7246
E-VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,0.3204,0.6029,0.2006,0.7238
E-VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,0.3189,0.5999,0.2011,0.7234
E-VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,0.3213,0.6049,0.2015,0.7277
E-VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,0.3201,0.6033,0.2014,0.7286
E-VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,0.3188,0.6006,0.2006,0.7234
E-VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,0.3183,0.6001,0.2019,0.7268
E-VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,0.321,0.6041,0.2009,0.7262
E-VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,0.3207,0.603,0.1999,0.7211
E-VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,0.3191,0.6011,0.2014,0.7245
E-VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,0.3192,0.6001,0.2005,0.7211
E-VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,0.3205,0.6025,0.2013,0.724
E-VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,0.3174,0.5966,0.2001,0.7184
E-VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,0.3215,0.6051,0.2025,0.7285
E-VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,0.3184,0.599,0.2,0.721
E-VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,0.3194,0.6009,0.2006,0.7225
E-VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,0.3216,0.6048,0.2007,0.7248
E-VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,0.3192,0.6,0.1997,0.7192
E-VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,0.3238,0.6099,0.2035,0.7332
E-VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,0.3195,0.5993,0.1991,0.7155
E-VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,0.322,0.605,0.2008,0.7248
E-VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,0.3221,0.6057,0.2021,0.7277
E-VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,0.3225,0.6061,0.2012,0.7257
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.1996,0.3814,0.1452,0.5109
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.2937,0.5519,0.1842,0.6623
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.2653,0.4953,0.1657,0.5911
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.2632,0.494,0.166,0.5941
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.2701,0.5085,0.1709,0.6153
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.2732,0.5176,0.1766,0.6363
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.2818,0.5327,0.1798,0.649
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.2857,0.5416,0.1839,0.6631
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.2928,0.554,0.1855,0.671
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.2954,0.5603,0.188,0.6816
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3009,0.5681,0.1887,0.6836
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.2996,0.5654,0.1891,0.6827
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3019,0.5708,0.1906,0.6906
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3058,0.5774,0.1922,0.6962
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3041,0.5731,0.1907,0.6904
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3073,0.5797,0.1921,0.6947
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3083,0.5811,0.193,0.6985
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3091,0.5839,0.1946,0.7039
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3084,0.5808,0.1931,0.6987
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3086,0.5819,0.1932,0.6989
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3127,0.5892,0.1956,0.707
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3114,0.587,0.1951,0.7055
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3116,0.5874,0.1956,0.7071
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.312,0.5882,0.1949,0.705
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3131,0.5898,0.1958,0.7072
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3124,0.5889,0.1956,0.7069
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.315,0.594,0.1983,0.7163
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3142,0.5929,0.1964,0.7102
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3153,0.5943,0.1984,0.7151
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3138,0.5913,0.1967,0.7097
CE-NCF,100,1,128,128,0.001,10,0.0001,10,5,Adam,0.1612,0.3142,0.1158,0.4191
CE-NCF,100,1,128,128,0.001,10,0.0001,20,5,Adam,0.1962,0.371,0.127,0.4565
CE-NCF,100,1,128,128,0.001,10,0.0001,30,5,Adam,0.2209,0.4124,0.1381,0.493
CE-NCF,100,1,128,128,0.001,10,0.0001,40,5,Adam,0.236,0.4401,0.1472,0.5238
CE-NCF,100,1,128,128,0.001,10,0.0001,50,5,Adam,0.2483,0.4637,0.155,0.554
CE-NCF,100,1,128,128,0.001,10,0.0001,60,5,Adam,0.257,0.4801,0.1618,0.5781
CE-NCF,100,1,128,128,0.001,10,0.0001,70,5,Adam,0.2637,0.4935,0.1666,0.5956
CE-NCF,100,1,128,128,0.001,10,0.0001,80,5,Adam,0.2682,0.5015,0.1695,0.6048
CE-NCF,100,1,128,128,0.001,10,0.0001,90,5,Adam,0.2705,0.5078,0.1737,0.6194
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.2728,0.5122,0.1754,0.6251
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2759,0.5189,0.1776,0.6348
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.2787,0.5242,0.1794,0.6404
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2813,0.5301,0.1814,0.6497
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.2832,0.5339,0.182,0.6526
CE-NCF,100,1,128,128,0.001,10,0.0001,150,5,Adam,0.2848,0.5356,0.1826,0.6528
CE-NCF,100,1,128,128,0.001,10,0.0001,160,5,Adam,0.2847,0.5372,0.184,0.6593
CE-NCF,100,1,128,128,0.001,10,0.0001,170,5,Adam,0.2873,0.5419,0.1849,0.6651
CE-NCF,100,1,128,128,0.001,10,0.0001,180,5,Adam,0.2888,0.5456,0.1863,0.6701
CE-NCF,100,1,128,128,0.001,10,0.0001,190,5,Adam,0.2884,0.544,0.1856,0.6667
CE-NCF,100,1,128,128,0.001,10,0.0001,200,5,Adam,0.289,0.5459,0.1864,0.6701
CE-NCF,100,1,128,128,0.001,10,0.0001,210,5,Adam,0.2931,0.5532,0.1886,0.6778
CE-NCF,100,1,128,128,0.001,10,0.0001,220,5,Adam,0.295,0.5573,0.1897,0.6822
CE-NCF,100,1,128,128,0.001,10,0.0001,230,5,Adam,0.2942,0.5555,0.1887,0.6795
CE-NCF,100,1,128,128,0.001,10,0.0001,240,5,Adam,0.2959,0.559,0.1897,0.6836
CE-NCF,100,1,128,128,0.001,10,0.0001,250,5,Adam,0.2944,0.5565,0.1892,0.6825
CE-NCF,100,1,128,128,0.001,10,0.0001,260,5,Adam,0.2964,0.5615,0.1913,0.6902
CE-NCF,100,1,128,128,0.001,10,0.0001,270,5,Adam,0.3002,0.5668,0.1929,0.6932
CE-NCF,100,1,128,128,0.001,10,0.0001,280,5,Adam,0.2996,0.5656,0.1916,0.691
CE-NCF,100,1,128,128,0.001,10,0.0001,290,5,Adam,0.2981,0.5645,0.192,0.6923
CE-NCF,100,1,128,128,0.001,10,0.0001,300,5,Adam,0.3012,0.5696,0.1928,0.6959
E-NCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,0.3145,0.5945,0.1993,0.7218
E-NCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,0.3124,0.5911,0.1988,0.7197
E-NCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,0.3147,0.5931,0.199,0.7181
E-NCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,0.3127,0.5895,0.1976,0.7138
E-NCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,0.3117,0.5878,0.1974,0.7124
E-NCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,0.3117,0.5872,0.1975,0.7101
E-NCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,0.3143,0.5914,0.1989,0.7168
E-NCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3174,0.5981,0.1998,0.7226
E-NCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3131,0.5901,0.1985,0.7157
E-NCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,0.3129,0.5893,0.1987,0.7149
E-NCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3113,0.5864,0.1967,0.7101
E-NCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,0.313,0.5893,0.1975,0.7125
E-NCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3149,0.5927,0.1987,0.7164
E-NCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3112,0.5878,0.1996,0.7176
E-NCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3162,0.5956,0.1998,0.7202
E-NCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3167,0.5971,0.2003,0.7219
E-NCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3128,0.5882,0.1977,0.7112
E-NCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3145,0.5925,0.1989,0.7164
E-NCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3105,0.5851,0.1969,0.7093
E-NCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3142,0.5925,0.1986,0.7167
E-NCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3141,0.5918,0.1984,0.7159
E-NCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3145,0.5938,0.1999,0.7209
E-NCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3154,0.5944,0.2002,0.7207
E-NCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3142,0.592,0.2,0.7176
E-NCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3126,0.5886,0.1984,0.7128
E-NCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3129,0.5893,0.1981,0.7129
E-NCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3126,0.5883,0.1964,0.7095
E-NCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3153,0.5936,0.1996,0.7183
E-NCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3129,0.5892,0.1979,0.712
E-NCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3138,0.5917,0.198,0.7149
E-VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,0.288,0.5507,0.1951,0.7031
E-VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,0.3262,0.6171,0.2064,0.7448
E-VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,0.3237,0.6114,0.2043,0.7384
E-VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,0.3262,0.6151,0.2049,0.7414
E-VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,0.3225,0.6081,0.2027,0.7342
E-VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,0.3225,0.6079,0.2033,0.7334
E-VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,0.3219,0.6069,0.2029,0.7318
E-VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,0.3237,0.6098,0.203,0.7337
E-VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,0.3205,0.6036,0.2017,0.728
E-VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,0.3174,0.5994,0.2005,0.7237
E-VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,0.3207,0.6039,0.2008,0.7252
E-VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,0.3229,0.6078,0.2027,0.7322
E-VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,0.3217,0.6058,0.2023,0.7304
E-VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,0.3188,0.6006,0.2007,0.7243
E-VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,0.3228,0.6081,0.203,0.7327
E-VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,0.3203,0.6022,0.2007,0.7237
E-VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,0.3213,0.6044,0.2013,0.7258
E-VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,0.3203,0.6036,0.2025,0.7297
E-VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,0.3188,0.6004,0.2004,0.7237
E-VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,0.3228,0.6069,0.2019,0.7279
E-VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,0.3219,0.6055,0.2024,0.7285
E-VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,0.3226,0.6066,0.2012,0.7266
E-VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,0.3212,0.6041,0.2013,0.7263
E-VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,0.3234,0.6085,0.2026,0.7305
E-VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,0.3204,0.6027,0.1999,0.7216
E-VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,0.3222,0.6069,0.202,0.7301
E-VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,0.3207,0.6031,0.2001,0.7226
E-VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,0.3216,0.6051,0.2018,0.728
E-VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,0.3223,0.6061,0.2023,0.7283
E-VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,0.3209,0.604,0.2013,0.7261
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.2087,0.3994,0.146,0.5179
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.2908,0.5471,0.1821,0.6554
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.2671,0.499,0.1666,0.5948
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.267,0.5003,0.1671,0.5979
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.2707,0.5094,0.1718,0.6167
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.2765,0.5231,0.1778,0.6403
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.2816,0.5324,0.1803,0.6497
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.2862,0.5409,0.1829,0.6588
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.2947,0.5557,0.1853,0.6707
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.2948,0.5568,0.1869,0.6753
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.2991,0.5643,0.1887,0.6828
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.2991,0.5655,0.19,0.6879
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3039,0.574,0.1919,0.6939
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3014,0.5689,0.191,0.69
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3056,0.5776,0.1939,0.7014
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3063,0.5782,0.1936,0.6999
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3073,0.5803,0.1945,0.7034
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3071,0.5795,0.1935,0.6987
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3087,0.5829,0.1954,0.7063
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3103,0.585,0.1952,0.7057
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3103,0.5862,0.196,0.7079
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3108,0.5866,0.1965,0.7091
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3111,0.5866,0.1963,0.7077
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.311,0.5866,0.1964,0.7088
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3142,0.5924,0.1975,0.7136
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3112,0.5865,0.1966,0.7082
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3088,0.5825,0.1963,0.7066
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3107,0.5861,0.1959,0.7078
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3131,0.5903,0.1973,0.7123
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3143,0.5916,0.1979,0.7129
CE-NCF,100,1,128,128,0.001,10,0.0001,10,5,Adam,0.1768,0.3451,0.1246,0.4595
CE-NCF,100,1,128,128,0.001,10,0.0001,20,5,Adam,0.2159,0.4106,0.1383,0.5075
CE-NCF,100,1,128,128,0.001,10,0.0001,30,5,Adam,0.2407,0.4534,0.1501,0.5463
CE-NCF,100,1,128,128,0.001,10,0.0001,40,5,Adam,0.2532,0.4751,0.1574,0.5704
CE-NCF,100,1,128,128,0.001,10,0.0001,50,5,Adam,0.2605,0.4883,0.1628,0.5869
CE-NCF,100,1,128,128,0.001,10,0.0001,60,5,Adam,0.2653,0.4972,0.167,0.6005
CE-NCF,100,1,128,128,0.001,10,0.0001,70,5,Adam,0.2692,0.5036,0.1697,0.6078
CE-NCF,100,1,128,128,0.001,10,0.0001,80,5,Adam,0.2719,0.5102,0.1731,0.6194
CE-NCF,100,1,128,128,0.001,10,0.0001,90,5,Adam,0.277,0.5204,0.1763,0.6315
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.2771,0.5218,0.1779,0.6375
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2798,0.5263,0.1789,0.6407
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.2809,0.5284,0.1804,0.6458
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2811,0.5299,0.1807,0.6484
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.2829,0.5332,0.1819,0.6534
