model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
CE-NCF,100,1,128,128,0.001,10,0.0001,10,5,Adam,0.1552,0.303,0.1144,0.4095
CE-NCF,100,1,128,128,0.001,10,0.0001,20,5,Adam,0.1893,0.3596,0.1269,0.4546
CE-NCF,100,1,128,128,0.001,10,0.0001,30,5,Adam,0.2155,0.4066,0.1396,0.4983
CE-NCF,100,1,128,128,0.001,10,0.0001,40,5,Adam,0.233,0.4369,0.1476,0.5268
CE-NCF,100,1,128,128,0.001,10,0.0001,50,5,Adam,0.247,0.462,0.1573,0.5592
CE-NCF,100,1,128,128,0.001,10,0.0001,60,5,Adam,0.2562,0.4798,0.1637,0.583
CE-NCF,100,1,128,128,0.001,10,0.0001,70,5,Adam,0.2629,0.4932,0.1685,0.601
CE-NCF,100,1,128,128,0.001,10,0.0001,80,5,Adam,0.2675,0.5022,0.1715,0.6123
CE-NCF,100,1,128,128,0.001,10,0.0001,90,5,Adam,0.2715,0.51,0.1743,0.6214
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.2739,0.5154,0.176,0.629
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2745,0.5168,0.177,0.6328
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.277,0.5223,0.1791,0.64
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2799,0.5273,0.1796,0.6444
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.2828,0.5335,0.1822,0.6534
CE-NCF,100,1,128,128,0.001,10,0.0001,150,5,Adam,0.2832,0.5336,0.1827,0.6541
CE-NCF,100,1,128,128,0.001,10,0.0001,160,5,Adam,0.2848,0.537,0.183,0.6573
CE-NCF,100,1,128,128,0.001,10,0.0001,170,5,Adam,0.2873,0.5411,0.1835,0.658
CE-NCF,100,1,128,128,0.001,10,0.0001,180,5,Adam,0.2897,0.5456,0.1853,0.6658
CE-NCF,100,1,128,128,0.001,10,0.0001,190,5,Adam,0.2894,0.5467,0.1863,0.6694
CE-NCF,100,1,128,128,0.001,10,0.0001,200,5,Adam,0.2918,0.5509,0.1867,0.673
CE-NCF,100,1,128,128,0.001,10,0.0001,210,5,Adam,0.2899,0.547,0.186,0.669
CE-NCF,100,1,128,128,0.001,10,0.0001,220,5,Adam,0.2901,0.548,0.1872,0.6728
CE-NCF,100,1,128,128,0.001,10,0.0001,230,5,Adam,0.2943,0.5565,0.1889,0.681
CE-NCF,100,1,128,128,0.001,10,0.0001,240,5,Adam,0.2933,0.5543,0.1879,0.6768
CE-NCF,100,1,128,128,0.001,10,0.0001,250,5,Adam,0.295,0.5581,0.1895,0.6834
CE-NCF,100,1,128,128,0.001,10,0.0001,260,5,Adam,0.2966,0.5602,0.1899,0.6842
CE-NCF,100,1,128,128,0.001,10,0.0001,270,5,Adam,0.2976,0.5622,0.1902,0.6857
CE-NCF,100,1,128,128,0.001,10,0.0001,280,5,Adam,0.297,0.562,0.1905,0.6875
CE-NCF,100,1,128,128,0.001,10,0.0001,290,5,Adam,0.2993,0.5667,0.1915,0.6916
CE-NCF,100,1,128,128,0.001,10,0.0001,300,5,Adam,0.2995,0.5674,0.1927,0.6952
E-NCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,0.3156,0.5958,0.1986,0.7178
E-NCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,0.3172,0.5981,0.1989,0.7198
E-NCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,0.3176,0.5988,0.1994,0.7212
E-NCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,0.317,0.5984,0.2008,0.724
E-NCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,0.317,0.5987,0.2004,0.7244
E-NCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,0.3149,0.5945,0.1974,0.7166
E-NCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,0.3154,0.5956,0.1993,0.7186
E-NCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3143,0.5938,0.1981,0.7168
E-NCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3135,0.5914,0.1975,0.7128
E-NCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,0.3136,0.5915,0.1975,0.7127
E-NCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3181,0.6003,0.1993,0.721
E-NCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,0.315,0.5953,0.1998,0.7202
E-NCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3139,0.5912,0.1963,0.7105
E-NCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3175,0.5972,0.1994,0.7175
E-NCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3177,0.5992,0.1994,0.7206
E-NCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3137,0.5925,0.1974,0.7142
E-NCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3178,0.5991,0.1989,0.719
E-NCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3119,0.5884,0.1965,0.7106
E-NCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3167,0.5969,0.1991,0.7178
E-NCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3181,0.5996,0.2002,0.7212
E-NCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3182,0.5994,0.1992,0.7183
E-NCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,0.317,0.5981,0.1993,0.7206
E-NCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,0.317,0.5988,0.1999,0.7221
E-NCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3178,0.5988,0.199,0.7188
E-NCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3138,0.5908,0.1967,0.7102
E-NCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3181,0.6002,0.1993,0.7205
E-NCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,0.316,0.5956,0.1984,0.7156
E-NCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3185,0.6003,0.2002,0.7224
E-NCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3193,0.601,0.1993,0.7194
E-NCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3203,0.6041,0.2004,0.7239
E-VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,0.2903,0.5525,0.1951,0.7021
E-VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,0.3267,0.6181,0.207,0.7488
E-VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,0.3238,0.6101,0.204,0.7352
E-VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,0.3245,0.6125,0.2039,0.7378
E-VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,0.3261,0.6147,0.2057,0.742
E-VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,0.322,0.6068,0.2024,0.733
E-VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,0.3205,0.6041,0.2018,0.7298
E-VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,0.3206,0.6052,0.2031,0.734
E-VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,0.3212,0.6054,0.202,0.7313
E-VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,0.3201,0.6046,0.2028,0.7335
E-VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,0.3198,0.6024,0.2023,0.7281
E-VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,0.3229,0.6078,0.2028,0.7318
E-VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,0.3234,0.6092,0.2024,0.7314
E-VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,0.3214,0.6046,0.2013,0.7283
E-VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,0.3237,0.6085,0.2028,0.7307
E-VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,0.3228,0.607,0.2028,0.7304
E-VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,0.3225,0.6066,0.2022,0.7284
E-VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,0.3217,0.6051,0.2011,0.7262
E-VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,0.3217,0.6051,0.2011,0.7254
E-VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,0.3184,0.6001,0.2002,0.7231
E-VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,0.3222,0.6064,0.2022,0.7295
E-VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,0.3222,0.6055,0.2011,0.7245
E-VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,0.3225,0.6065,0.2023,0.7294
E-VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,0.3241,0.6107,0.2035,0.7339
E-VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,0.3244,0.6113,0.2037,0.736
E-VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,0.3257,0.6131,0.2035,0.7349
E-VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,0.3209,0.6027,0.2009,0.7221
E-VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,0.3221,0.6049,0.2016,0.726
E-VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,0.3227,0.6074,0.2026,0.7307
E-VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,0.3238,0.6081,0.2021,0.728
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.2078,0.3948,0.1454,0.5127
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.2905,0.5461,0.1812,0.6523
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.2651,0.4955,0.1647,0.5884
