model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.274,0.5145,0.177,0.6308
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2745,0.5163,0.1779,0.6353
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.2755,0.5192,0.1798,0.6422
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2794,0.5259,0.1816,0.6485
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.2815,0.53,0.1821,0.6511
CE-NCF,100,1,128,128,0.001,10,0.0001,150,5,Adam,0.2825,0.5324,0.1834,0.655
CE-NCF,100,1,128,128,0.001,10,0.0001,160,5,Adam,0.2843,0.5354,0.1838,0.6575
CE-NCF,100,1,128,128,0.001,10,0.0001,170,5,Adam,0.2841,0.536,0.1841,0.6584
CE-NCF,100,1,128,128,0.001,10,0.0001,180,5,Adam,0.2868,0.5401,0.1851,0.6623
CE-NCF,100,1,128,128,0.001,10,0.0001,190,5,Adam,0.287,0.542,0.1857,0.6667
CE-NCF,100,1,128,128,0.001,10,0.0001,200,5,Adam,0.2905,0.5481,0.1868,0.6713
CE-NCF,100,1,128,128,0.001,10,0.0001,210,5,Adam,0.29,0.5467,0.1867,0.6697
CE-NCF,100,1,128,128,0.001,10,0.0001,220,5,Adam,0.2941,0.5555,0.1899,0.6823
CE-NCF,100,1,128,128,0.001,10,0.0001,230,5,Adam,0.2919,0.5517,0.1887,0.6781
CE-NCF,100,1,128,128,0.001,10,0.0001,240,5,Adam,0.2944,0.5556,0.1894,0.6798
CE-NCF,100,1,128,128,0.001,10,0.0001,250,5,Adam,0.2916,0.552,0.1895,0.68
CE-NCF,100,1,128,128,0.001,10,0.0001,260,5,Adam,0.2964,0.5594,0.1905,0.6854
CE-NCF,100,1,128,128,0.001,10,0.0001,270,5,Adam,0.2981,0.5632,0.1915,0.6899
CE-NCF,100,1,128,128,0.001,10,0.0001,280,5,Adam,0.2963,0.5604,0.1913,0.688
CE-NCF,100,1,128,128,0.001,10,0.0001,290,5,Adam,0.2952,0.5578,0.1898,0.6836
CE-NCF,100,1,128,128,0.001,10,0.0001,300,5,Adam,0.2983,0.5646,0.1923,0.6928
E-NCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,0.3107,0.5863,0.1957,0.7083
E-NCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,0.3119,0.5884,0.1976,0.713
E-NCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,0.3129,0.5895,0.1981,0.713
E-NCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,0.3106,0.5863,0.1964,0.7105
E-NCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,0.3115,0.5889,0.1976,0.7148
E-NCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,0.3088,0.5836,0.1963,0.7089
E-NCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,0.3135,0.5917,0.1983,0.7168
E-NCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3104,0.5858,0.196,0.7087
E-NCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3073,0.5806,0.1958,0.7056
E-NCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,0.311,0.5862,0.1964,0.7081
E-NCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3124,0.5891,0.1969,0.7117
E-NCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,0.3159,0.5963,0.2001,0.7216
E-NCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3121,0.5888,0.1969,0.7106
E-NCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3124,0.589,0.1975,0.7122
E-NCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3093,0.5824,0.195,0.7025
E-NCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3095,0.5844,0.1968,0.709
E-NCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3111,0.5856,0.1958,0.7052
E-NCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3106,0.5847,0.196,0.7054
E-NCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3104,0.586,0.1959,0.7087
E-NCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,0.31,0.5843,0.1968,0.7077
E-NCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3105,0.5843,0.1951,0.7027
E-NCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3112,0.5869,0.1959,0.7079
E-NCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3102,0.5844,0.1961,0.707
E-NCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3114,0.5865,0.1973,0.7095
E-NCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3089,0.5831,0.1959,0.7063
E-NCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3117,0.5874,0.1971,0.7095
E-NCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3103,0.5846,0.1953,0.705
E-NCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3107,0.5843,0.195,0.7033
E-NCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3159,0.5948,0.1988,0.7165
E-NCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3152,0.5945,0.199,0.7186
E-VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,0.2854,0.5435,0.1933,0.6967
E-VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,0.3251,0.6162,0.2058,0.7446
E-VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,0.3267,0.6165,0.2045,0.7426
E-VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,0.3253,0.6137,0.2048,0.7406
E-VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,0.3236,0.6111,0.2037,0.7393
E-VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,0.3242,0.6108,0.2034,0.7359
E-VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,0.3219,0.6075,0.2023,0.7325
E-VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,0.3231,0.6087,0.2025,0.7325
E-VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,0.3203,0.603,0.2004,0.7236
E-VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,0.3209,0.6032,0.2012,0.7247
E-VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,0.3201,0.6026,0.2002,0.724
E-VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,0.3221,0.606,0.2004,0.7274
E-VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,0.3246,0.6119,0.2036,0.7358
E-VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,0.3201,0.603,0.2006,0.7252
E-VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,0.3174,0.597,0.1988,0.7159
E-VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,0.3221,0.6061,0.2015,0.7279
E-VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,0.3196,0.6012,0.1991,0.7191
E-VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,0.3244,0.61,0.2022,0.7306
E-VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,0.3202,0.6034,0.2003,0.7257
E-VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,0.3221,0.606,0.2009,0.7255
E-VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,0.3235,0.6099,0.203,0.7335
E-VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,0.3236,0.6087,0.2014,0.7283
E-VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,0.3199,0.6014,0.1999,0.7202
E-VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,0.3214,0.6039,0.2001,0.7221
E-VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,0.3228,0.6071,0.202,0.7285
E-VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,0.321,0.6036,0.2008,0.724
E-VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,0.3229,0.6061,0.2013,0.7255
E-VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,0.3227,0.607,0.2014,0.7265
E-VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,0.3204,0.601,0.1996,0.7186
E-VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,0.3198,0.6012,0.201,0.7218
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.2033,0.3922,0.1443,0.5145
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.2881,0.5421,0.1813,0.6519
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.2621,0.4921,0.1652,0.5909
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.2611,0.4919,0.1658,0.5943
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.2649,0.5,0.1688,0.607
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.271,0.5133,0.1738,0.6265
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.2747,0.5214,0.1772,0.6406
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.2842,0.5382,0.182,0.6573
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.2897,0.5482,0.1846,0.6675
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.2914,0.5515,0.185,0.671
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.2974,0.5617,0.187,0.6786
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.2978,0.562,0.1872,0.6785
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.2991,0.5646,0.1884,0.6834
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.303,0.5719,0.1907,0.6919
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3002,0.5676,0.1894,0.6883
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3038,0.5732,0.1906,0.6909
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3037,0.5718,0.1899,0.6879
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3065,0.5776,0.1921,0.6957
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3055,0.5765,0.1933,0.6985
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3066,0.5792,0.1938,0.7003
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3095,0.5839,0.194,0.7023
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3093,0.5829,0.1947,0.7027
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3078,0.581,0.1941,0.7015
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3123,0.5895,0.1963,0.7113
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3116,0.5878,0.1961,0.7093
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3123,0.5899,0.197,0.7124
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3132,0.5905,0.1967,0.7121
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3107,0.5848,0.1938,0.7006
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3129,0.5897,0.1964,0.7097
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.314,0.5923,0.1969,0.7117
CE-NCF,100,1,128,128,0.001,10,0.0001,10,5,Adam,0.1495,0.2885,0.1107,0.3917
CE-NCF,100,1,128,128,0.001,10,0.0001,20,5,Adam,0.1857,0.3501,0.1232,0.4377
CE-NCF,100,1,128,128,0.001,10,0.0001,30,5,Adam,0.2103,0.3949,0.1351,0.4811
CE-NCF,100,1,128,128,0.001,10,0.0001,40,5,Adam,0.2285,0.428,0.1444,0.5158
CE-NCF,100,1,128,128,0.001,10,0.0001,50,5,Adam,0.2475,0.4622,0.1551,0.5546
CE-NCF,100,1,128,128,0.001,10,0.0001,60,5,Adam,0.2612,0.4883,0.1651,0.5896
CE-NCF,100,1,128,128,0.001,10,0.0001,70,5,Adam,0.267,0.5004,0.1707,0.6086
CE-NCF,100,1,128,128,0.001,10,0.0001,80,5,Adam,0.2698,0.5069,0.1749,0.6227
CE-NCF,100,1,128,128,0.001,10,0.0001,90,5,Adam,0.2744,0.5158,0.1776,0.6332
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.2776,0.5223,0.1798,0.6423
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2784,0.5235,0.1801,0.6432
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.28,0.5271,0.1821,0.6503
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2829,0.533,0.1834,0.6569
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.2811,0.5312,0.1842,0.6595
