model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
INCF,100,1,128,128,0.01,10,0.0001,10,10,Adam,0.4359,0.4746,0.3631,0.4952
INCF,100,1,128,128,0.01,10,0.0001,20,10,Adam,0.4232,0.4631,0.3573,0.4868
INCF,100,1,128,128,0.01,10,0.0001,30,10,Adam,0.4151,0.4557,0.3528,0.4806
INCF,100,1,128,128,0.01,10,0.0001,40,10,Adam,0.4116,0.4515,0.3489,0.4754
INCF,100,1,128,128,0.01,10,0.0001,50,10,Adam,0.4143,0.4549,0.3513,0.4801
INCF,100,1,128,128,0.01,10,0.0001,60,10,Adam,0.4152,0.4556,0.3517,0.4807
INCF,100,1,128,128,0.01,10,0.0001,70,10,Adam,0.4151,0.4564,0.3531,0.4821
INCF,100,1,128,128,0.01,10,0.0001,80,10,Adam,0.414,0.4554,0.3524,0.4816
INCF,100,1,128,128,0.01,10,0.0001,90,10,Adam,0.4171,0.4572,0.3519,0.4817
INCF,100,1,128,128,0.01,10,0.0001,100,10,Adam,0.4172,0.4571,0.3526,0.4815
INCF,100,1,128,128,0.01,10,0.0001,110,10,Adam,0.4172,0.4574,0.3532,0.4822
INCF,100,1,128,128,0.01,10,0.0001,120,10,Adam,0.4184,0.4591,0.354,0.4836
INCF,100,1,128,128,0.01,10,0.0001,130,10,Adam,0.4168,0.4579,0.3536,0.4833
INCF,100,1,128,128,0.01,10,0.0001,140,10,Adam,0.4165,0.457,0.3528,0.4824
INCF,100,1,128,128,0.01,10,0.0001,150,10,Adam,0.4185,0.4598,0.3549,0.4851
INCF,100,1,128,128,0.01,10,0.0001,160,10,Adam,0.4176,0.4581,0.353,0.4823
INCF,100,1,128,128,0.01,10,0.0001,170,10,Adam,0.4189,0.4586,0.3522,0.4819
INCF,100,1,128,128,0.01,10,0.0001,180,10,Adam,0.4164,0.4557,0.35,0.4792
INCF,100,1,128,128,0.01,10,0.0001,190,10,Adam,0.4178,0.4575,0.3517,0.4814
INCF,100,1,128,128,0.01,10,0.0001,200,10,Adam,0.4169,0.4581,0.354,0.4841
INCF,100,1,128,128,0.01,10,0.0001,210,10,Adam,0.4165,0.456,0.3508,0.4797
INCF,100,1,128,128,0.01,10,0.0001,220,10,Adam,0.4178,0.4575,0.3517,0.4816
INCF,100,1,128,128,0.01,10,0.0001,230,10,Adam,0.417,0.4563,0.3508,0.4801
INCF,100,1,128,128,0.01,10,0.0001,240,10,Adam,0.4166,0.4563,0.3518,0.4804
INCF,100,1,128,128,0.01,10,0.0001,250,10,Adam,0.4187,0.4589,0.354,0.4832
INCF,100,1,128,128,0.01,10,0.0001,260,10,Adam,0.4184,0.459,0.3541,0.4841
INCF,100,1,128,128,0.01,10,0.0001,270,10,Adam,0.4179,0.459,0.3546,0.4845
