model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
INCF,100,1,128,128,0.01,10,0.0001,10,10,Adam,0.432,0.469,0.3574,0.4866
INCF,100,1,128,128,0.01,10,0.0001,20,10,Adam,0.4204,0.4595,0.3533,0.4816
INCF,100,1,128,128,0.01,10,0.0001,30,10,Adam,0.4156,0.4544,0.3495,0.4773
INCF,100,1,128,128,0.01,10,0.0001,40,10,Adam,0.4131,0.4536,0.3502,0.4779
INCF,100,1,128,128,0.01,10,0.0001,50,10,Adam,0.4117,0.4528,0.3503,0.4777
INCF,100,1,128,128,0.01,10,0.0001,60,10,Adam,0.4116,0.4509,0.3477,0.4754
INCF,100,1,128,128,0.01,10,0.0001,70,10,Adam,0.4132,0.4536,0.3505,0.4785
INCF,100,1,128,128,0.01,10,0.0001,80,10,Adam,0.4139,0.4532,0.3493,0.4775
INCF,100,1,128,128,0.01,10,0.0001,90,10,Adam,0.414,0.4548,0.3519,0.4803
INCF,100,1,128,128,0.01,10,0.0001,100,10,Adam,0.4138,0.4561,0.3538,0.4829
INCF,100,1,128,128,0.01,10,0.0001,110,10,Adam,0.4145,0.4546,0.3514,0.4798
INCF,100,1,128,128,0.01,10,0.0001,120,10,Adam,0.4161,0.4554,0.3504,0.4785
INCF,100,1,128,128,0.01,10,0.0001,130,10,Adam,0.416,0.4563,0.3518,0.4812
INCF,100,1,128,128,0.01,10,0.0001,140,10,Adam,0.4152,0.455,0.351,0.4797
INCF,100,1,128,128,0.01,10,0.0001,150,10,Adam,0.4146,0.456,0.353,0.482
INCF,100,1,128,128,0.01,10,0.0001,160,10,Adam,0.4149,0.4563,0.3536,0.4826
INCF,100,1,128,128,0.01,10,0.0001,170,10,Adam,0.4175,0.4568,0.3513,0.4808
INCF,100,1,128,128,0.01,10,0.0001,180,10,Adam,0.4137,0.4542,0.3515,0.4791
INCF,100,1,128,128,0.01,10,0.0001,190,10,Adam,0.4139,0.4555,0.3528,0.4817
INCF,100,1,128,128,0.01,10,0.0001,200,10,Adam,0.4149,0.4546,0.3504,0.4784
INCF,100,1,128,128,0.01,10,0.0001,210,10,Adam,0.4167,0.4552,0.3493,0.478
INCF,100,1,128,128,0.01,10,0.0001,220,10,Adam,0.4179,0.4577,0.3524,0.4817
INCF,100,1,128,128,0.01,10,0.0001,230,10,Adam,0.4145,0.4553,0.3516,0.4803
INCF,100,1,128,128,0.01,10,0.0001,240,10,Adam,0.4149,0.4555,0.3519,0.4802
INCF,100,1,128,128,0.01,10,0.0001,250,10,Adam,0.4134,0.4533,0.3498,0.4775
INCF,100,1,128,128,0.01,10,0.0001,260,10,Adam,0.4155,0.455,0.351,0.479
INCF,100,1,128,128,0.01,10,0.0001,270,10,Adam,0.4155,0.4554,0.3511,0.4803
INCF,100,1,128,128,0.01,10,0.0001,280,10,Adam,0.415,0.4544,0.3496,0.4786
INCF,100,1,128,128,0.01,10,0.0001,290,10,Adam,0.4164,0.4564,0.3517,0.4813
INCF,100,1,128,128,0.01,10,0.0001,300,10,Adam,0.4154,0.4564,0.3531,0.4819
INCF,100,1,128,128,0.01,10,0.0001,310,10,Adam,0.4168,0.4569,0.3523,0.4822
INCF,100,1,128,128,0.01,10,0.0001,320,10,Adam,0.4154,0.4556,0.3515,0.4803
INCF,100,1,128,128,0.01,10,0.0001,330,10,Adam,0.4152,0.4562,0.3523,0.4819
INCF,100,1,128,128,0.01,10,0.0001,340,10,Adam,0.4145,0.4556,0.3526,0.4816
INCF,100,1,128,128,0.01,10,0.0001,350,10,Adam,0.4148,0.4565,0.3536,0.483
INCF,100,1,128,128,0.01,10,0.0001,360,10,Adam,0.4132,0.4538,0.3508,0.4792
INCF,100,1,128,128,0.01,10,0.0001,370,10,Adam,0.4169,0.4558,0.3504,0.4789
INCF,100,1,128,128,0.01,10,0.0001,380,10,Adam,0.4142,0.4545,0.3506,0.4804
INCF,100,1,128,128,0.01,10,0.0001,390,10,Adam,0.414,0.4552,0.3522,0.4813
INCF,100,1,128,128,0.01,10,0.0001,400,10,Adam,0.4141,0.4544,0.3513,0.4796
INCF,100,1,128,128,0.01,10,0.0001,410,10,Adam,0.4154,0.4558,0.352,0.4808
INCF,100,1,128,128,0.01,10,0.0001,420,10,Adam,0.4137,0.4538,0.3504,0.4783
INCF,100,1,128,128,0.01,10,0.0001,430,10,Adam,0.4153,0.4558,0.3524,0.4808
INCF,100,1,128,128,0.01,10,0.0001,440,10,Adam,0.4155,0.4552,0.3509,0.4794
INCF,100,1,128,128,0.01,10,0.0001,450,10,Adam,0.4156,0.4558,0.3519,0.4808
INCF,100,1,128,128,0.01,10,0.0001,460,10,Adam,0.414,0.4535,0.3501,0.4776
INCF,100,1,128,128,0.01,10,0.0001,470,10,Adam,0.415,0.4543,0.3503,0.4784
INCF,100,1,128,128,0.01,10,0.0001,480,10,Adam,0.4151,0.4551,0.3512,0.4796
INCF,100,1,128,128,0.01,10,0.0001,490,10,Adam,0.4155,0.4561,0.3523,0.4804
INCF,100,1,128,128,0.01,10,0.0001,500,10,Adam,0.4155,0.4551,0.3504,0.4797
INCF,100,1,128,128,0.01,10,0.0001,510,10,Adam,0.4147,0.4553,0.3521,0.4806
INCF,100,1,128,128,0.01,10,0.0001,520,10,Adam,0.4154,0.4543,0.3494,0.4783
INCF,100,1,128,128,0.01,10,0.0001,530,10,Adam,0.4154,0.4554,0.3518,0.48
INCF,100,1,128,128,0.01,10,0.0001,540,10,Adam,0.4145,0.4555,0.3527,0.4808
INCF,100,1,128,128,0.01,10,0.0001,550,10,Adam,0.4149,0.4553,0.3517,0.4802
INCF,100,1,128,128,0.01,10,0.0001,560,10,Adam,0.4138,0.4547,0.3515,0.4802
INCF,100,1,128,128,0.01,10,0.0001,570,10,Adam,0.4148,0.4558,0.3518,0.4811
INCF,100,1,128,128,0.01,10,0.0001,580,10,Adam,0.4135,0.4545,0.3516,0.4805
INCF,100,1,128,128,0.01,10,0.0001,590,10,Adam,0.4141,0.4549,0.3517,0.4805
INCF,100,1,128,128,0.01,10,0.0001,600,10,Adam,0.4159,0.4563,0.3508,0.4808
INCF,100,1,128,128,0.01,10,0.0001,610,10,Adam,0.414,0.4547,0.3508,0.4805
INCF,100,1,128,128,0.01,10,0.0001,620,10,Adam,0.4152,0.4547,0.3508,0.4791
INCF,100,1,128,128,0.01,10,0.0001,630,10,Adam,0.4132,0.4549,0.3524,0.481
INCF,100,1,128,128,0.01,10,0.0001,640,10,Adam,0.4148,0.4556,0.3527,0.4811
INCF,100,1,128,128,0.01,10,0.0001,650,10,Adam,0.415,0.4559,0.3523,0.4818
INCF,100,1,128,128,0.01,10,0.0001,660,10,Adam,0.4145,0.4553,0.3519,0.4809
INCF,100,1,128,128,0.01,10,0.0001,670,10,Adam,0.415,0.4547,0.3507,0.4795
INCF,100,1,128,128,0.01,10,0.0001,680,10,Adam,0.4153,0.4554,0.3509,0.48
INCF,100,1,128,128,0.01,10,0.0001,690,10,Adam,0.4144,0.4547,0.351,0.4804
INCF,100,1,128,128,0.01,10,0.0001,700,10,Adam,0.4165,0.4581,0.3545,0.4844
INCF,100,1,128,128,0.01,10,0.0001,710,10,Adam,0.4161,0.4576,0.3545,0.4843
INCF,100,1,128,128,0.01,10,0.0001,720,10,Adam,0.418,0.4587,0.3542,0.4844
INCF,100,1,128,128,0.01,10,0.0001,730,10,Adam,0.418,0.4588,0.3552,0.4847
INCF,100,1,128,128,0.01,10,0.0001,740,10,Adam,0.419,0.461,0.3575,0.4882
INCF,100,1,128,128,0.01,10,0.0001,750,10,Adam,0.4184,0.4603,0.3568,0.4877
INCF,100,1,128,128,0.01,10,0.0001,760,10,Adam,0.4204,0.4626,0.3586,0.4896
INCF,100,1,128,128,0.01,10,0.0001,770,10,Adam,0.4195,0.4619,0.3578,0.4892
INCF,100,1,128,128,0.01,10,0.0001,780,10,Adam,0.4206,0.4627,0.3588,0.4896
INCF,100,1,128,128,0.01,10,0.0001,790,10,Adam,0.4213,0.4632,0.3583,0.4894
INCF,100,1,128,128,0.01,10,0.0001,800,10,Adam,0.4206,0.4619,0.3578,0.488
INCF,100,1,128,128,0.01,10,0.0001,810,10,Adam,0.4222,0.4641,0.3586,0.4908
INCF,100,1,128,128,0.01,10,0.0001,820,10,Adam,0.4225,0.4639,0.3588,0.4906
INCF,100,1,128,128,0.01,10,0.0001,830,10,Adam,0.4218,0.4641,0.3593,0.4917
INCF,100,1,128,128,0.01,10,0.0001,840,10,Adam,0.4217,0.4627,0.3571,0.4886
INCF,100,1,128,128,0.01,10,0.0001,850,10,Adam,0.4213,0.4644,0.3606,0.4922
INCF,100,1,128,128,0.01,10,0.0001,860,10,Adam,0.4227,0.4642,0.3593,0.4906
INCF,100,1,128,128,0.01,10,0.0001,870,10,Adam,0.4227,0.4643,0.3588,0.491
INCF,100,1,128,128,0.01,10,0.0001,880,10,Adam,0.4234,0.4653,0.3604,0.4918
INCF,100,1,128,128,0.01,10,0.0001,890,10,Adam,0.4236,0.4655,0.3607,0.4923
INCF,100,1,128,128,0.01,10,0.0001,900,10,Adam,0.4223,0.4647,0.3603,0.4921
INCF,100,1,128,128,0.01,10,0.0001,910,10,Adam,0.4222,0.4648,0.3608,0.4925
INCF,100,1,128,128,0.01,10,0.0001,920,10,Adam,0.4249,0.4669,0.3617,0.4936
INCF,100,1,128,128,0.01,10,0.0001,930,10,Adam,0.4249,0.4666,0.3606,0.4929
INCF,100,1,128,128,0.01,10,0.0001,940,10,Adam,0.4249,0.4662,0.3602,0.4921
INCF,100,1,128,128,0.01,10,0.0001,950,10,Adam,0.4245,0.4675,0.3626,0.495
INCF,100,1,128,128,0.01,10,0.0001,960,10,Adam,0.4249,0.4669,0.3617,0.4934
INCF,100,1,128,128,0.01,10,0.0001,970,10,Adam,0.4243,0.4664,0.3609,0.4925
INCF,100,1,128,128,0.01,10,0.0001,980,10,Adam,0.4246,0.4671,0.3619,0.4942
INCF,100,1,128,128,0.01,10,0.0001,990,10,Adam,0.425,0.467,0.3611,0.4935
INCF,100,1,128,128,0.01,10,0.0001,1000,10,Adam,0.4257,0.4681,0.3619,0.4951
IVNCF,100,1,128,128,0.0001,10,0.0001,10,10,Adam,0.3915,0.4219,0.3179,0.4345
IVNCF,100,1,128,128,0.0001,10,0.0001,20,10,Adam,0.3999,0.4334,0.3293,0.4502
IVNCF,100,1,128,128,0.0001,10,0.0001,30,10,Adam,0.4152,0.4517,0.3455,0.4713
IVNCF,100,1,128,128,0.0001,10,0.0001,40,10,Adam,0.4356,0.4747,0.3636,0.4952
IVNCF,100,1,128,128,0.0001,10,0.0001,50,10,Adam,0.4415,0.4807,0.3677,0.5005
IVNCF,100,1,128,128,0.0001,10,0.0001,60,10,Adam,0.4433,0.4829,0.3694,0.5028
IVNCF,100,1,128,128,0.0001,10,0.0001,70,10,Adam,0.4459,0.4858,0.3717,0.5057
IVNCF,100,1,128,128,0.0001,10,0.0001,80,10,Adam,0.4476,0.4869,0.3713,0.5057
