model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
CNCF,100,1,128,128,0.001,10,0.0005,10,5,Adam,0.275,0.5185,0.1741,0.6321
CNCF,100,1,128,128,0.001,10,0.0005,20,5,Adam,0.2975,0.5635,0.1912,0.692
CNCF,100,1,128,128,0.001,10,0.0005,30,5,Adam,0.3085,0.582,0.1941,0.7002
CNCF,100,1,128,128,0.001,10,0.0005,40,5,Adam,0.3093,0.5849,0.1957,0.7074
CNCF,100,1,128,128,0.001,10,0.0005,50,5,Adam,0.3137,0.5936,0.1978,0.7171
CNCF,100,1,128,128,0.001,10,0.0005,60,5,Adam,0.3164,0.5996,0.1997,0.7236
CNCF,100,1,128,128,0.001,10,0.0005,70,5,Adam,0.318,0.6001,0.199,0.7199
CNCF,100,1,128,128,0.001,10,0.0005,80,5,Adam,0.3177,0.6009,0.1997,0.7211
CNCF,100,1,128,128,0.001,10,0.0005,90,5,Adam,0.3195,0.6047,0.2013,0.7281
CNCF,100,1,128,128,0.001,10,0.0005,100,5,Adam,0.3211,0.6076,0.2031,0.7318
CNCF,100,1,128,128,0.001,10,0.0005,110,5,Adam,0.3199,0.6041,0.2003,0.7238
CNCF,100,1,128,128,0.001,10,0.0005,120,5,Adam,0.3201,0.6052,0.2014,0.7265
CNCF,100,1,128,128,0.001,10,0.0005,130,5,Adam,0.3201,0.6058,0.2013,0.728
CNCF,100,1,128,128,0.001,10,0.0005,140,5,Adam,0.3201,0.606,0.2014,0.7287
CNCF,100,1,128,128,0.001,10,0.0005,150,5,Adam,0.3207,0.6051,0.2016,0.7242
CNCF,100,1,128,128,0.001,10,0.0005,160,5,Adam,0.3219,0.6079,0.2025,0.7292
CNCF,100,1,128,128,0.001,10,0.0005,170,5,Adam,0.3219,0.6092,0.203,0.7323
CNCF,100,1,128,128,0.001,10,0.0005,180,5,Adam,0.3207,0.6067,0.2029,0.7307
CNCF,100,1,128,128,0.001,10,0.0005,190,5,Adam,0.3193,0.6028,0.2006,0.7234
CNCF,100,1,128,128,0.001,10,0.0005,200,5,Adam,0.3209,0.6071,0.2016,0.7282
CNCF,100,1,128,128,0.001,10,0.0005,210,5,Adam,0.321,0.6075,0.2024,0.7306
CNCF,100,1,128,128,0.001,10,0.0005,220,5,Adam,0.3216,0.6082,0.2019,0.7294
CNCF,100,1,128,128,0.001,10,0.0005,230,5,Adam,0.3205,0.6062,0.2014,0.7271
CNCF,100,1,128,128,0.001,10,0.0005,240,5,Adam,0.3219,0.6082,0.2023,0.7277
CNCF,100,1,128,128,0.001,10,0.0005,250,5,Adam,0.3225,0.6095,0.2021,0.731
CNCF,100,1,128,128,0.001,10,0.0005,260,5,Adam,0.3211,0.6061,0.2017,0.727
CNCF,100,1,128,128,0.001,10,0.0005,270,5,Adam,0.3189,0.6039,0.2012,0.725
CNCF,100,1,128,128,0.001,10,0.0005,280,5,Adam,0.3221,0.6081,0.2019,0.7277
CNCF,100,1,128,128,0.001,10,0.0005,290,5,Adam,0.3212,0.6084,0.2034,0.7335
CNCF,100,1,128,128,0.001,10,0.0005,300,5,Adam,0.321,0.6073,0.202,0.7286
CNCF,100,1,128,128,0.001,10,0.0005,310,5,Adam,0.323,0.6096,0.2025,0.7295
CNCF,100,1,128,128,0.001,10,0.0005,320,5,Adam,0.3198,0.6042,0.2,0.7234
CNCF,100,1,128,128,0.001,10,0.0005,330,5,Adam,0.3213,0.6053,0.2008,0.7223
CNCF,100,1,128,128,0.001,10,0.0005,340,5,Adam,0.3205,0.605,0.2001,0.7243
CNCF,100,1,128,128,0.001,10,0.0005,350,5,Adam,0.3226,0.61,0.2031,0.7322
CNCF,100,1,128,128,0.001,10,0.0005,360,5,Adam,0.3203,0.6049,0.2,0.7235
CNCF,100,1,128,128,0.001,10,0.0005,370,5,Adam,0.3215,0.6067,0.2015,0.7258
CNCF,100,1,128,128,0.001,10,0.0005,380,5,Adam,0.3199,0.6031,0.2007,0.7227
CNCF,100,1,128,128,0.001,10,0.0005,390,5,Adam,0.3219,0.6074,0.202,0.727
CNCF,100,1,128,128,0.001,10,0.0005,400,5,Adam,0.3233,0.6105,0.2033,0.7313
CNCF,100,1,128,128,0.001,10,0.0005,410,5,Adam,0.3218,0.6085,0.2023,0.7293
CNCF,100,1,128,128,0.001,10,0.0005,420,5,Adam,0.3203,0.6054,0.2004,0.7242
CNCF,100,1,128,128,0.001,10,0.0005,430,5,Adam,0.3206,0.6055,0.2011,0.7254
CNCF,100,1,128,128,0.001,10,0.0005,440,5,Adam,0.3215,0.6065,0.2009,0.7246
CNCF,100,1,128,128,0.001,10,0.0005,450,5,Adam,0.3228,0.6101,0.2022,0.7312
CNCF,100,1,128,128,0.001,10,0.0005,460,5,Adam,0.322,0.6087,0.2026,0.7314
CNCF,100,1,128,128,0.001,10,0.0005,470,5,Adam,0.323,0.6097,0.2024,0.7291
CNCF,100,1,128,128,0.001,10,0.0005,480,5,Adam,0.3224,0.6088,0.2025,0.7294
CNCF,100,1,128,128,0.001,10,0.0005,490,5,Adam,0.3226,0.6091,0.2027,0.7305
CNCF,100,1,128,128,0.001,10,0.0005,500,5,Adam,0.3225,0.6099,0.2025,0.7307
CNCF,100,1,128,128,0.001,10,0.0005,510,5,Adam,0.3216,0.6074,0.2018,0.7269
CNCF,100,1,128,128,0.001,10,0.0005,520,5,Adam,0.3224,0.6079,0.202,0.7265
CNCF,100,1,128,128,0.001,10,0.0005,530,5,Adam,0.3215,0.6062,0.2012,0.7243
CNCF,100,1,128,128,0.001,10,0.0005,540,5,Adam,0.3205,0.6047,0.2004,0.7228
CNCF,100,1,128,128,0.001,10,0.0005,550,5,Adam,0.3219,0.6075,0.2022,0.7265
CNCF,100,1,128,128,0.001,10,0.0005,560,5,Adam,0.3206,0.604,0.2006,0.7202
CNCF,100,1,128,128,0.001,10,0.0005,570,5,Adam,0.3217,0.6073,0.2023,0.7289
