model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.3172,0.5967,0.1977,0.7163
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.3131,0.5883,0.1972,0.71
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.3182,0.5981,0.1986,0.7163
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.3153,0.5905,0.1945,0.7026
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.3092,0.5797,0.1915,0.6916
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.3162,0.5929,0.1967,0.708
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.3157,0.5917,0.1974,0.7095
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3176,0.5965,0.1979,0.713
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3132,0.5862,0.1935,0.6972
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.3199,0.6003,0.199,0.7173
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3221,0.6047,0.1994,0.7204
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.3186,0.5963,0.1982,0.7107
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.321,0.6017,0.1985,0.7175
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3171,0.5926,0.1962,0.7032
E-NCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3244,0.6072,0.2012,0.7233
E-NCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3167,0.5926,0.1967,0.7067
E-NCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3241,0.6065,0.199,0.7172
E-NCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3222,0.604,0.2004,0.7202
E-NCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3255,0.6081,0.2002,0.7183
E-NCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3214,0.6002,0.1984,0.712
E-NCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3233,0.6037,0.1995,0.7145
E-NCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3217,0.6009,0.1986,0.7126
E-NCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3193,0.595,0.1964,0.7038
E-NCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3258,0.6087,0.2018,0.723
E-NCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3228,0.6011,0.1989,0.7102
E-NCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3273,0.6107,0.2009,0.7205
E-NCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3246,0.6062,0.2013,0.7209
E-NCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.329,0.6142,0.2029,0.7266
