model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
E-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3195,0.6031,0.2013,0.7266
E-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.324,0.6114,0.2044,0.7375
E-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.321,0.6047,0.2013,0.7272
E-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.3213,0.6064,0.2024,0.7307
E-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3206,0.6041,0.2019,0.7274
E-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3199,0.603,0.2009,0.7255
E-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3197,0.6045,0.2015,0.7281
E-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3229,0.6082,0.203,0.7312
E-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3205,0.6046,0.2017,0.728
E-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3203,0.6037,0.2009,0.7245
E-VNCF,200,1,128,128,0.0001,10,0.0001,310,5,Adam,0.3238,0.6114,0.2031,0.7359
E-VNCF,200,1,128,128,0.0001,10,0.0001,320,5,Adam,0.3225,0.6089,0.2028,0.7332
E-VNCF,200,1,128,128,0.0001,10,0.0001,330,5,Adam,0.3234,0.6092,0.204,0.7347
E-VNCF,200,1,128,128,0.0001,10,0.0001,340,5,Adam,0.3211,0.6056,0.2026,0.7292
E-VNCF,200,1,128,128,0.0001,10,0.0001,350,5,Adam,0.3235,0.6097,0.2038,0.733
E-VNCF,200,1,128,128,0.0001,10,0.0001,360,5,Adam,0.3211,0.6058,0.2026,0.7304
E-VNCF,200,1,128,128,0.0001,10,0.0001,370,5,Adam,0.3228,0.609,0.2028,0.7322
E-VNCF,200,1,128,128,0.0001,10,0.0001,380,5,Adam,0.322,0.6066,0.2027,0.7298
E-VNCF,200,1,128,128,0.0001,10,0.0001,390,5,Adam,0.321,0.6048,0.202,0.7277
E-VNCF,200,1,128,128,0.0001,10,0.0001,400,5,Adam,0.3244,0.6103,0.2035,0.7327
E-VNCF,200,1,128,128,0.0001,10,0.0001,410,5,Adam,0.3224,0.6079,0.2033,0.7316
E-VNCF,200,1,128,128,0.0001,10,0.0001,420,5,Adam,0.322,0.6057,0.202,0.7268
E-VNCF,200,1,128,128,0.0001,10,0.0001,430,5,Adam,0.3225,0.6086,0.2036,0.7337
E-VNCF,200,1,128,128,0.0001,10,0.0001,440,5,Adam,0.3246,0.612,0.2042,0.7336
E-VNCF,200,1,128,128,0.0001,10,0.0001,450,5,Adam,0.3232,0.6098,0.2032,0.733
E-VNCF,200,1,128,128,0.0001,10,0.0001,460,5,Adam,0.3251,0.6117,0.2035,0.7333
E-VNCF,200,1,128,128,0.0001,10,0.0001,470,5,Adam,0.325,0.6127,0.2037,0.7344
E-VNCF,200,1,128,128,0.0001,10,0.0001,480,5,Adam,0.3224,0.6071,0.2024,0.7285
E-VNCF,200,1,128,128,0.0001,10,0.0001,490,5,Adam,0.3221,0.6075,0.2026,0.7308
E-VNCF,200,1,128,128,0.0001,10,0.0001,500,5,Adam,0.3256,0.6142,0.2047,0.7382
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.2077,0.3941,0.1465,0.5155
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.2887,0.5421,0.1804,0.6492
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.2648,0.4952,0.1646,0.5892
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.2669,0.5006,0.1672,0.5983
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.2675,0.504,0.1683,0.6059
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.2731,0.5168,0.1737,0.6264
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.2806,0.5311,0.1785,0.6455
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.2834,0.536,0.1804,0.6515
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.2908,0.548,0.1824,0.6607
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.2945,0.5554,0.1848,0.6692
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.2995,0.5648,0.1873,0.6784
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.2986,0.5648,0.1893,0.6858
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3043,0.5746,0.191,0.6925
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3032,0.573,0.1913,0.693
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3031,0.5727,0.1915,0.6928
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3039,0.5738,0.1912,0.6939
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3046,0.5764,0.193,0.6989
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3079,0.5823,0.1941,0.7051
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3075,0.581,0.1933,0.701
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.3068,0.5801,0.1938,0.701
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3108,0.5863,0.1956,0.7073
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3101,0.5861,0.1958,0.709
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.3097,0.5845,0.1963,0.7086
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.313,0.5909,0.1976,0.7145
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.3109,0.5861,0.1956,0.7069
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3124,0.5893,0.1958,0.7092
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3146,0.5935,0.1972,0.7139
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3146,0.5935,0.1974,0.7145
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3126,0.5895,0.1965,0.7112
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.3136,0.591,0.1976,0.7144
CE-VNCF,200,1,128,128,0.0001,10,0.0001,310,5,Adam,0.3158,0.5947,0.1975,0.7143
CE-VNCF,200,1,128,128,0.0001,10,0.0001,320,5,Adam,0.3152,0.5939,0.1985,0.7154
CE-VNCF,200,1,128,128,0.0001,10,0.0001,330,5,Adam,0.315,0.5925,0.1976,0.7128
CE-VNCF,200,1,128,128,0.0001,10,0.0001,340,5,Adam,0.3164,0.5959,0.1983,0.717
CE-VNCF,200,1,128,128,0.0001,10,0.0001,350,5,Adam,0.3173,0.5976,0.1988,0.7187
CE-VNCF,200,1,128,128,0.0001,10,0.0001,360,5,Adam,0.3156,0.5937,0.1979,0.7147
CE-VNCF,200,1,128,128,0.0001,10,0.0001,370,5,Adam,0.3182,0.5995,0.1999,0.7226
CE-VNCF,200,1,128,128,0.0001,10,0.0001,380,5,Adam,0.3169,0.5971,0.1988,0.7185
CE-VNCF,200,1,128,128,0.0001,10,0.0001,390,5,Adam,0.3195,0.6013,0.1996,0.7211
CE-VNCF,200,1,128,128,0.0001,10,0.0001,400,5,Adam,0.3182,0.5992,0.1992,0.7193
CE-VNCF,200,1,128,128,0.0001,10,0.0001,410,5,Adam,0.3188,0.6004,0.1996,0.7216
CE-VNCF,200,1,128,128,0.0001,10,0.0001,420,5,Adam,0.319,0.5998,0.1988,0.7183
CE-VNCF,200,1,128,128,0.0001,10,0.0001,430,5,Adam,0.3185,0.5987,0.1981,0.7157
CE-VNCF,200,1,128,128,0.0001,10,0.0001,440,5,Adam,0.3198,0.6025,0.1998,0.7229
CE-VNCF,200,1,128,128,0.0001,10,0.0001,450,5,Adam,0.3221,0.6066,0.2014,0.7278
CE-VNCF,200,1,128,128,0.0001,10,0.0001,460,5,Adam,0.3209,0.6037,0.2001,0.7231
CE-VNCF,200,1,128,128,0.0001,10,0.0001,470,5,Adam,0.3192,0.6001,0.1999,0.7207
CE-VNCF,200,1,128,128,0.0001,10,0.0001,480,5,Adam,0.3219,0.6057,0.202,0.7274
CE-VNCF,200,1,128,128,0.0001,10,0.0001,490,5,Adam,0.3215,0.6053,0.2006,0.7244
CE-VNCF,200,1,128,128,0.0001,10,0.0001,500,5,Adam,0.3209,0.6036,0.2006,0.7244
CE-NCF,100,1,128,128,0.001,10,0.0001,10,5,Adam,0.1683,0.3285,0.1202,0.4327
CE-NCF,100,1,128,128,0.001,10,0.0001,20,5,Adam,0.2023,0.3831,0.1339,0.4769
CE-NCF,100,1,128,128,0.001,10,0.0001,30,5,Adam,0.2212,0.4155,0.1434,0.5093
CE-NCF,100,1,128,128,0.001,10,0.0001,40,5,Adam,0.2375,0.444,0.1533,0.5419
CE-NCF,100,1,128,128,0.001,10,0.0001,50,5,Adam,0.2477,0.462,0.1593,0.5632
CE-NCF,100,1,128,128,0.001,10,0.0001,60,5,Adam,0.2577,0.4824,0.1675,0.5938
CE-NCF,100,1,128,128,0.001,10,0.0001,70,5,Adam,0.2643,0.4968,0.1729,0.6139
CE-NCF,100,1,128,128,0.001,10,0.0001,80,5,Adam,0.2696,0.5059,0.1748,0.6222
CE-NCF,100,1,128,128,0.001,10,0.0001,90,5,Adam,0.2728,0.5137,0.1786,0.6365
CE-NCF,100,1,128,128,0.001,10,0.0001,100,5,Adam,0.2767,0.5206,0.1801,0.6422
CE-NCF,100,1,128,128,0.001,10,0.0001,110,5,Adam,0.2798,0.5262,0.1819,0.6486
CE-NCF,100,1,128,128,0.001,10,0.0001,120,5,Adam,0.2804,0.527,0.1818,0.6489
CE-NCF,100,1,128,128,0.001,10,0.0001,130,5,Adam,0.2841,0.5345,0.1838,0.6578
CE-NCF,100,1,128,128,0.001,10,0.0001,140,5,Adam,0.284,0.5344,0.1839,0.6572
CE-NCF,100,1,128,128,0.001,10,0.0001,150,5,Adam,0.2839,0.5374,0.1866,0.6694
CE-NCF,100,1,128,128,0.001,10,0.0001,160,5,Adam,0.2877,0.5433,0.1874,0.673
CE-NCF,100,1,128,128,0.001,10,0.0001,170,5,Adam,0.2886,0.5454,0.1885,0.6764
CE-NCF,100,1,128,128,0.001,10,0.0001,180,5,Adam,0.2889,0.5452,0.1877,0.6739
CE-NCF,100,1,128,128,0.001,10,0.0001,190,5,Adam,0.2908,0.5484,0.1887,0.6766
CE-NCF,100,1,128,128,0.001,10,0.0001,200,5,Adam,0.2917,0.5507,0.1897,0.6813
CE-NCF,100,1,128,128,0.001,10,0.0001,210,5,Adam,0.2928,0.5529,0.1898,0.6825
CE-NCF,100,1,128,128,0.001,10,0.0001,220,5,Adam,0.2937,0.5552,0.1909,0.687
CE-NCF,100,1,128,128,0.001,10,0.0001,230,5,Adam,0.2933,0.5553,0.191,0.6883
CE-NCF,100,1,128,128,0.001,10,0.0001,240,5,Adam,0.2966,0.5608,0.192,0.6916
CE-NCF,100,1,128,128,0.001,10,0.0001,250,5,Adam,0.2968,0.5621,0.1934,0.6958
CE-NCF,100,1,128,128,0.001,10,0.0001,260,5,Adam,0.2972,0.5614,0.1921,0.6923
CE-NCF,100,1,128,128,0.001,10,0.0001,270,5,Adam,0.2989,0.5649,0.1937,0.6963
CE-NCF,100,1,128,128,0.001,10,0.0001,280,5,Adam,0.2986,0.5644,0.1934,0.6961
CE-NCF,100,1,128,128,0.001,10,0.0001,290,5,Adam,0.3006,0.5691,0.1948,0.7021
CE-NCF,100,1,128,128,0.001,10,0.0001,300,5,Adam,0.3009,0.569,0.1943,0.7
CE-NCF,100,1,128,128,0.001,10,0.0001,310,5,Adam,0.3012,0.5705,0.1956,0.7039
CE-NCF,100,1,128,128,0.001,10,0.0001,320,5,Adam,0.3013,0.5704,0.195,0.7023
CE-NCF,100,1,128,128,0.001,10,0.0001,330,5,Adam,0.3034,0.5736,0.1957,0.7046
CE-NCF,100,1,128,128,0.001,10,0.0001,340,5,Adam,0.3023,0.5716,0.1949,0.7026
CE-NCF,100,1,128,128,0.001,10,0.0001,350,5,Adam,0.3056,0.5781,0.1975,0.7123
CE-NCF,100,1,128,128,0.001,10,0.0001,360,5,Adam,0.305,0.5775,0.197,0.7104
CE-NCF,100,1,128,128,0.001,10,0.0001,370,5,Adam,0.3074,0.5818,0.1975,0.7141
CE-NCF,100,1,128,128,0.001,10,0.0001,380,5,Adam,0.3073,0.5821,0.1986,0.7172
CE-NCF,100,1,128,128,0.001,10,0.0001,390,5,Adam,0.3075,0.5814,0.1978,0.7137
CE-NCF,100,1,128,128,0.001,10,0.0001,400,5,Adam,0.3094,0.5856,0.1984,0.7174
CE-NCF,100,1,128,128,0.001,10,0.0001,410,5,Adam,0.3098,0.5857,0.1987,0.7164
CE-NCF,100,1,128,128,0.001,10,0.0001,420,5,Adam,0.3078,0.5828,0.1982,0.716
CE-NCF,100,1,128,128,0.001,10,0.0001,430,5,Adam,0.3093,0.585,0.1985,0.7158
CE-NCF,100,1,128,128,0.001,10,0.0001,440,5,Adam,0.3094,0.5856,0.1989,0.7178
CE-NCF,100,1,128,128,0.001,10,0.0001,450,5,Adam,0.3114,0.5896,0.2001,0.7227
CE-NCF,100,1,128,128,0.001,10,0.0001,460,5,Adam,0.3121,0.5897,0.1991,0.7194
CE-NCF,100,1,128,128,0.001,10,0.0001,470,5,Adam,0.3149,0.5958,0.2008,0.7254
CE-NCF,100,1,128,128,0.001,10,0.0001,480,5,Adam,0.315,0.5957,0.2002,0.7228
CE-NCF,100,1,128,128,0.001,10,0.0001,490,5,Adam,0.3159,0.5971,0.2002,0.7228
CE-NCF,100,1,128,128,0.001,10,0.0001,500,5,Adam,0.315,0.5958,0.2004,0.7231
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.3085,0.5797,0.1927,0.6976
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.3191,0.5984,0.1984,0.7156
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.3139,0.5874,0.1944,0.7006
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.3157,0.5908,0.1962,0.7066
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.3112,0.5812,0.1926,0.6929
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.3162,0.5925,0.1959,0.7073
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.3128,0.5845,0.1932,0.6957
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.3158,0.5909,0.196,0.7058
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.3145,0.5885,0.1972,0.7077
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.3148,0.5889,0.1959,0.7048
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.3172,0.5927,0.197,0.7086
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.3204,0.5987,0.1981,0.7138
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.3137,0.5863,0.1962,0.7045
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.3232,0.6047,0.2001,0.7199
E-NCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.3188,0.5963,0.1992,0.7148
E-NCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.3211,0.6001,0.2001,0.7168
E-NCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.3233,0.6038,0.1999,0.7184
E-NCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.3197,0.5981,0.1991,0.7149
E-NCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.3219,0.6023,0.1989,0.7166
E-NCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.319,0.595,0.1988,0.7115
E-NCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.3238,0.6062,0.2017,0.7264
E-NCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.3224,0.6025,0.1995,0.7176
E-NCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.32,0.5983,0.199,0.7138
E-NCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.321,0.5994,0.199,0.7138
E-NCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.323,0.6032,0.2001,0.7165
E-NCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.3244,0.6068,0.2006,0.7213
E-NCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.3231,0.604,0.2008,0.7195
E-NCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.3228,0.6033,0.2004,0.7188
E-NCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.3216,0.6009,0.1995,0.7137
E-NCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.325,0.6067,0.2003,0.7198
E-NCF,200,1,128,128,0.0001,10,0.0001,310,5,Adam,0.3278,0.6128,0.2036,0.7296
E-NCF,200,1,128,128,0.0001,10,0.0001,320,5,Adam,0.3216,0.6002,0.1995,0.713
E-NCF,200,1,128,128,0.0001,10,0.0001,330,5,Adam,0.3286,0.6143,0.2031,0.728
E-NCF,200,1,128,128,0.0001,10,0.0001,340,5,Adam,0.3244,0.6045,0.1996,0.7135
E-NCF,200,1,128,128,0.0001,10,0.0001,350,5,Adam,0.3259,0.609,0.2025,0.7252
E-NCF,200,1,128,128,0.0001,10,0.0001,360,5,Adam,0.3254,0.6069,0.2006,0.7182
E-NCF,200,1,128,128,0.0001,10,0.0001,370,5,Adam,0.3256,0.6067,0.1999,0.716
E-NCF,200,1,128,128,0.0001,10,0.0001,380,5,Adam,0.3261,0.6082,0.2015,0.7205
E-NCF,200,1,128,128,0.0001,10,0.0001,390,5,Adam,0.3287,0.6142,0.2036,0.7287
E-NCF,200,1,128,128,0.0001,10,0.0001,400,5,Adam,0.328,0.6114,0.2018,0.7217
E-NCF,200,1,128,128,0.0001,10,0.0001,410,5,Adam,0.3228,0.601,0.1997,0.713
E-NCF,200,1,128,128,0.0001,10,0.0001,420,5,Adam,0.3266,0.6097,0.2022,0.7226
E-NCF,200,1,128,128,0.0001,10,0.0001,430,5,Adam,0.3264,0.6084,0.2021,0.7218
E-NCF,200,1,128,128,0.0001,10,0.0001,440,5,Adam,0.3275,0.6103,0.2025,0.7231
E-NCF,200,1,128,128,0.0001,10,0.0001,450,5,Adam,0.3256,0.6065,0.2014,0.7176
E-NCF,200,1,128,128,0.0001,10,0.0001,460,5,Adam,0.3273,0.61,0.2023,0.7222
E-NCF,200,1,128,128,0.0001,10,0.0001,470,5,Adam,0.3273,0.6097,0.2013,0.7202
E-NCF,200,1,128,128,0.0001,10,0.0001,480,5,Adam,0.3283,0.6108,0.2025,0.7208
E-NCF,200,1,128,128,0.0001,10,0.0001,490,5,Adam,0.324,0.6033,0.2004,0.7148
E-NCF,200,1,128,128,0.0001,10,0.0001,500,5,Adam,0.3252,0.6053,0.2005,0.715
