model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
IVNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,0.4519,0.4853,0.3739,0.4992
IVNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,0.4542,0.4879,0.3765,0.5017
IVNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,0.4527,0.4866,0.3749,0.5003
IVNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,0.4519,0.4856,0.3738,0.4992
IVNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,0.4505,0.4844,0.3736,0.4986
IVNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,0.4526,0.4858,0.3747,0.4993
IVNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,0.452,0.4857,0.3738,0.4994
IVNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,0.453,0.4868,0.375,0.5008
IVNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,0.4521,0.4852,0.3744,0.4991
IVNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,0.4525,0.4867,0.3759,0.5017
CNCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,0.3217,0.3426,0.2566,0.344
CNCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,0.3271,0.3485,0.2628,0.3507
CNCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,0.331,0.3524,0.2665,0.3549
CNCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,0.3341,0.3554,0.2685,0.3574
CNCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,0.3309,0.3523,0.2663,0.3548
CNCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,0.3332,0.3547,0.2676,0.3564
CNCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,0.3379,0.3586,0.27,0.3591
CNCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,0.3328,0.3536,0.2667,0.3544
CNCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,0.3375,0.3582,0.2697,0.3586
CNCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,0.3376,0.3582,0.2697,0.3587
CNCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,0.3374,0.3579,0.2689,0.3576
CNCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,0.3459,0.3672,0.2763,0.3677
CNCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,0.347,0.3678,0.2764,0.3674
CNCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,0.3434,0.3644,0.2739,0.3643
CNCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,0.3431,0.364,0.2743,0.3641
CNCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,0.3454,0.3662,0.2754,0.3659
CNCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,0.3433,0.364,0.274,0.3638
CNCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,0.3427,0.363,0.2731,0.3623
CNCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,0.3444,0.365,0.2742,0.3646
CNCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,0.3454,0.3658,0.2747,0.3648
CNCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,0.3538,0.3744,0.2814,0.3733
CNCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,0.3433,0.3639,0.2743,0.3637
CNCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,0.3437,0.3651,0.2757,0.366
CNCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,0.3439,0.3644,0.2742,0.3637
CNCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,0.3491,0.3702,0.279,0.3705
CNCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,0.3458,0.3661,0.2759,0.3657
CNCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,0.3413,0.3621,0.2731,0.3619
CNCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,0.3483,0.3692,0.2786,0.3693
CNCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,0.3446,0.3655,0.2762,0.3661
CNCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,0.3453,0.3661,0.2762,0.3663
