model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
NCF,200,1,128,128,0.0001,50,0.001,300,5,2.7855,0.04,0.0383,0.0368,0.0425,0.0313,0.0855,0.036,0.0339,0.0317,0.0401,0.0247,0.0357,0.0533,0.0729,0.0883,0.0311,0.1633
CE-NCF,200,1,128,128,0.0001,50,0.001,300,5,2.724,0.0443,0.0419,0.0402,0.0479,0.0336,0.0918,0.039,0.0362,0.034,0.0436,0.0261,0.0387,0.0578,0.0778,0.0951,0.0332,0.174
CE-VNCF,100,1,128,128,5e-05,50,0.001,300,5,2.429,0.0522,0.0497,0.0478,0.056,0.0408,0.1112,0.0467,0.0432,0.0415,0.0523,0.0324,0.0453,0.0653,0.0904,0.1147,0.0373,0.2171
VNCF,100,1,128,128,5e-05,50,0.0005,300,5,2.4335,0.0526,0.0499,0.0478,0.0566,0.0406,0.1113,0.0468,0.0431,0.041,0.0529,0.0321,0.0464,0.0675,0.0914,0.1149,0.0389,0.2146
E-VNCF,100,1,128,128,5e-05,50,0.001,300,5,2.4365,0.0512,0.049,0.0472,0.0537,0.0403,0.1087,0.0469,0.0432,0.0409,0.052,0.032,0.0441,0.0657,0.0906,0.1131,0.0361,0.212
E-NCF,200,1,128,128,0.0001,50,0.001,300,5,2.7547,0.0423,0.0402,0.0385,0.0449,0.0323,0.087,0.0381,0.0349,0.0325,0.0421,0.0252,0.0366,0.0548,0.0725,0.0889,0.0324,0.1628
