model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,250,1,128,128,0.0001,,0.005,300,10,"[3.1376, 0.0526]","[0.0337, 0.0021]","[0.0305, 0.0017]","[0.0282, 0.0014]","[0.04, 0.0029]","[0.0217, 0.0009]","[0.1154, 0.0045]","[0.0259, 0.0013]","[0.023, 0.001]","[0.0208, 0.0008]","[0.0315, 0.002]","[0.0149, 0.0005]","[0.0426, 0.0037]","[0.1004, 0.006]","[0.129, 0.0067]","[0.1535, 0.0071]","[0.0629, 0.005]","[0.2593, 0.0086]"
