model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
CE-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5229,0.0453,0.0477,0.0404,0.0304,0.0579
CE-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5348,0.0443,0.0482,0.0399,0.0307,0.0583
CE-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5424,0.0428,0.0462,0.0394,0.0294,0.0568
CE-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5161,0.0445,0.0474,0.0408,0.03,0.059
CE-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.6011,0.0423,0.0446,0.0378,0.029,0.0532
CE-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.6164,0.0403,0.0425,0.037,0.0272,0.0512
CE-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.579,0.0428,0.0456,0.0384,0.0295,0.0549
CE-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.6087,0.0431,0.046,0.0379,0.0294,0.0549
CE-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.6138,0.0416,0.0432,0.0375,0.0268,0.0529
CE-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5883,0.0431,0.0448,0.0386,0.0286,0.0537
CE-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.5254,0.0458,0.0489,0.0406,0.0308,0.0584
CE-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5824,0.0421,0.0445,0.039,0.0285,0.0546
CE-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5832,0.0436,0.0454,0.0393,0.0296,0.0544
CE-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.6181,0.0429,0.0447,0.0375,0.0296,0.0528
CE-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.6028,0.0433,0.045,0.038,0.0299,0.0521
CE-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.6079,0.043,0.0443,0.0379,0.0285,0.0531
CE-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.6087,0.0434,0.0449,0.0381,0.0286,0.0537
CE-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.6036,0.0429,0.0443,0.0385,0.0286,0.0538
CE-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.5866,0.0423,0.0447,0.0383,0.0291,0.0546
CE-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.6546,0.0414,0.0429,0.0371,0.0282,0.0506
CE-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.6308,0.0418,0.0431,0.0374,0.0283,0.0515
CE-VNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.6622,0.0406,0.0404,0.0366,0.0255,0.0477
CE-VNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.4795,0.044,0.0469,0.0416,0.0299,0.0579
CE-VNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.5084,0.0444,0.048,0.0412,0.0315,0.0585
CE-VNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.4472,0.0482,0.0508,0.0431,0.0331,0.061
CE-VNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.3444,0.0515,0.0557,0.0462,0.0359,0.0678
CE-VNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.324,0.0517,0.0566,0.0473,0.0366,0.0697
CE-VNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.3316,0.0522,0.0569,0.0472,0.0367,0.0694
CE-VNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.341,0.0521,0.0556,0.0465,0.0345,0.0677
CE-VNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.3699,0.0505,0.0543,0.0462,0.0347,0.0662
CE-VNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.3325,0.0526,0.0568,0.0473,0.0367,0.0688
CE-VNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.3223,0.0534,0.0571,0.0481,0.037,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.3044,0.0534,0.0572,0.0486,0.0374,0.0697
CE-VNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.2934,0.0538,0.0575,0.049,0.0373,0.0701
CE-VNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.3061,0.0539,0.0571,0.0484,0.0377,0.0683
CE-VNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.3078,0.0536,0.0572,0.0485,0.0361,0.0701
CE-VNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.3121,0.0532,0.0571,0.049,0.0361,0.0702
CE-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.3733,0.0512,0.0545,0.0465,0.0353,0.0655
CE-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.3614,0.0531,0.0552,0.0477,0.0359,0.0667
CE-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3333,0.0523,0.0551,0.0475,0.0353,0.0677
CE-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.324,0.0522,0.0551,0.0478,0.0345,0.068
CE-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.307,0.054,0.0571,0.0487,0.0367,0.0686
CE-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.324,0.0531,0.0566,0.0479,0.036,0.0687
CE-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.3027,0.0552,0.0579,0.0491,0.0368,0.0699
CE-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.2849,0.0544,0.0579,0.0488,0.0372,0.0713
CE-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.2968,0.0537,0.0573,0.0491,0.0369,0.07
CE-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3155,0.0543,0.0572,0.0485,0.0358,0.0695
CE-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.3444,0.0527,0.0553,0.047,0.0355,0.0662
CE-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.341,0.0548,0.0566,0.0476,0.0376,0.0668
CE-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.3359,0.0534,0.0562,0.0481,0.036,0.0678
CE-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.3452,0.0535,0.0554,0.0478,0.0358,0.0662
