model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
E-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.358,0.0526,0.0557,0.0465,0.0357,0.066
E-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.335,0.054,0.0561,0.0469,0.0376,0.0666
E-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3648,0.0538,0.0559,0.0474,0.0359,0.066
E-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.3673,0.0537,0.0561,0.0465,0.0365,0.0652
E-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.358,0.0545,0.0568,0.0474,0.0382,0.0667
E-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.3299,0.0542,0.0576,0.0472,0.0369,0.0683
E-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.3554,0.053,0.0542,0.046,0.0344,0.0645
E-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.3597,0.0523,0.0549,0.0467,0.0349,0.0665
E-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.3452,0.0539,0.0573,0.0476,0.0371,0.0681
E-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3588,0.0546,0.0565,0.0469,0.0358,0.0662
E-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.3597,0.0524,0.0554,0.047,0.0356,0.0668
E-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.3716,0.0516,0.0552,0.0463,0.0348,0.0665
E-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.3656,0.0524,0.0542,0.0466,0.0342,0.065
E-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.3758,0.0533,0.0555,0.0464,0.0359,0.0656
E-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6563,0.0396,0.0415,0.0352,0.0268,0.0485
E-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.6367,0.0415,0.044,0.0365,0.0285,0.0519
E-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.641,0.0397,0.0422,0.0362,0.0264,0.0512
E-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.5679,0.0423,0.0449,0.0384,0.0285,0.0544
E-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.5628,0.0422,0.0444,0.038,0.0284,0.0538
E-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.573,0.0409,0.0439,0.038,0.0281,0.0545
E-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.6198,0.0422,0.0448,0.0373,0.0281,0.0548
E-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5356,0.0436,0.0461,0.0395,0.0296,0.0565
E-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5484,0.0439,0.0473,0.0383,0.0311,0.0571
E-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.6427,0.0414,0.0433,0.0359,0.0273,0.0523
E-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.562,0.043,0.0467,0.0382,0.0291,0.057
E-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.6444,0.0406,0.043,0.0359,0.0268,0.0522
E-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5382,0.0447,0.0474,0.0393,0.0301,0.0564
E-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.5943,0.0431,0.0466,0.0375,0.0293,0.0559
E-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.5807,0.0425,0.0452,0.0384,0.0286,0.0548
E-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5679,0.0433,0.0468,0.0379,0.0303,0.0562
E-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5798,0.0435,0.0461,0.0383,0.0285,0.056
E-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.6401,0.0419,0.0443,0.0362,0.0286,0.0524
E-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.6198,0.0428,0.0451,0.037,0.03,0.054
E-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.6639,0.0407,0.0425,0.0357,0.027,0.0506
E-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5628,0.0436,0.0459,0.0392,0.0292,0.0557
E-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5977,0.0419,0.0447,0.0372,0.028,0.054
E-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.6614,0.0409,0.0431,0.0357,0.0271,0.0509
E-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.5985,0.0423,0.0448,0.0373,0.0283,0.0544
E-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.6036,0.0423,0.0444,0.0372,0.0282,0.0529
E-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.5399,0.0433,0.046,0.0386,0.0289,0.0567
E-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.6215,0.0427,0.0444,0.0366,0.0285,0.052
E-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.6198,0.0416,0.0445,0.037,0.0287,0.0532
E-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.6546,0.0402,0.0426,0.0352,0.0274,0.0511
E-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.579,0.0436,0.0465,0.038,0.0299,0.0546
NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6631,0.0395,0.0412,0.0359,0.0268,0.0488
NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.6367,0.0406,0.0422,0.0368,0.0267,0.0515
NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.5509,0.0426,0.0457,0.0387,0.0293,0.0557
NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.6198,0.0408,0.0427,0.0367,0.0278,0.0517
NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.5654,0.0417,0.0444,0.0382,0.0284,0.0551
NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5934,0.0416,0.0445,0.0377,0.0282,0.0553
NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.5509,0.0424,0.0454,0.0386,0.0293,0.0558
NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5399,0.0434,0.047,0.0392,0.0295,0.0579
NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5739,0.0434,0.0465,0.0384,0.0295,0.0566
NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5424,0.0439,0.0468,0.0395,0.0289,0.0577
NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5662,0.0426,0.0453,0.0383,0.0292,0.0554
NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5662,0.0439,0.0465,0.039,0.0296,0.0562
NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5926,0.044,0.0453,0.0383,0.0296,0.0537
NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.5968,0.0426,0.0455,0.0384,0.0284,0.0554
NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.5509,0.0434,0.0465,0.0391,0.0295,0.0577
NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.6164,0.0431,0.0451,0.0379,0.0281,0.0542
NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.6011,0.0435,0.0453,0.0383,0.0292,0.0538
NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.5875,0.0437,0.046,0.0381,0.0295,0.0552
NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.6308,0.0408,0.0432,0.0371,0.0268,0.0533
NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.607,0.041,0.0441,0.0371,0.0285,0.0538
NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.6444,0.0426,0.0441,0.037,0.028,0.052
NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5841,0.0434,0.0452,0.0385,0.0286,0.055
NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.562,0.0423,0.0446,0.0385,0.0284,0.0541
NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.6045,0.0428,0.0453,0.0378,0.0297,0.0533
NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5994,0.0413,0.0441,0.0375,0.0284,0.0534
NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.5892,0.0419,0.0438,0.038,0.0278,0.0532
NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.5909,0.0418,0.0452,0.0373,0.0283,0.0561
NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.6045,0.0415,0.0443,0.0375,0.0277,0.0549
NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.5849,0.0427,0.0449,0.0383,0.0277,0.0546
NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.6359,0.0409,0.0427,0.0372,0.0267,0.052
CE-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.63,0.0381,0.0401,0.0367,0.0261,0.0501
CE-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.5781,0.043,0.046,0.0388,0.0284,0.0567
CE-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.6716,0.0389,0.0417,0.0362,0.0268,0.0507
CE-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.6079,0.0426,0.0452,0.0377,0.0294,0.0542
CE-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.6002,0.0414,0.0442,0.0372,0.0286,0.0529
CE-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5433,0.0442,0.048,0.0398,0.0304,0.0592
CE-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.5713,0.043,0.0468,0.0387,0.03,0.0566
CE-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5535,0.0428,0.046,0.0397,0.0292,0.057
CE-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5518,0.0406,0.0456,0.0389,0.0285,0.0587
CE-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.6444,0.0397,0.0424,0.0367,0.0266,0.0524
CE-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5339,0.0444,0.048,0.0396,0.0296,0.0591
