model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5892,0.0423,0.0452,0.0382,0.0292,0.0549
NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.6028,0.0426,0.0445,0.0381,0.0281,0.0544
NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.5943,0.0425,0.0446,0.0389,0.0275,0.0544
NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.6495,0.0396,0.0404,0.0361,0.0259,0.0476
NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.6571,0.0404,0.0408,0.0363,0.0263,0.0489
NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.624,0.0411,0.0422,0.0374,0.0263,0.0514
NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.5798,0.0422,0.0437,0.0378,0.0283,0.0525
NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.6384,0.0414,0.0428,0.037,0.0277,0.051
NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.6571,0.0403,0.0414,0.0357,0.0257,0.0503
CE-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6079,0.042,0.0448,0.0375,0.0279,0.054
CE-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.6384,0.0397,0.0411,0.0363,0.0267,0.0499
CE-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.5543,0.0414,0.0446,0.0391,0.0281,0.0554
CE-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.5212,0.0453,0.0483,0.04,0.0306,0.0577
CE-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.5492,0.0415,0.0443,0.0394,0.0286,0.0551
CE-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5569,0.0442,0.0456,0.04,0.0288,0.055
CE-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.5501,0.0429,0.0458,0.0395,0.0291,0.0568
CE-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5382,0.0437,0.046,0.0397,0.03,0.0563
CE-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5203,0.045,0.049,0.0406,0.0321,0.0599
CE-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5492,0.0425,0.046,0.0389,0.0295,0.0572
CE-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5747,0.0425,0.0455,0.0391,0.0294,0.0559
CE-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5688,0.0427,0.0456,0.0385,0.0285,0.0556
CE-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5586,0.0442,0.0466,0.0392,0.0307,0.0549
CE-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.5688,0.0423,0.0459,0.0386,0.0295,0.0563
CE-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.6079,0.0414,0.0429,0.0374,0.0285,0.0518
CE-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5739,0.0434,0.0455,0.0387,0.0291,0.0542
CE-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5526,0.044,0.0465,0.0391,0.0313,0.0543
CE-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.5679,0.0436,0.046,0.0398,0.0287,0.0567
CE-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5926,0.0438,0.0453,0.0384,0.029,0.054
CE-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.5747,0.0431,0.0462,0.0382,0.0298,0.0562
CE-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5688,0.0451,0.0466,0.0398,0.0296,0.0556
CE-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5798,0.0433,0.0455,0.0382,0.0297,0.0542
CE-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.5475,0.0434,0.0459,0.0396,0.0293,0.0557
CE-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.5926,0.0425,0.045,0.0378,0.0286,0.0538
CE-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5611,0.0439,0.0461,0.0394,0.0299,0.0547
CE-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.5535,0.0442,0.0466,0.0397,0.0305,0.0562
CE-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.59,0.0433,0.0456,0.0386,0.0299,0.0548
CE-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.6223,0.0414,0.0431,0.0372,0.0281,0.0515
CE-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.6011,0.0427,0.045,0.038,0.0289,0.0536
CE-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.5739,0.0438,0.0461,0.0388,0.0301,0.0544
CE-VNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.6223,0.0403,0.0413,0.0379,0.0267,0.051
CE-VNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.5195,0.0444,0.0484,0.0405,0.0313,0.0589
CE-VNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.4549,0.0461,0.049,0.0429,0.031,0.0602
CE-VNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.4982,0.0451,0.0481,0.042,0.031,0.0596
CE-VNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.3911,0.0488,0.0532,0.0449,0.0333,0.0663
CE-VNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.3971,0.0481,0.0518,0.045,0.0328,0.0642
CE-VNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.392,0.0493,0.0531,0.0457,0.0338,0.0657
CE-VNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.3843,0.0501,0.0544,0.0457,0.0343,0.0659
CE-VNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.3571,0.0521,0.0544,0.0465,0.0344,0.0655
CE-VNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.3758,0.052,0.0548,0.0471,0.0347,0.0663
CE-VNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.3716,0.0513,0.0535,0.0466,0.0343,0.0645
CE-VNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.3835,0.0504,0.0531,0.0462,0.0348,0.0643
CE-VNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.3656,0.051,0.0542,0.0459,0.0347,0.0653
CE-VNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.3707,0.0504,0.0535,0.0465,0.0339,0.0666
CE-VNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.3656,0.0509,0.0541,0.0463,0.0344,0.066
CE-VNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.3631,0.0528,0.0543,0.0469,0.0347,0.0658
CE-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.3699,0.0506,0.0536,0.0461,0.034,0.0654
CE-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.3818,0.0508,0.0541,0.0459,0.034,0.0656
CE-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3529,0.0515,0.0543,0.0469,0.0353,0.0657
CE-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.3622,0.0502,0.0526,0.0466,0.0341,0.0646
CE-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.3495,0.0522,0.0543,0.0472,0.0353,0.0655
CE-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.4022,0.0498,0.0523,0.0456,0.0332,0.0641
CE-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.4056,0.0515,0.0538,0.0459,0.0346,0.0646
CE-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.3359,0.0528,0.0554,0.0477,0.0355,0.0667
CE-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.392,0.05,0.0528,0.0457,0.0345,0.0646
CE-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3869,0.0506,0.0536,0.046,0.0338,0.0655
CE-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.3682,0.052,0.0542,0.0465,0.0348,0.0654
CE-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.3588,0.0516,0.0553,0.0463,0.0353,0.0675
CE-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.3639,0.0509,0.0536,0.0464,0.0341,0.065
CE-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.3427,0.052,0.0544,0.0473,0.0353,0.0655
VNCF,100,1,128,128,5e-05,10,0.0005,10,5,Adam,3.5781,0.0439,0.0427,0.0397,0.0268,0.0508
VNCF,100,1,128,128,5e-05,10,0.0005,20,5,Adam,3.4795,0.0473,0.0487,0.0425,0.0315,0.0584
VNCF,100,1,128,128,5e-05,10,0.0005,30,5,Adam,3.4506,0.0483,0.0513,0.0432,0.0338,0.0619
VNCF,100,1,128,128,5e-05,10,0.0005,40,5,Adam,3.3937,0.0515,0.0546,0.0454,0.0356,0.0647
VNCF,100,1,128,128,5e-05,10,0.0005,50,5,Adam,3.4175,0.05,0.0525,0.0441,0.0356,0.0608
VNCF,100,1,128,128,5e-05,10,0.0005,60,5,Adam,3.4124,0.0495,0.0517,0.0449,0.034,0.0627
VNCF,100,1,128,128,5e-05,10,0.0005,70,5,Adam,3.4047,0.0507,0.0533,0.0447,0.034,0.0648
VNCF,100,1,128,128,5e-05,10,0.0005,80,5,Adam,3.4336,0.0499,0.0511,0.045,0.0342,0.0613
VNCF,100,1,128,128,5e-05,10,0.0005,90,5,Adam,3.3979,0.0503,0.053,0.0448,0.0341,0.0638
VNCF,100,1,128,128,5e-05,10,0.0005,100,5,Adam,3.3461,0.0516,0.0558,0.0466,0.0349,0.0684
VNCF,100,1,128,128,5e-05,10,0.0005,110,5,Adam,3.4311,0.0484,0.0524,0.0438,0.0338,0.0638
VNCF,100,1,128,128,5e-05,10,0.0005,120,5,Adam,3.3699,0.0512,0.0546,0.0459,0.0352,0.0658
VNCF,100,1,128,128,5e-05,10,0.0005,130,5,Adam,3.3937,0.051,0.0535,0.0451,0.0335,0.0651
VNCF,100,1,128,128,5e-05,10,0.0005,140,5,Adam,3.3546,0.052,0.0547,0.0462,0.0347,0.0655
VNCF,100,1,128,128,5e-05,10,0.0005,150,5,Adam,3.3775,0.0508,0.0543,0.0462,0.0348,0.0655
VNCF,100,1,128,128,5e-05,10,0.0005,160,5,Adam,3.369,0.0512,0.0538,0.0461,0.0339,0.0652
VNCF,100,1,128,128,5e-05,10,0.0005,170,5,Adam,3.4098,0.0507,0.0537,0.0448,0.0337,0.064
VNCF,100,1,128,128,5e-05,10,0.0005,180,5,Adam,3.4124,0.0497,0.0526,0.0446,0.033,0.0644
VNCF,100,1,128,128,5e-05,10,0.0005,190,5,Adam,3.3903,0.0498,0.0528,0.0448,0.0335,0.0649
VNCF,100,1,128,128,5e-05,10,0.0005,200,5,Adam,3.4285,0.0496,0.0532,0.0447,0.0333,0.0638
VNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,3.42,0.0497,0.0523,0.0445,0.0336,0.0638
VNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,3.3801,0.0514,0.0544,0.0457,0.0342,0.0649
VNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,3.3767,0.0512,0.0543,0.0458,0.0338,0.0657
VNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,3.3656,0.0512,0.0548,0.0458,0.0349,0.0669
VNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,3.3903,0.0511,0.0537,0.0456,0.035,0.0643
VNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,3.3486,0.0535,0.0557,0.0475,0.0361,0.0662
VNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,3.3656,0.0525,0.0547,0.0467,0.0344,0.0673
VNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,3.3937,0.0518,0.0542,0.0458,0.0352,0.0647
VNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,3.4336,0.0493,0.052,0.045,0.0322,0.0635
VNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,3.3631,0.0534,0.0554,0.0474,0.0353,0.0666
E-VNCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.5365,0.0439,0.0453,0.0401,0.0302,0.0534
E-VNCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.4991,0.0453,0.0467,0.0417,0.0291,0.0576
E-VNCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.5135,0.0446,0.0456,0.041,0.0294,0.0544
E-VNCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.4294,0.0465,0.0505,0.0427,0.0328,0.0624
E-VNCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.454,0.0466,0.0479,0.0429,0.0304,0.0585
E-VNCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.4243,0.0473,0.0502,0.044,0.031,0.0623
E-VNCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.3707,0.0501,0.0519,0.0456,0.0322,0.0636
E-VNCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.3801,0.0522,0.0531,0.0459,0.0349,0.0615
E-VNCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.4039,0.0475,0.0499,0.0443,0.0318,0.0624
E-VNCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.3316,0.0525,0.054,0.0473,0.0343,0.0649
E-VNCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.3291,0.0504,0.0542,0.0463,0.0341,0.0662
E-VNCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.4149,0.0496,0.0512,0.0448,0.0338,0.0607
E-VNCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.3758,0.0504,0.0527,0.046,0.0342,0.0639
E-VNCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.3673,0.0513,0.0531,0.0458,0.0335,0.0644
E-VNCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.3784,0.05,0.0523,0.0464,0.033,0.0643
E-VNCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.3758,0.0508,0.053,0.0462,0.034,0.0644
E-VNCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.3945,0.0492,0.0514,0.0458,0.0325,0.0635
E-VNCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.3928,0.0492,0.0514,0.0448,0.0328,0.0634
E-VNCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.3801,0.0512,0.0534,0.0468,0.0338,0.0645
E-VNCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.3741,0.0505,0.0532,0.0455,0.0343,0.0644
E-VNCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.3784,0.0495,0.0523,0.0456,0.0328,0.0653
E-VNCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.386,0.0494,0.0526,0.0454,0.0331,0.0647
E-VNCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.3809,0.0512,0.0531,0.046,0.033,0.0645
E-VNCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.3393,0.0533,0.0556,0.0473,0.035,0.0676
E-VNCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.3801,0.0509,0.0528,0.0458,0.0337,0.064
E-VNCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.3614,0.052,0.054,0.047,0.0339,0.0647
E-VNCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.403,0.0504,0.0519,0.0458,0.0325,0.063
E-VNCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.4005,0.0507,0.0521,0.0459,0.0334,0.0626
E-VNCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.4175,0.049,0.0516,0.0447,0.0328,0.0623
E-VNCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.4064,0.0499,0.0518,0.0453,0.0339,0.0622
E-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6937,0.0378,0.0397,0.0348,0.0262,0.0471
E-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.5679,0.0415,0.0446,0.0386,0.0285,0.0558
E-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.5671,0.042,0.046,0.0383,0.0297,0.0561
E-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.5441,0.0415,0.0462,0.0384,0.0292,0.0571
E-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.5178,0.0448,0.0491,0.0401,0.0316,0.0592
E-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5271,0.044,0.0481,0.0397,0.0308,0.0588
E-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.6155,0.0418,0.0441,0.037,0.0282,0.0531
E-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5543,0.0432,0.0473,0.0385,0.0295,0.0578
E-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5237,0.0446,0.0479,0.0397,0.0316,0.0573
E-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5586,0.044,0.0472,0.0388,0.0292,0.057
E-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5382,0.0436,0.0477,0.0397,0.0303,0.0581
E-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5535,0.0461,0.0497,0.0394,0.033,0.0573
E-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.5144,0.0461,0.0495,0.0402,0.0315,0.0589
E-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.4931,0.0452,0.0497,0.0407,0.0322,0.0608
E-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.4855,0.0465,0.0507,0.0409,0.032,0.0616
E-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5399,0.0443,0.0484,0.0391,0.0302,0.059
E-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5569,0.0441,0.0478,0.039,0.0316,0.0573
E-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.5356,0.0461,0.0499,0.0404,0.0323,0.0594
E-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5654,0.0446,0.048,0.0386,0.031,0.0562
E-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.5968,0.0432,0.0455,0.0383,0.0294,0.054
E-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5985,0.0419,0.0452,0.0374,0.0294,0.0548
E-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5492,0.0442,0.0481,0.039,0.0307,0.0583
E-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.5849,0.0427,0.0463,0.0376,0.0289,0.0556
E-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.5679,0.0441,0.047,0.0391,0.03,0.0567
E-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5764,0.0445,0.0473,0.0388,0.0294,0.0565
E-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.5654,0.0448,0.0479,0.0391,0.0308,0.0565
E-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.5968,0.0438,0.0476,0.0379,0.0311,0.0566
E-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.5509,0.0452,0.0487,0.0393,0.0308,0.0591
E-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.5535,0.0447,0.0478,0.039,0.031,0.0569
E-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.5331,0.0456,0.0496,0.0399,0.0321,0.0598
NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6571,0.0388,0.0407,0.0361,0.0265,0.0494
NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.6342,0.0399,0.0423,0.0354,0.0271,0.0505
NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.6639,0.0395,0.0408,0.0357,0.0252,0.0504
NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.6062,0.0404,0.0445,0.037,0.0267,0.0564
NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.5467,0.0426,0.0449,0.0387,0.028,0.0556
NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5433,0.0442,0.0476,0.0391,0.0299,0.0587
NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.5348,0.0433,0.0472,0.0388,0.0297,0.0574
NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.5509,0.0438,0.0468,0.0394,0.0289,0.0582
NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5628,0.0434,0.0467,0.0391,0.0292,0.0575
NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5475,0.0435,0.0471,0.0391,0.0299,0.0578
NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5475,0.0432,0.0465,0.0398,0.0299,0.0572
NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.5654,0.0431,0.0469,0.039,0.0301,0.0576
NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.556,0.0431,0.0468,0.0383,0.0291,0.0578
NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.5892,0.0408,0.044,0.0374,0.0274,0.0553
NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.6011,0.042,0.0449,0.0375,0.029,0.0551
NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.5713,0.0414,0.0448,0.0379,0.027,0.0556
NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.5416,0.0433,0.0461,0.0393,0.0282,0.0567
NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.556,0.0433,0.0461,0.0391,0.029,0.0563
NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.5832,0.0417,0.0456,0.0376,0.0291,0.0563
NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.5441,0.043,0.0463,0.0378,0.0295,0.0567
NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.5866,0.0433,0.0459,0.0378,0.0287,0.0551
NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.5722,0.0433,0.0452,0.039,0.0281,0.0563
NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.6232,0.0422,0.0442,0.0373,0.0285,0.0532
NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.5934,0.0431,0.046,0.0381,0.0302,0.0554
NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.5909,0.0447,0.0462,0.0387,0.0296,0.0549
NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.6351,0.0407,0.0437,0.0368,0.0268,0.0539
NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.5365,0.0443,0.0461,0.0393,0.029,0.056
NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.5535,0.0437,0.0466,0.0392,0.0301,0.0561
NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.5841,0.044,0.0464,0.0383,0.0305,0.0544
NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.6198,0.0417,0.0443,0.0373,0.0275,0.0539
CE-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.6733,0.0394,0.0397,0.0365,0.0258,0.0475
CE-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.6342,0.0404,0.0417,0.0371,0.0281,0.0501
CE-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.6631,0.0392,0.0407,0.0364,0.0269,0.0501
CE-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.6028,0.0405,0.0429,0.0379,0.027,0.0525
CE-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.562,0.0431,0.0454,0.0389,0.0292,0.0552
CE-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.5577,0.0419,0.0452,0.0392,0.0295,0.0549
CE-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.5518,0.043,0.0453,0.0394,0.0284,0.0558
CE-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.579,0.0427,0.0448,0.0387,0.0295,0.0545
CE-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.5713,0.042,0.0453,0.0383,0.0288,0.0551
CE-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.5518,0.0451,0.0464,0.0397,0.0295,0.0553
CE-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.5484,0.0427,0.0453,0.04,0.0296,0.0554
