model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,200,1,128,128,0.01,,0.001,300,5,"[3.009, 0.0518]",0.0331,0.0314,0.0304,0.0365,0.0267,0.0745,0.0284,0.0277,0.0268,0.0331,0.0224,0.0292,0.0384,0.0575,0.071,0.0245,0.1483
CVNCF,200,1,128,128,0.003333,,0.0006667,300,5,"[3.0088, 0.0517]",0.0335,0.0316,0.0304,0.0367,0.0267,0.0745,0.0287,0.0274,0.0264,0.034,0.0223,0.0293,0.0392,0.0562,0.0697,0.0244,0.1484
CVNCF,200,1,128,128,0.001,,0.0006667,300,5,"[3.0121, 0.0519]",0.0341,0.0322,0.0307,0.0378,0.0268,0.0745,0.0296,0.0272,0.0261,0.0332,0.0224,0.0294,0.0401,0.0548,0.0678,0.0241,0.1475
CVNCF,200,1,128,128,0.0001,,0.005,300,5,"[3.0085, 0.0518]",0.033,0.0313,0.0301,0.0356,0.0265,0.0743,0.0295,0.0271,0.0257,0.0323,0.0223,0.0278,0.0414,0.0546,0.0686,0.0221,0.1499
CVNCF,200,1,128,128,0.006667,,0.0005,300,5,"[2.9951, 0.052]",0.0338,0.0318,0.0305,0.0365,0.0268,0.0741,0.0292,0.0272,0.0265,0.0337,0.0224,0.0282,0.0406,0.0566,0.0718,0.0245,0.1496
CVNCF,200,1,128,128,0.0001,,0.003333,300,5,"[3.0374, 0.0516]",0.0328,0.031,0.0298,0.0363,0.0261,0.074,0.0279,0.0269,0.0255,0.0329,0.0224,0.0289,0.0395,0.0558,0.0684,0.0235,0.1488
CVNCF,200,1,128,128,0.001,,0.003333,300,5,"[3.0143, 0.0519]",0.0332,0.0313,0.0301,0.0362,0.0264,0.074,0.0293,0.0268,0.026,0.0328,0.0223,0.0285,0.0408,0.0543,0.0699,0.0236,0.1478
CVNCF,200,1,128,128,0.006667,,0.005,300,5,"[3.0025, 0.0518]",0.032,0.0307,0.0297,0.0338,0.0263,0.0739,0.029,0.0277,0.0263,0.0318,0.0225,0.0285,0.0404,0.0559,0.0698,0.0229,0.1509
CVNCF,200,1,128,128,0.006667,,0.003333,300,5,"[3.0206, 0.0517]",0.0329,0.0309,0.0297,0.0363,0.0263,0.0737,0.028,0.0264,0.0261,0.0331,0.0222,0.0297,0.0384,0.054,0.0708,0.0236,0.1465
CVNCF,200,1,128,128,0.006667,,0.0006667,300,5,"[3.0024, 0.0519]",0.0329,0.0314,0.0303,0.0355,0.0266,0.0734,0.0288,0.0282,0.0266,0.0334,0.0224,0.028,0.0406,0.0592,0.072,0.0243,0.149
