model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CE-NCF,100,1,128,128,5e-05,50,0.001,300,5,2.3614,0.0621,0.057,0.0531,0.0695,0.0403,0.1537,0.0507,0.0443,0.0397,0.0615,0.0266,0.062,0.1238,0.1592,0.1878,0.0763,0.2981
NCF,100,1,128,128,0.0001,50,0.0005,300,5,2.3361,0.0645,0.0588,0.0547,0.0727,0.0412,0.1583,0.0521,0.045,0.0404,0.0638,0.027,0.0658,0.1277,0.1611,0.191,0.0803,0.3054
E-VNCF,100,1,128,128,0.0001,50,0.0001,300,5,2.2068,0.0672,0.0616,0.0574,0.0753,0.0436,0.1682,0.0547,0.0477,0.043,0.0665,0.029,0.0688,0.133,0.1709,0.203,0.0839,0.3276
CE-VNCF,100,1,128,128,5e-05,50,0.0001,300,5,2.2222,0.0663,0.0605,0.0563,0.0753,0.0429,0.1668,0.0534,0.0464,0.042,0.0647,0.0287,0.0676,0.1304,0.1658,0.1988,0.0828,0.3239
E-NCF,200,1,128,128,0.0001,50,0.001,300,5,2.3966,0.0631,0.0576,0.0535,0.0715,0.0402,0.1532,0.0509,0.0441,0.0393,0.0614,0.0261,0.0632,0.1253,0.1586,0.185,0.078,0.293
VNCF,100,1,128,128,5e-05,50,0.0005,300,5,2.3101,0.0629,0.0577,0.0538,0.071,0.0415,0.1597,0.0514,0.0448,0.0406,0.0603,0.0285,0.0634,0.124,0.1586,0.1886,0.0747,0.3139
