model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CE-NCF,100,1,128,128,5e-05,50,0.001,300,5,2.386,0.0626,0.0573,0.0534,0.0703,0.0406,0.1545,0.051,0.0442,0.0403,0.0621,0.0269,0.0623,0.121,0.1547,0.186,0.0764,0.3006
NCF,100,1,128,128,0.0001,50,0.0005,300,5,2.3364,0.0629,0.0576,0.0538,0.0714,0.0407,0.1568,0.0506,0.0447,0.0406,0.062,0.0268,0.0633,0.125,0.161,0.1923,0.0789,0.3037
E-VNCF,100,1,128,128,0.0001,50,0.0001,300,5,2.2157,0.0682,0.0621,0.0578,0.0772,0.0438,0.1684,0.0549,0.0473,0.0431,0.0671,0.0289,0.0692,0.1334,0.1687,0.2025,0.0844,0.3253
CE-VNCF,100,1,128,128,5e-05,50,0.0001,300,5,2.2111,0.0673,0.0612,0.0568,0.0764,0.0431,0.1675,0.0536,0.0465,0.042,0.0668,0.0288,0.0683,0.1311,0.1666,0.1988,0.0851,0.3258
E-NCF,200,1,128,128,0.0001,50,0.001,300,5,2.3739,0.0635,0.058,0.0539,0.0718,0.0408,0.1562,0.0516,0.0446,0.0398,0.0627,0.0269,0.0643,0.1264,0.1607,0.1873,0.0788,0.3022
VNCF,100,1,128,128,5e-05,50,0.0005,300,5,2.2865,0.0633,0.0583,0.0544,0.071,0.0419,0.1602,0.0524,0.0459,0.0411,0.0625,0.0285,0.0633,0.125,0.1612,0.1897,0.0772,0.317
