model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.227,0.061,0.0941,0.0493,0.0592,0.1221
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.2237,0.0615,0.0933,0.0488,0.0573,0.1206
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.2179,0.0624,0.0945,0.05,0.0587,0.1226
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.2162,0.0622,0.0951,0.0499,0.0582,0.1231
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1848,0.0628,0.096,0.0508,0.0592,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.1939,0.0634,0.0965,0.0505,0.0598,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1848,0.0632,0.097,0.0509,0.0601,0.1262
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.198,0.0635,0.0971,0.0508,0.0611,0.1251
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.2055,0.0633,0.0967,0.0506,0.0593,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.2138,0.0627,0.0953,0.0502,0.0588,0.1232
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1923,0.062,0.0956,0.0507,0.0588,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.2179,0.0621,0.0951,0.0501,0.0575,0.1236
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.2014,0.0633,0.0967,0.0505,0.0613,0.1238
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.1642,0.0632,0.0969,0.0512,0.0606,0.1259
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.2121,0.063,0.0962,0.0505,0.0599,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.2328,0.0626,0.0952,0.0504,0.059,0.123
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.2096,0.0626,0.0964,0.0508,0.0597,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.2022,0.0621,0.0949,0.0502,0.0577,0.124
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.2204,0.0638,0.0959,0.0502,0.0598,0.122
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.556,0.0479,0.0676,0.0415,0.0419,0.0901
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.3617,0.0554,0.0814,0.0473,0.0514,0.1075
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2964,0.0572,0.085,0.0487,0.0516,0.1129
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2468,0.0612,0.0911,0.0503,0.0565,0.1189
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.2195,0.0613,0.0925,0.0507,0.0571,0.1207
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.16,0.0649,0.0984,0.0525,0.0626,0.1263
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1708,0.0648,0.097,0.0519,0.0612,0.1244
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1493,0.0662,0.1,0.0532,0.0625,0.1288
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1352,0.0648,0.0986,0.0532,0.0616,0.1287
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1592,0.0653,0.0986,0.0524,0.0614,0.1273
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1245,0.0655,0.0999,0.053,0.0628,0.1292
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1468,0.0653,0.0994,0.053,0.0626,0.1286
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1237,0.0665,0.1016,0.054,0.0629,0.1305
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1046,0.0675,0.1026,0.0543,0.0649,0.1316
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1286,0.0648,0.0987,0.0531,0.0617,0.1289
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.098,0.0661,0.1003,0.054,0.0623,0.1305
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1261,0.0645,0.0985,0.0535,0.0606,0.1297
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.103,0.0672,0.1027,0.0542,0.0645,0.1329
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1096,0.0654,0.1001,0.0538,0.0628,0.1309
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1113,0.0666,0.1019,0.0538,0.0638,0.1316
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.079,0.0673,0.1031,0.0544,0.0642,0.1339
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.103,0.0663,0.1015,0.054,0.063,0.132
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.0889,0.0663,0.1022,0.0547,0.0621,0.1343
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.0873,0.0669,0.1022,0.0542,0.0624,0.1336
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.0906,0.0665,0.1019,0.054,0.0618,0.1331
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.1088,0.0664,0.1013,0.0537,0.0624,0.1309
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.0881,0.0671,0.1026,0.0543,0.064,0.1334
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.0914,0.0663,0.1011,0.054,0.0635,0.132
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.1071,0.0654,0.1002,0.054,0.0626,0.1316
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.0757,0.0667,0.1025,0.0544,0.0634,0.1334
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.6006,0.0468,0.0652,0.0407,0.0394,0.0857
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3237,0.0589,0.0867,0.0474,0.0536,0.1115
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2493,0.0608,0.0907,0.0497,0.0574,0.1178
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2286,0.061,0.0918,0.0505,0.0571,0.1191
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2328,0.062,0.0933,0.0502,0.0579,0.1196
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.1989,0.0627,0.0949,0.051,0.0598,0.1214
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.2113,0.0615,0.0934,0.0506,0.0593,0.1207
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1972,0.0621,0.0943,0.0511,0.0588,0.1222
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1774,0.0629,0.0963,0.0519,0.0598,0.1252
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1782,0.0631,0.0972,0.052,0.0594,0.1256
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1757,0.0634,0.097,0.052,0.0596,0.1255
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.165,0.0635,0.0972,0.0519,0.0613,0.1257
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.165,0.0635,0.0971,0.0522,0.0606,0.1259
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1468,0.0631,0.0972,0.0525,0.0605,0.1268
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1567,0.0635,0.0978,0.0523,0.0605,0.127
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1476,0.0638,0.0978,0.0526,0.0598,0.1275
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1162,0.0641,0.0995,0.0532,0.0615,0.1292
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1212,0.0651,0.1003,0.0534,0.0636,0.1287
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1427,0.0636,0.0977,0.0528,0.0605,0.1262
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1311,0.0635,0.0981,0.0526,0.0618,0.1283
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1237,0.0651,0.1,0.0532,0.0623,0.1291
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.141,0.0649,0.0993,0.0529,0.0627,0.1281
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1303,0.0656,0.1005,0.0529,0.0628,0.1285
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1121,0.0651,0.1002,0.0534,0.0622,0.1299
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1319,0.065,0.1001,0.0529,0.0618,0.1287
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.1055,0.0661,0.1022,0.0539,0.0633,0.1315
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.127,0.0651,0.0997,0.053,0.0615,0.1282
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1212,0.0655,0.1006,0.0535,0.063,0.1298
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1088,0.0658,0.1017,0.054,0.0627,0.1323
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1228,0.0666,0.1023,0.0534,0.0644,0.1302
E-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.4378,0.0487,0.074,0.0417,0.0442,0.1003
E-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.3534,0.0528,0.0811,0.0444,0.0494,0.1076
E-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.2667,0.0578,0.0902,0.0475,0.055,0.1184
E-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.3229,0.0541,0.084,0.0465,0.0509,0.1121
E-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.2981,0.0559,0.0855,0.0471,0.0523,0.1135
E-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.2212,0.0608,0.0928,0.0498,0.0584,0.1207
E-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.2195,0.0599,0.0917,0.0495,0.0566,0.1199
E-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.1964,0.0616,0.0941,0.0503,0.0592,0.123
E-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.1956,0.0611,0.0944,0.0501,0.0588,0.1231
E-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.1848,0.0622,0.0964,0.0514,0.0602,0.1245
E-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.2377,0.0585,0.091,0.0492,0.0552,0.1202
E-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.1881,0.0609,0.0938,0.0507,0.0567,0.1224
E-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.1857,0.0622,0.0956,0.0511,0.0612,0.124
E-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.2435,0.0608,0.0929,0.0494,0.0583,0.1203
E-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.2212,0.0606,0.0932,0.0501,0.0586,0.1221
E-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.2171,0.0624,0.0955,0.0501,0.0599,0.1229
E-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.1617,0.0632,0.098,0.0521,0.0624,0.127
E-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.2311,0.0614,0.0943,0.0505,0.058,0.123
E-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.2063,0.0621,0.0947,0.0507,0.0601,0.1227
E-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.203,0.0612,0.0936,0.0507,0.0588,0.1222
E-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.2286,0.0624,0.095,0.0498,0.0588,0.1229
E-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.2576,0.0601,0.0924,0.0491,0.0576,0.1199
E-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.203,0.0625,0.0963,0.0509,0.0596,0.1247
E-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.198,0.0631,0.0965,0.0507,0.0605,0.1245
E-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.1947,0.063,0.0965,0.0516,0.0608,0.124
E-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.1774,0.063,0.0962,0.051,0.0594,0.125
E-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.2171,0.0615,0.0938,0.0504,0.0583,0.1219
E-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.2154,0.0624,0.0951,0.0509,0.0602,0.1231
E-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.2195,0.0636,0.0963,0.0507,0.0597,0.1241
E-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.179,0.0628,0.0966,0.0517,0.0599,0.1267
VNCF,100,1,128,128,5e-05,10,0.0005,10,5,Adam,3.5791,0.0461,0.0674,0.0399,0.0408,0.0894
VNCF,100,1,128,128,5e-05,10,0.0005,20,5,Adam,3.3973,0.0529,0.0792,0.045,0.0468,0.1051
VNCF,100,1,128,128,5e-05,10,0.0005,30,5,Adam,3.332,0.0561,0.0845,0.0469,0.0517,0.1114
VNCF,100,1,128,128,5e-05,10,0.0005,40,5,Adam,3.2724,0.0584,0.0886,0.049,0.0524,0.1171
VNCF,100,1,128,128,5e-05,10,0.0005,50,5,Adam,3.241,0.0608,0.0927,0.0501,0.0568,0.1212
VNCF,100,1,128,128,5e-05,10,0.0005,60,5,Adam,3.2476,0.06,0.091,0.0498,0.0573,0.119
VNCF,100,1,128,128,5e-05,10,0.0005,70,5,Adam,3.2129,0.0612,0.0933,0.0503,0.0582,0.1215
VNCF,100,1,128,128,5e-05,10,0.0005,80,5,Adam,3.2534,0.0585,0.0903,0.0493,0.0549,0.1196
VNCF,100,1,128,128,5e-05,10,0.0005,90,5,Adam,3.2485,0.057,0.0876,0.0493,0.0522,0.1196
VNCF,100,1,128,128,5e-05,10,0.0005,100,5,Adam,3.2228,0.0593,0.0913,0.0505,0.0543,0.1225
VNCF,100,1,128,128,5e-05,10,0.0005,110,5,Adam,3.2138,0.0624,0.0949,0.0509,0.0574,0.1239
VNCF,100,1,128,128,5e-05,10,0.0005,120,5,Adam,3.2245,0.0621,0.094,0.0503,0.0564,0.1223
VNCF,100,1,128,128,5e-05,10,0.0005,130,5,Adam,3.222,0.0613,0.0933,0.0501,0.0579,0.122
VNCF,100,1,128,128,5e-05,10,0.0005,140,5,Adam,3.2005,0.0616,0.094,0.0511,0.0571,0.1238
VNCF,100,1,128,128,5e-05,10,0.0005,150,5,Adam,3.2394,0.0602,0.0914,0.0499,0.0553,0.1198
VNCF,100,1,128,128,5e-05,10,0.0005,160,5,Adam,3.1931,0.0618,0.0943,0.0512,0.0576,0.1242
VNCF,100,1,128,128,5e-05,10,0.0005,170,5,Adam,3.251,0.0592,0.0899,0.0496,0.0544,0.1198
VNCF,100,1,128,128,5e-05,10,0.0005,180,5,Adam,3.2171,0.0624,0.0942,0.0502,0.0573,0.1221
VNCF,100,1,128,128,5e-05,10,0.0005,190,5,Adam,3.1931,0.062,0.0941,0.051,0.0577,0.1242
VNCF,100,1,128,128,5e-05,10,0.0005,200,5,Adam,3.208,0.0615,0.0935,0.0506,0.0587,0.1228
VNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,3.1881,0.0621,0.0944,0.0516,0.0572,0.1252
VNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,3.1923,0.0623,0.095,0.0517,0.0582,0.1258
VNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,3.1931,0.0622,0.0944,0.0512,0.0571,0.1241
VNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,3.2311,0.0608,0.0922,0.0502,0.0575,0.1217
VNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,3.2047,0.0614,0.0938,0.0515,0.0565,0.1249
VNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,3.2047,0.0614,0.0933,0.0511,0.0577,0.123
VNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,3.184,0.0618,0.0945,0.0518,0.0571,0.1253
VNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,3.2104,0.0617,0.0937,0.0506,0.0574,0.1225
VNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,3.198,0.0618,0.0935,0.0511,0.0575,0.1236
VNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,3.1865,0.0631,0.0956,0.0522,0.0595,0.1255
CE-NCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.4394,0.0459,0.0702,0.0427,0.0403,0.1004
CE-NCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.2633,0.059,0.0907,0.0484,0.0558,0.1175
CE-NCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.2815,0.0584,0.089,0.0475,0.0554,0.1159
CE-NCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.3105,0.0568,0.0864,0.0462,0.0529,0.113
CE-NCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.2179,0.0608,0.094,0.0493,0.0573,0.1222
CE-NCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.2592,0.0578,0.0892,0.0474,0.0559,0.1174
CE-NCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.222,0.0599,0.0922,0.0491,0.0573,0.1189
CE-NCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.2253,0.0617,0.0942,0.0495,0.0597,0.1207
CE-NCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.1898,0.0623,0.0957,0.0504,0.059,0.1241
CE-NCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.2468,0.0606,0.0933,0.0496,0.0571,0.1219
CE-NCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.2014,0.0605,0.0936,0.0504,0.0571,0.124
CE-NCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.2047,0.0616,0.0943,0.0505,0.0584,0.1229
CE-NCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.2088,0.0614,0.0949,0.0502,0.0593,0.1232
CE-NCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.227,0.0613,0.0937,0.0494,0.0576,0.1213
CE-NCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.2262,0.0605,0.0924,0.0493,0.0572,0.1198
CE-NCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.1865,0.0625,0.0953,0.0509,0.0597,0.1238
CE-NCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.2014,0.0617,0.0946,0.0502,0.0585,0.1227
CE-NCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.2311,0.0604,0.0926,0.0499,0.0562,0.121
CE-NCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.2319,0.0604,0.0924,0.0495,0.0563,0.1211
CE-NCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.2022,0.0627,0.0956,0.0508,0.0601,0.1243
CE-NCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.2162,0.0609,0.0928,0.0495,0.0583,0.12
CE-NCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.1939,0.0629,0.0966,0.0507,0.0612,0.1242
CE-NCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.1906,0.062,0.0948,0.0508,0.0582,0.1238
CE-NCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.1881,0.0626,0.0959,0.0509,0.0583,0.1248
CE-NCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.2212,0.062,0.0945,0.0501,0.0586,0.1228
CE-NCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.2146,0.0611,0.0934,0.05,0.0577,0.1222
CE-NCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.2253,0.0614,0.0945,0.0499,0.0584,0.1231
CE-NCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.246,0.0587,0.0917,0.0488,0.0553,0.1209
CE-NCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.2154,0.0619,0.0947,0.0508,0.0592,0.1233
CE-NCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.2104,0.0629,0.0957,0.0506,0.0596,0.1232
NCF,100,1,128,128,0.0001,10,0.0005,10,5,Adam,3.3435,0.0563,0.0857,0.0455,0.054,0.1109
NCF,100,1,128,128,0.0001,10,0.0005,20,5,Adam,3.3063,0.0569,0.0871,0.0466,0.0542,0.1127
NCF,100,1,128,128,0.0001,10,0.0005,30,5,Adam,3.2997,0.0578,0.0882,0.0472,0.0542,0.1143
NCF,100,1,128,128,0.0001,10,0.0005,40,5,Adam,3.2336,0.0598,0.0915,0.0488,0.0567,0.1197
NCF,100,1,128,128,0.0001,10,0.0005,50,5,Adam,3.26,0.0595,0.0912,0.048,0.0563,0.1185
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.2361,0.0608,0.0923,0.0487,0.0572,0.119
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.2129,0.0601,0.0924,0.0492,0.0566,0.1214
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.2518,0.0597,0.0911,0.0489,0.056,0.1194
