model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.2873,0.0593,0.0908,0.0482,0.0557,0.1185
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.2138,0.0618,0.0953,0.0501,0.0599,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.2319,0.063,0.0963,0.0496,0.0612,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.2237,0.0617,0.0941,0.0495,0.0569,0.1221
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.2047,0.0613,0.0956,0.05,0.0572,0.125
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.2063,0.0616,0.0942,0.0503,0.0584,0.1228
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.2237,0.0619,0.0953,0.0498,0.0588,0.1227
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.1675,0.063,0.097,0.0508,0.059,0.1268
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.1823,0.0624,0.0963,0.0503,0.058,0.1259
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.2212,0.0622,0.0956,0.0502,0.0593,0.1242
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1857,0.0618,0.0953,0.0507,0.0584,0.126
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.1749,0.0634,0.0972,0.0514,0.0591,0.1271
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1823,0.0636,0.0966,0.0508,0.0606,0.1238
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.2245,0.0614,0.0941,0.0501,0.0587,0.1228
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.1757,0.0621,0.0956,0.0507,0.0586,0.1245
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1865,0.0633,0.0968,0.0507,0.0593,0.1253
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.2154,0.0637,0.0965,0.0506,0.0602,0.1241
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1609,0.063,0.0975,0.0517,0.0604,0.1273
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.1857,0.0638,0.0978,0.0512,0.0602,0.1262
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.2113,0.063,0.0963,0.0504,0.0594,0.124
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.1972,0.0627,0.0958,0.0505,0.0593,0.1247
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.1923,0.0633,0.097,0.0514,0.0597,0.1263
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.203,0.0635,0.0967,0.0512,0.0595,0.1249
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.1923,0.0621,0.0963,0.0505,0.06,0.1258
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.1947,0.0627,0.0962,0.0507,0.0603,0.1244
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.5965,0.0481,0.067,0.0406,0.0413,0.0862
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.3196,0.059,0.0873,0.0485,0.054,0.1128
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2633,0.061,0.091,0.0499,0.0565,0.118
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2336,0.0621,0.0931,0.0505,0.0591,0.1191
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.227,0.0629,0.0943,0.0503,0.0593,0.1204
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.1857,0.0637,0.0965,0.0518,0.0607,0.1241
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1906,0.0626,0.0943,0.0512,0.0585,0.1232
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1774,0.0637,0.0965,0.0517,0.0595,0.1249
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1427,0.0662,0.0998,0.0528,0.0631,0.1275
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1617,0.0652,0.0986,0.052,0.0598,0.1262
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1658,0.0647,0.0977,0.0518,0.0594,0.1259
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1278,0.0667,0.1004,0.0531,0.0619,0.1292
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1278,0.066,0.1004,0.0532,0.0612,0.1293
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1005,0.0661,0.1005,0.0539,0.061,0.1314
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1055,0.0666,0.1018,0.0541,0.0624,0.1314
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.146,0.0649,0.099,0.0534,0.0603,0.1292
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.0931,0.067,0.1019,0.0541,0.062,0.1319
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1146,0.0663,0.1006,0.0536,0.061,0.13
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.0823,0.0668,0.1028,0.055,0.0629,0.1344
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1121,0.0672,0.1022,0.0544,0.0633,0.1322
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1137,0.0668,0.1016,0.0539,0.0616,0.1308
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1129,0.0672,0.1023,0.0541,0.0637,0.1321
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1046,0.0667,0.1016,0.0542,0.0627,0.1315
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.1195,0.067,0.1014,0.0538,0.0624,0.1304
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.0922,0.0675,0.1023,0.0545,0.0638,0.1317
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.0848,0.0677,0.1029,0.0547,0.0641,0.1332
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.1137,0.0667,0.1013,0.0534,0.0637,0.1295
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.0914,0.0677,0.1028,0.0546,0.0635,0.132
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.0922,0.0676,0.1027,0.0544,0.0631,0.1326
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.0898,0.0677,0.1033,0.055,0.0638,0.1334
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.5369,0.0492,0.0706,0.0429,0.0428,0.0931
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3526,0.0573,0.0843,0.0474,0.0527,0.1095
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2964,0.0589,0.0879,0.0483,0.0541,0.1145
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2336,0.0612,0.0929,0.0501,0.0571,0.1203
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2245,0.0618,0.0941,0.0501,0.0593,0.1219
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.2179,0.0626,0.095,0.0503,0.0597,0.1225
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.2038,0.0635,0.097,0.0511,0.0609,0.1242
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1939,0.0633,0.0962,0.0512,0.0601,0.1243
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.2047,0.0633,0.0953,0.051,0.0605,0.1231
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1716,0.0631,0.0963,0.0514,0.0599,0.125
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1716,0.0641,0.098,0.0519,0.0619,0.1261
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1542,0.0656,0.1001,0.0526,0.0633,0.1282
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1336,0.0651,0.0998,0.0531,0.0632,0.1299
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1658,0.0649,0.0982,0.0521,0.063,0.1262
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1443,0.0658,0.1002,0.0532,0.0624,0.1298
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1352,0.0659,0.1005,0.053,0.063,0.1288
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.146,0.0653,0.0994,0.0528,0.0631,0.1282
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1394,0.0658,0.1002,0.0526,0.0627,0.1294
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1096,0.0663,0.1019,0.0539,0.0642,0.1321
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1237,0.0662,0.1006,0.0531,0.0629,0.13
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1137,0.0666,0.1015,0.0533,0.0635,0.131
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1179,0.0663,0.1012,0.0535,0.063,0.1317
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1179,0.066,0.1008,0.0533,0.0632,0.1305
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1204,0.0672,0.1021,0.0533,0.065,0.131
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1146,0.0665,0.1019,0.0538,0.0648,0.1318
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.122,0.0669,0.102,0.0536,0.0634,0.1309
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.1228,0.0674,0.1023,0.0539,0.0646,0.1315
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1187,0.0667,0.1015,0.0533,0.0652,0.1303
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1162,0.0674,0.1022,0.0535,0.0645,0.1316
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1013,0.0677,0.1029,0.0542,0.0653,0.132
