model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
CE-NCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.2162,0.0622,0.0962,0.0505,0.059,0.1248
CE-NCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.1567,0.0633,0.0982,0.0525,0.0608,0.1286
CE-NCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.1956,0.0628,0.0965,0.0511,0.0605,0.1246
CE-NCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.2047,0.0632,0.0966,0.0512,0.0606,0.1245
CE-NCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.1559,0.0642,0.0983,0.052,0.0612,0.1264
CE-NCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.2022,0.0637,0.0975,0.0511,0.0615,0.1247
CE-NCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.1691,0.0644,0.0982,0.0516,0.0622,0.1263
CE-NCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.1716,0.0628,0.0971,0.0515,0.0598,0.1266
NCF,100,1,128,128,0.0001,10,0.0005,10,5,Adam,3.3758,0.0553,0.0835,0.0447,0.0527,0.1082
NCF,100,1,128,128,0.0001,10,0.0005,20,5,Adam,3.2543,0.0593,0.0901,0.0483,0.0561,0.1174
NCF,100,1,128,128,0.0001,10,0.0005,30,5,Adam,3.222,0.0608,0.0937,0.0492,0.0575,0.122
NCF,100,1,128,128,0.0001,10,0.0005,40,5,Adam,3.2311,0.061,0.0945,0.049,0.0585,0.1221
NCF,100,1,128,128,0.0001,10,0.0005,50,5,Adam,3.203,0.0624,0.0961,0.0498,0.0602,0.1234
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.2286,0.0612,0.0938,0.0488,0.0596,0.1201
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.2212,0.0624,0.0956,0.0495,0.0583,0.1236
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.1923,0.063,0.0965,0.0502,0.0594,0.1241
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.2121,0.0618,0.0951,0.0493,0.0596,0.1222
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.1873,0.0636,0.0972,0.0503,0.0597,0.1249
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.2047,0.0625,0.0957,0.0501,0.0591,0.1232
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.1757,0.0642,0.0979,0.0509,0.061,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.1443,0.0641,0.0977,0.0519,0.0606,0.1271
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.1733,0.0635,0.0972,0.051,0.0603,0.1253
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.1733,0.0636,0.0974,0.051,0.0592,0.1261
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.1823,0.0632,0.0972,0.0512,0.0596,0.126
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.1468,0.0643,0.0981,0.0516,0.0609,0.126
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.1625,0.0637,0.0977,0.0515,0.0595,0.1267
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.1832,0.0634,0.0971,0.0507,0.0611,0.1242
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.1559,0.0637,0.0976,0.0516,0.0603,0.1268
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.1873,0.0627,0.0964,0.0507,0.0599,0.1249
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.1658,0.0644,0.0976,0.051,0.0621,0.1249
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.1865,0.0629,0.0969,0.0508,0.0607,0.1253
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.184,0.0633,0.0971,0.0508,0.0601,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.1766,0.0636,0.0971,0.0506,0.0598,0.1254
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.1939,0.0632,0.0969,0.0509,0.0594,0.1256
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.1865,0.0626,0.0959,0.0512,0.0591,0.1246
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.2022,0.0623,0.0948,0.0506,0.0595,0.1226
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.198,0.063,0.0964,0.051,0.059,0.1244
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.1997,0.0627,0.0961,0.0507,0.0594,0.1244
E-VNCF,100,1,128,128,0.0001,10,0.0001,10,5,Adam,3.6047,0.0485,0.0682,0.0406,0.0426,0.086
E-VNCF,100,1,128,128,0.0001,10,0.0001,20,5,Adam,3.3708,0.0563,0.0827,0.0472,0.0508,0.1079
E-VNCF,100,1,128,128,0.0001,10,0.0001,30,5,Adam,3.2865,0.059,0.0887,0.0492,0.0545,0.1162
E-VNCF,100,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2617,0.0606,0.0902,0.0498,0.0543,0.1173
E-VNCF,100,1,128,128,0.0001,10,0.0001,50,5,Adam,3.1774,0.0628,0.0944,0.0515,0.0594,0.1232
E-VNCF,100,1,128,128,0.0001,10,0.0001,60,5,Adam,3.1956,0.0608,0.0921,0.0514,0.0576,0.1227
E-VNCF,100,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1939,0.063,0.0955,0.052,0.0607,0.1239
E-VNCF,100,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1766,0.0634,0.096,0.0522,0.0607,0.1249
E-VNCF,100,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1691,0.0641,0.0971,0.052,0.0612,0.1248
E-VNCF,100,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1592,0.065,0.0984,0.053,0.0599,0.1276
E-VNCF,100,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1625,0.0653,0.0985,0.053,0.061,0.1273
E-VNCF,100,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1815,0.0636,0.0961,0.0523,0.0593,0.1252
E-VNCF,100,1,128,128,0.0001,10,0.0001,130,5,Adam,3.127,0.0668,0.1013,0.0541,0.0624,0.1302
E-VNCF,100,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1509,0.0655,0.0992,0.053,0.0629,0.1277
E-VNCF,100,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1551,0.0651,0.0984,0.0523,0.0609,0.1263
E-VNCF,100,1,128,128,0.0001,10,0.0001,160,5,Adam,3.1377,0.0661,0.1007,0.0534,0.0634,0.1293
E-VNCF,100,1,128,128,0.0001,10,0.0001,170,5,Adam,3.146,0.0658,0.0998,0.0531,0.0637,0.1282
E-VNCF,100,1,128,128,0.0001,10,0.0001,180,5,Adam,3.1493,0.066,0.1008,0.0537,0.0615,0.1308
E-VNCF,100,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1485,0.064,0.098,0.0531,0.0597,0.1286
E-VNCF,100,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1146,0.0662,0.1013,0.0539,0.063,0.1322
E-VNCF,100,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1005,0.0663,0.1013,0.0545,0.0623,0.1324
E-VNCF,100,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1088,0.0663,0.1016,0.0547,0.0628,0.1329
E-VNCF,100,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1228,0.0666,0.1013,0.0537,0.063,0.1303
E-VNCF,100,1,128,128,0.0001,10,0.0001,240,5,Adam,3.1303,0.0663,0.1017,0.0539,0.0628,0.1311
E-VNCF,100,1,128,128,0.0001,10,0.0001,250,5,Adam,3.1435,0.0646,0.099,0.0535,0.0607,0.1299
E-VNCF,100,1,128,128,0.0001,10,0.0001,260,5,Adam,3.127,0.066,0.1011,0.054,0.0627,0.1315
E-VNCF,100,1,128,128,0.0001,10,0.0001,270,5,Adam,3.1286,0.0662,0.1013,0.054,0.0621,0.1314
E-VNCF,100,1,128,128,0.0001,10,0.0001,280,5,Adam,3.1113,0.0665,0.1012,0.0541,0.0625,0.1317
E-VNCF,100,1,128,128,0.0001,10,0.0001,290,5,Adam,3.0865,0.0672,0.1037,0.0548,0.0645,0.1348
E-VNCF,100,1,128,128,0.0001,10,0.0001,300,5,Adam,3.1179,0.0663,0.1017,0.0545,0.0621,0.1324
CE-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,3.5469,0.0511,0.0717,0.0427,0.0434,0.0926
CE-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3047,0.0605,0.089,0.0486,0.0566,0.1137
CE-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,3.265,0.0612,0.0919,0.0497,0.0578,0.1183
CE-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2799,0.0601,0.0906,0.0486,0.0569,0.1159
CE-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2675,0.0614,0.0924,0.0488,0.0589,0.1169
CE-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,3.1956,0.0626,0.0957,0.051,0.0599,0.1235
CE-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,3.1823,0.0636,0.0974,0.0518,0.0601,0.1259
CE-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,3.2047,0.0643,0.0975,0.0511,0.062,0.1238
CE-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1609,0.0631,0.0976,0.0516,0.0609,0.1273
CE-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1881,0.0638,0.0976,0.0512,0.0603,0.1247
CE-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1658,0.0633,0.0973,0.0521,0.0606,0.1264
CE-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1832,0.0638,0.0982,0.0522,0.0609,0.1276
CE-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1683,0.0651,0.0995,0.0521,0.0621,0.1278
CE-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,3.141,0.0653,0.1002,0.0527,0.0618,0.1297
CE-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,3.146,0.0653,0.1004,0.0529,0.0616,0.1296
CE-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1592,0.0647,0.0995,0.0523,0.0605,0.1294
CE-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1278,0.066,0.1016,0.0531,0.0626,0.1311
CE-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1385,0.0647,0.0995,0.0526,0.0606,0.1296
CE-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1361,0.066,0.1016,0.0532,0.0625,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1336,0.0654,0.1007,0.0529,0.0611,0.1308
CE-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1278,0.065,0.0998,0.0528,0.0608,0.1296
CE-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,3.1294,0.065,0.1005,0.0533,0.0613,0.1311
CE-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1294,0.0648,0.1,0.0533,0.0615,0.1306
CE-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1327,0.0661,0.1017,0.0536,0.0626,0.1322
CE-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,3.0914,0.0657,0.1023,0.0541,0.061,0.134
CE-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,3.1179,0.0662,0.1026,0.054,0.0635,0.1335
CE-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,3.1063,0.0661,0.1024,0.0537,0.063,0.1328
CE-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,3.0964,0.0654,0.1011,0.0541,0.0618,0.1328
CE-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1063,0.0655,0.1008,0.0537,0.0615,0.1317
CE-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,3.0947,0.0663,0.1029,0.0542,0.0626,0.1338
E-NCF,200,1,128,128,0.0001,10,0.001,10,5,Adam,3.5865,0.0369,0.0576,0.0377,0.0308,0.0857
E-NCF,200,1,128,128,0.0001,10,0.001,20,5,Adam,3.327,0.0553,0.0846,0.0457,0.0513,0.111
E-NCF,200,1,128,128,0.0001,10,0.001,30,5,Adam,3.327,0.0557,0.0858,0.0458,0.0519,0.1131
E-NCF,200,1,128,128,0.0001,10,0.001,40,5,Adam,3.2923,0.0553,0.0857,0.0468,0.0523,0.1141
E-NCF,200,1,128,128,0.0001,10,0.001,50,5,Adam,3.2121,0.0605,0.0928,0.0493,0.0578,0.1206
E-NCF,200,1,128,128,0.0001,10,0.001,60,5,Adam,3.2369,0.0608,0.0924,0.049,0.0566,0.1195
E-NCF,200,1,128,128,0.0001,10,0.001,70,5,Adam,3.1782,0.0621,0.0962,0.0511,0.0592,0.126
E-NCF,200,1,128,128,0.0001,10,0.001,80,5,Adam,3.1939,0.0629,0.0964,0.0509,0.0594,0.1256
E-NCF,200,1,128,128,0.0001,10,0.001,90,5,Adam,3.1857,0.0623,0.0952,0.0516,0.0584,0.1249
E-NCF,200,1,128,128,0.0001,10,0.001,100,5,Adam,3.1865,0.0603,0.0938,0.051,0.0582,0.1246
E-NCF,200,1,128,128,0.0001,10,0.001,110,5,Adam,3.1815,0.0629,0.097,0.0509,0.0604,0.1255
E-NCF,200,1,128,128,0.0001,10,0.001,120,5,Adam,3.1881,0.0633,0.0958,0.0508,0.0607,0.1239
E-NCF,200,1,128,128,0.0001,10,0.001,130,5,Adam,3.1567,0.0633,0.0978,0.0516,0.06,0.1281
E-NCF,200,1,128,128,0.0001,10,0.001,140,5,Adam,3.2005,0.0623,0.095,0.0509,0.0583,0.1245
E-NCF,200,1,128,128,0.0001,10,0.001,150,5,Adam,3.1848,0.0639,0.0969,0.0513,0.0599,0.1256
E-NCF,200,1,128,128,0.0001,10,0.001,160,5,Adam,3.2121,0.0624,0.0957,0.0504,0.0579,0.1241
E-NCF,200,1,128,128,0.0001,10,0.001,170,5,Adam,3.1857,0.0645,0.0982,0.0513,0.0613,0.1262
E-NCF,200,1,128,128,0.0001,10,0.001,180,5,Adam,3.1319,0.0655,0.1002,0.053,0.0623,0.1296
E-NCF,200,1,128,128,0.0001,10,0.001,190,5,Adam,3.1633,0.0631,0.0968,0.0518,0.0603,0.1265
E-NCF,200,1,128,128,0.0001,10,0.001,200,5,Adam,3.189,0.0627,0.0959,0.0509,0.0586,0.125
E-NCF,200,1,128,128,0.0001,10,0.001,210,5,Adam,3.1939,0.0627,0.0961,0.0514,0.06,0.1247
E-NCF,200,1,128,128,0.0001,10,0.001,220,5,Adam,3.1881,0.0631,0.0963,0.0514,0.0591,0.1256
E-NCF,200,1,128,128,0.0001,10,0.001,230,5,Adam,3.189,0.0623,0.0951,0.0508,0.0596,0.1247
E-NCF,200,1,128,128,0.0001,10,0.001,240,5,Adam,3.1633,0.0642,0.0979,0.0523,0.0615,0.1265
E-NCF,200,1,128,128,0.0001,10,0.001,250,5,Adam,3.2096,0.0632,0.0956,0.0513,0.06,0.1249
E-NCF,200,1,128,128,0.0001,10,0.001,260,5,Adam,3.1757,0.0645,0.0971,0.0517,0.0594,0.1252
E-NCF,200,1,128,128,0.0001,10,0.001,270,5,Adam,3.1807,0.064,0.0962,0.0519,0.0605,0.1239
E-NCF,200,1,128,128,0.0001,10,0.001,280,5,Adam,3.1666,0.0636,0.097,0.0518,0.0602,0.1261
E-NCF,200,1,128,128,0.0001,10,0.001,290,5,Adam,3.1956,0.0627,0.0949,0.051,0.0595,0.1236
E-NCF,200,1,128,128,0.0001,10,0.001,300,5,Adam,3.16,0.0638,0.0981,0.0519,0.0618,0.1269
VNCF,100,1,128,128,5e-05,10,0.0005,10,5,Adam,3.5212,0.0479,0.0699,0.0415,0.0432,0.0937
VNCF,100,1,128,128,5e-05,10,0.0005,20,5,Adam,3.3444,0.0575,0.085,0.047,0.0533,0.1096
VNCF,100,1,128,128,5e-05,10,0.0005,30,5,Adam,3.2865,0.0602,0.0895,0.0485,0.0562,0.1143
VNCF,100,1,128,128,5e-05,10,0.0005,40,5,Adam,3.2931,0.0598,0.0895,0.0493,0.0546,0.1168
VNCF,100,1,128,128,5e-05,10,0.0005,50,5,Adam,3.2328,0.0589,0.09,0.0502,0.0549,0.1186
VNCF,100,1,128,128,5e-05,10,0.0005,60,5,Adam,3.2741,0.0596,0.0896,0.0489,0.0562,0.1156
VNCF,100,1,128,128,5e-05,10,0.0005,70,5,Adam,3.2022,0.0614,0.093,0.051,0.0574,0.1217
VNCF,100,1,128,128,5e-05,10,0.0005,80,5,Adam,3.2493,0.0606,0.0923,0.0498,0.0574,0.1189
VNCF,100,1,128,128,5e-05,10,0.0005,90,5,Adam,3.2336,0.0615,0.0932,0.0507,0.0565,0.1206
VNCF,100,1,128,128,5e-05,10,0.0005,100,5,Adam,3.2468,0.0613,0.093,0.0506,0.0582,0.1193
VNCF,100,1,128,128,5e-05,10,0.0005,110,5,Adam,3.2228,0.0598,0.0919,0.0506,0.0569,0.1199
VNCF,100,1,128,128,5e-05,10,0.0005,120,5,Adam,3.2071,0.0608,0.0925,0.0509,0.0564,0.1211
VNCF,100,1,128,128,5e-05,10,0.0005,130,5,Adam,3.2361,0.0604,0.0913,0.0498,0.0553,0.1172
VNCF,100,1,128,128,5e-05,10,0.0005,140,5,Adam,3.2187,0.0602,0.0922,0.0508,0.0563,0.1208
VNCF,100,1,128,128,5e-05,10,0.0005,150,5,Adam,3.2014,0.0614,0.0941,0.0512,0.058,0.1222
VNCF,100,1,128,128,5e-05,10,0.0005,160,5,Adam,3.2071,0.0622,0.0947,0.0513,0.0599,0.1218
VNCF,100,1,128,128,5e-05,10,0.0005,170,5,Adam,3.198,0.063,0.0966,0.052,0.0592,0.1247
VNCF,100,1,128,128,5e-05,10,0.0005,180,5,Adam,3.2014,0.0606,0.0931,0.0513,0.0565,0.1232
VNCF,100,1,128,128,5e-05,10,0.0005,190,5,Adam,3.2187,0.0629,0.0949,0.051,0.0593,0.1215
VNCF,100,1,128,128,5e-05,10,0.0005,200,5,Adam,3.2468,0.0622,0.0935,0.0503,0.058,0.12
VNCF,100,1,128,128,5e-05,10,0.0005,210,5,Adam,3.1757,0.0628,0.0957,0.0518,0.0591,0.1235
VNCF,100,1,128,128,5e-05,10,0.0005,220,5,Adam,3.2394,0.0621,0.0927,0.0496,0.0582,0.1188
VNCF,100,1,128,128,5e-05,10,0.0005,230,5,Adam,3.2204,0.0616,0.0934,0.0503,0.0584,0.1207
VNCF,100,1,128,128,5e-05,10,0.0005,240,5,Adam,3.2088,0.0621,0.0952,0.0515,0.0582,0.1225
VNCF,100,1,128,128,5e-05,10,0.0005,250,5,Adam,3.2394,0.0629,0.0948,0.0506,0.0598,0.1203
VNCF,100,1,128,128,5e-05,10,0.0005,260,5,Adam,3.2278,0.0618,0.0942,0.0505,0.0598,0.1195
VNCF,100,1,128,128,5e-05,10,0.0005,270,5,Adam,3.2179,0.0627,0.0942,0.0501,0.0581,0.1196
VNCF,100,1,128,128,5e-05,10,0.0005,280,5,Adam,3.2295,0.0618,0.0932,0.0501,0.0582,0.1184
VNCF,100,1,128,128,5e-05,10,0.0005,290,5,Adam,3.1997,0.0628,0.0951,0.0513,0.0594,0.1228
VNCF,100,1,128,128,5e-05,10,0.0005,300,5,Adam,3.1947,0.0622,0.0944,0.0513,0.0584,0.1223
CE-NCF,100,1,128,128,5e-05,10,0.001,10,5,Adam,3.322,0.0573,0.0857,0.0462,0.0529,0.111
CE-NCF,100,1,128,128,5e-05,10,0.001,20,5,Adam,3.2956,0.0561,0.086,0.0468,0.0538,0.113
CE-NCF,100,1,128,128,5e-05,10,0.001,30,5,Adam,3.2468,0.0591,0.092,0.0482,0.0577,0.1197
CE-NCF,100,1,128,128,5e-05,10,0.001,40,5,Adam,3.2195,0.0615,0.0954,0.0499,0.0593,0.1228
CE-NCF,100,1,128,128,5e-05,10,0.001,50,5,Adam,3.227,0.0604,0.0935,0.0496,0.0579,0.1214
CE-NCF,100,1,128,128,5e-05,10,0.001,60,5,Adam,3.2179,0.0625,0.0959,0.0501,0.0594,0.1235
CE-NCF,100,1,128,128,5e-05,10,0.001,70,5,Adam,3.1931,0.0611,0.0937,0.0501,0.0574,0.1229
CE-NCF,100,1,128,128,5e-05,10,0.001,80,5,Adam,3.2377,0.0617,0.0942,0.0498,0.0588,0.1215
CE-NCF,100,1,128,128,5e-05,10,0.001,90,5,Adam,3.2352,0.0623,0.094,0.0493,0.0587,0.121
CE-NCF,100,1,128,128,5e-05,10,0.001,100,5,Adam,3.2295,0.0607,0.0932,0.0495,0.0571,0.122
CE-NCF,100,1,128,128,5e-05,10,0.001,110,5,Adam,3.2096,0.063,0.0958,0.0504,0.0581,0.1239
CE-NCF,100,1,128,128,5e-05,10,0.001,120,5,Adam,3.2377,0.0627,0.094,0.05,0.0596,0.12
CE-NCF,100,1,128,128,5e-05,10,0.001,130,5,Adam,3.2402,0.0614,0.0937,0.0499,0.0574,0.1219
CE-NCF,100,1,128,128,5e-05,10,0.001,140,5,Adam,3.2121,0.0639,0.0966,0.0506,0.0602,0.1237
CE-NCF,100,1,128,128,5e-05,10,0.001,150,5,Adam,3.2179,0.0632,0.0953,0.0511,0.0581,0.1228
CE-NCF,100,1,128,128,5e-05,10,0.001,160,5,Adam,3.2022,0.064,0.0966,0.0511,0.0595,0.1242
CE-NCF,100,1,128,128,5e-05,10,0.001,170,5,Adam,3.227,0.0622,0.0943,0.0495,0.0591,0.1211
CE-NCF,100,1,128,128,5e-05,10,0.001,180,5,Adam,3.2311,0.0619,0.0936,0.0502,0.0575,0.1209
CE-NCF,100,1,128,128,5e-05,10,0.001,190,5,Adam,3.2113,0.063,0.0956,0.0511,0.0597,0.1238
CE-NCF,100,1,128,128,5e-05,10,0.001,200,5,Adam,3.2171,0.0626,0.0946,0.0501,0.0592,0.1221
CE-NCF,100,1,128,128,5e-05,10,0.001,210,5,Adam,3.184,0.0655,0.0974,0.0515,0.0612,0.1235
CE-NCF,100,1,128,128,5e-05,10,0.001,220,5,Adam,3.208,0.0642,0.0974,0.0515,0.0609,0.1245
CE-NCF,100,1,128,128,5e-05,10,0.001,230,5,Adam,3.2063,0.0638,0.0967,0.0515,0.0606,0.1247
CE-NCF,100,1,128,128,5e-05,10,0.001,240,5,Adam,3.1989,0.0632,0.0956,0.0512,0.0586,0.1241
CE-NCF,100,1,128,128,5e-05,10,0.001,250,5,Adam,3.2179,0.0644,0.0966,0.051,0.0611,0.1237
CE-NCF,100,1,128,128,5e-05,10,0.001,260,5,Adam,3.1914,0.0645,0.0973,0.0517,0.0595,0.1251
CE-NCF,100,1,128,128,5e-05,10,0.001,270,5,Adam,3.1939,0.0639,0.0969,0.0514,0.0595,0.125
CE-NCF,100,1,128,128,5e-05,10,0.001,280,5,Adam,3.2113,0.0646,0.0959,0.0503,0.061,0.1216
CE-NCF,100,1,128,128,5e-05,10,0.001,290,5,Adam,3.2071,0.0642,0.0964,0.051,0.0603,0.123
CE-NCF,100,1,128,128,5e-05,10,0.001,300,5,Adam,3.184,0.0648,0.0979,0.0518,0.0619,0.1252
NCF,100,1,128,128,0.0001,10,0.0005,10,5,Adam,3.3518,0.0559,0.0852,0.0455,0.053,0.1109
NCF,100,1,128,128,0.0001,10,0.0005,20,5,Adam,3.2848,0.0594,0.0913,0.0481,0.0563,0.1188
NCF,100,1,128,128,0.0001,10,0.0005,30,5,Adam,3.2807,0.0598,0.0901,0.0473,0.0562,0.1152
NCF,100,1,128,128,0.0001,10,0.0005,40,5,Adam,3.2468,0.06,0.0924,0.0482,0.0562,0.1193
NCF,100,1,128,128,0.0001,10,0.0005,50,5,Adam,3.26,0.0592,0.091,0.0485,0.0556,0.1189
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.246,0.0602,0.0921,0.0489,0.0579,0.1192
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.222,0.0602,0.0927,0.0497,0.0568,0.1216
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.2369,0.0612,0.0928,0.0492,0.0594,0.1197
