model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,Clicks,MAP@10,NDCG,Precision@10,R-Precision,Recall@10
CNCF,100,1,128,128,0.001,10,0.0005,270,5,Adam,3.1989,0.0631,0.0949,0.0514,0.0593,0.1224
CNCF,100,1,128,128,0.001,10,0.0005,280,5,Adam,3.1559,0.0662,0.0994,0.0532,0.0616,0.1279
CNCF,100,1,128,128,0.001,10,0.0005,290,5,Adam,3.1881,0.0641,0.0961,0.0522,0.0581,0.1245
CNCF,100,1,128,128,0.001,10,0.0005,300,5,Adam,3.1683,0.064,0.097,0.0527,0.0598,0.126
VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,3.656,0.0417,0.0594,0.0382,0.0359,0.0813
VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,3.3749,0.0563,0.0833,0.0459,0.0516,0.108
VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2939,0.0588,0.088,0.0475,0.0549,0.1142
VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,3.198,0.0618,0.0951,0.0501,0.0576,0.1241
VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2195,0.0621,0.0949,0.0503,0.0601,0.1229
VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,3.1658,0.0627,0.0971,0.0513,0.06,0.1267
VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,3.165,0.0628,0.0963,0.0511,0.0594,0.1262
VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1857,0.0614,0.0958,0.0506,0.0592,0.1246
VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1766,0.0618,0.0961,0.0508,0.0592,0.1264
VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,3.1377,0.0637,0.0991,0.0518,0.0619,0.1293
VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1212,0.0627,0.0983,0.0519,0.0607,0.1294
VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1609,0.0632,0.0973,0.0513,0.0596,0.1269
VNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1575,0.0599,0.0941,0.051,0.0563,0.126
VNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1237,0.0635,0.0988,0.0522,0.0612,0.1295
VNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1204,0.0647,0.1008,0.0523,0.0629,0.1308
VNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1526,0.0622,0.0978,0.0512,0.0591,0.1282
VNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,3.122,0.0636,0.0988,0.0519,0.0606,0.1293
VNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1088,0.0625,0.0983,0.0526,0.0599,0.1305
VNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1104,0.0635,0.1,0.0526,0.0614,0.1318
VNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1113,0.0647,0.1018,0.0527,0.062,0.134
VNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,3.122,0.0615,0.0967,0.0518,0.058,0.1295
VNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,3.0989,0.0648,0.1016,0.0529,0.0612,0.133
VNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,3.0964,0.065,0.1013,0.0529,0.0617,0.132
VNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1154,0.0642,0.1006,0.0525,0.0623,0.1321
VNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,3.0633,0.066,0.1031,0.0538,0.0627,0.1346
VNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,3.0708,0.0664,0.1041,0.0539,0.0625,0.1353
VNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0757,0.065,0.1018,0.0533,0.0618,0.1331
VNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,3.0939,0.065,0.1016,0.0527,0.0617,0.1327
VNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,3.084,0.0643,0.1012,0.0532,0.062,0.1334
VNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,3.0716,0.0647,0.1017,0.0533,0.062,0.1342
NCF,100,1,128,128,0.0001,10,0.0005,10,5,Adam,3.2915,0.0588,0.0891,0.0475,0.0556,0.114
NCF,100,1,128,128,0.0001,10,0.0005,20,5,Adam,3.3088,0.0556,0.0857,0.0463,0.0504,0.1143
NCF,100,1,128,128,0.0001,10,0.0005,30,5,Adam,3.246,0.0587,0.0914,0.0478,0.0573,0.1181
NCF,100,1,128,128,0.0001,10,0.0005,40,5,Adam,3.2675,0.0584,0.09,0.0475,0.0567,0.1162
NCF,100,1,128,128,0.0001,10,0.0005,50,5,Adam,3.2419,0.0595,0.0928,0.0488,0.0563,0.1216
NCF,100,1,128,128,0.0001,10,0.0005,60,5,Adam,3.2146,0.0616,0.0952,0.0493,0.0584,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,70,5,Adam,3.2336,0.061,0.0937,0.0493,0.0585,0.1214
NCF,100,1,128,128,0.0001,10,0.0005,80,5,Adam,3.2377,0.0599,0.0928,0.049,0.0558,0.1207
NCF,100,1,128,128,0.0001,10,0.0005,90,5,Adam,3.2344,0.0614,0.0945,0.0492,0.0592,0.1213
NCF,100,1,128,128,0.0001,10,0.0005,100,5,Adam,3.2625,0.0611,0.0943,0.0486,0.0608,0.1198
NCF,100,1,128,128,0.0001,10,0.0005,110,5,Adam,3.2262,0.062,0.0953,0.0497,0.0587,0.1227
NCF,100,1,128,128,0.0001,10,0.0005,120,5,Adam,3.2014,0.0622,0.0959,0.0503,0.0599,0.1235
NCF,100,1,128,128,0.0001,10,0.0005,130,5,Adam,3.2129,0.0634,0.0965,0.0502,0.0604,0.1235
NCF,100,1,128,128,0.0001,10,0.0005,140,5,Adam,3.1989,0.0616,0.0946,0.0501,0.0589,0.1225
NCF,100,1,128,128,0.0001,10,0.0005,150,5,Adam,3.203,0.0617,0.0942,0.0501,0.0604,0.1228
NCF,100,1,128,128,0.0001,10,0.0005,160,5,Adam,3.227,0.063,0.0962,0.0493,0.0598,0.1219
NCF,100,1,128,128,0.0001,10,0.0005,170,5,Adam,3.208,0.062,0.095,0.0506,0.0592,0.1237
NCF,100,1,128,128,0.0001,10,0.0005,180,5,Adam,3.227,0.0623,0.0942,0.0496,0.0605,0.1199
NCF,100,1,128,128,0.0001,10,0.0005,190,5,Adam,3.2369,0.0618,0.0944,0.0495,0.0599,0.1209
NCF,100,1,128,128,0.0001,10,0.0005,200,5,Adam,3.2295,0.0628,0.0959,0.0503,0.0608,0.1229
NCF,100,1,128,128,0.0001,10,0.0005,210,5,Adam,3.2237,0.0629,0.0961,0.0499,0.0593,0.1224
NCF,100,1,128,128,0.0001,10,0.0005,220,5,Adam,3.2435,0.0623,0.0942,0.0496,0.0604,0.1201
NCF,100,1,128,128,0.0001,10,0.0005,230,5,Adam,3.2063,0.0633,0.0964,0.0511,0.0607,0.1241
NCF,100,1,128,128,0.0001,10,0.0005,240,5,Adam,3.227,0.0624,0.0947,0.05,0.0607,0.1215
NCF,100,1,128,128,0.0001,10,0.0005,250,5,Adam,3.2146,0.0636,0.0956,0.0502,0.0597,0.1222
NCF,100,1,128,128,0.0001,10,0.0005,260,5,Adam,3.2344,0.0622,0.0947,0.0497,0.0591,0.1217
NCF,100,1,128,128,0.0001,10,0.0005,270,5,Adam,3.2493,0.0624,0.0944,0.0498,0.0591,0.1198
NCF,100,1,128,128,0.0001,10,0.0005,280,5,Adam,3.2419,0.0614,0.0938,0.0497,0.0579,0.1206
NCF,100,1,128,128,0.0001,10,0.0005,290,5,Adam,3.2162,0.0632,0.0958,0.05,0.0609,0.1213
NCF,100,1,128,128,0.0001,10,0.0005,300,5,Adam,3.2154,0.0623,0.0944,0.0499,0.0588,0.1209
IVNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,3.6246,0.0469,0.0648,0.0395,0.0396,0.0839
IVNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,3.37,0.0577,0.0849,0.0464,0.0541,0.1091
IVNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,3.251,0.061,0.0928,0.049,0.0581,0.1191
IVNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,3.2419,0.0599,0.0927,0.0487,0.0561,0.1206
IVNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2245,0.0625,0.0954,0.0498,0.06,0.1213
IVNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,3.222,0.0616,0.0947,0.0496,0.0589,0.1221
IVNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,3.1873,0.0628,0.0973,0.051,0.0604,0.1262
IVNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,3.1666,0.0632,0.0978,0.0512,0.0597,0.1275
IVNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,3.198,0.0619,0.0968,0.0509,0.0592,0.1267
IVNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,3.184,0.0624,0.0975,0.0511,0.06,0.1277
IVNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1666,0.0632,0.0993,0.0515,0.0616,0.1288
IVNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1823,0.0627,0.0982,0.0514,0.062,0.1279
IVNCF,200,1,128,128,5e-05,10,0.0001,130,5,Adam,3.1625,0.0643,0.1001,0.0518,0.0638,0.1287
IVNCF,200,1,128,128,5e-05,10,0.0001,140,5,Adam,3.1427,0.064,0.1004,0.0527,0.0617,0.1312
IVNCF,200,1,128,128,5e-05,10,0.0001,150,5,Adam,3.1485,0.064,0.1006,0.0523,0.0624,0.132
IVNCF,200,1,128,128,5e-05,10,0.0001,160,5,Adam,3.1493,0.0628,0.0984,0.0514,0.0606,0.1285
IVNCF,200,1,128,128,5e-05,10,0.0001,170,5,Adam,3.1509,0.0645,0.1011,0.0522,0.063,0.1316
IVNCF,200,1,128,128,5e-05,10,0.0001,180,5,Adam,3.1633,0.0641,0.0994,0.0521,0.0622,0.1297
IVNCF,200,1,128,128,5e-05,10,0.0001,190,5,Adam,3.1113,0.0655,0.1026,0.0529,0.0644,0.1333
IVNCF,200,1,128,128,5e-05,10,0.0001,200,5,Adam,3.1369,0.0652,0.1019,0.0525,0.0633,0.1316
IVNCF,200,1,128,128,5e-05,10,0.0001,210,5,Adam,3.1311,0.064,0.1,0.0521,0.0621,0.1307
IVNCF,200,1,128,128,5e-05,10,0.0001,220,5,Adam,3.146,0.0647,0.1008,0.0527,0.0629,0.1313
IVNCF,200,1,128,128,5e-05,10,0.0001,230,5,Adam,3.1071,0.0661,0.1025,0.0534,0.0632,0.1335
IVNCF,200,1,128,128,5e-05,10,0.0001,240,5,Adam,3.1352,0.0649,0.1013,0.0524,0.0634,0.1321
IVNCF,200,1,128,128,5e-05,10,0.0001,250,5,Adam,3.1311,0.0645,0.1009,0.0527,0.0614,0.1325
IVNCF,200,1,128,128,5e-05,10,0.0001,260,5,Adam,3.108,0.0652,0.1019,0.0536,0.0637,0.1336
IVNCF,200,1,128,128,5e-05,10,0.0001,270,5,Adam,3.0931,0.0657,0.1031,0.0537,0.0634,0.1344
IVNCF,200,1,128,128,5e-05,10,0.0001,280,5,Adam,3.1113,0.0653,0.102,0.0533,0.0629,0.1327
IVNCF,200,1,128,128,5e-05,10,0.0001,290,5,Adam,3.1344,0.0639,0.1001,0.0526,0.0621,0.1318
IVNCF,200,1,128,128,5e-05,10,0.0001,300,5,Adam,3.1071,0.0645,0.1011,0.0531,0.0624,0.1329
INCF,100,1,128,128,0.001,10,0.0005,10,5,Adam,3.5097,0.0413,0.063,0.0413,0.0369,0.095
INCF,100,1,128,128,0.001,10,0.0005,20,5,Adam,3.3328,0.0543,0.0833,0.0463,0.0492,0.1109
INCF,100,1,128,128,0.001,10,0.0005,30,5,Adam,3.3105,0.0539,0.0829,0.0464,0.0498,0.1121
INCF,100,1,128,128,0.001,10,0.0005,40,5,Adam,3.2766,0.0594,0.09,0.0482,0.0564,0.1151
INCF,100,1,128,128,0.001,10,0.0005,50,5,Adam,3.2435,0.0573,0.0887,0.0483,0.0532,0.1176
INCF,100,1,128,128,0.001,10,0.0005,60,5,Adam,3.1939,0.0613,0.0933,0.0502,0.058,0.1215
INCF,100,1,128,128,0.001,10,0.0005,70,5,Adam,3.265,0.058,0.088,0.0486,0.0542,0.116
INCF,100,1,128,128,0.001,10,0.0005,80,5,Adam,3.2361,0.061,0.0933,0.0494,0.0586,0.1201
INCF,100,1,128,128,0.001,10,0.0005,90,5,Adam,3.2708,0.0538,0.0835,0.0479,0.0484,0.1158
INCF,100,1,128,128,0.001,10,0.0005,100,5,Adam,3.1923,0.0605,0.093,0.0497,0.0576,0.1215
INCF,100,1,128,128,0.001,10,0.0005,110,5,Adam,3.1542,0.0623,0.0958,0.0509,0.0585,0.125
INCF,100,1,128,128,0.001,10,0.0005,120,5,Adam,3.1865,0.0618,0.0942,0.0506,0.0591,0.1227
INCF,100,1,128,128,0.001,10,0.0005,130,5,Adam,3.2336,0.0596,0.0908,0.0494,0.0557,0.1193
INCF,100,1,128,128,0.001,10,0.0005,140,5,Adam,3.2071,0.0607,0.093,0.0503,0.0575,0.1213
INCF,100,1,128,128,0.001,10,0.0005,150,5,Adam,3.1468,0.0631,0.0965,0.0517,0.0584,0.1262
INCF,100,1,128,128,0.001,10,0.0005,160,5,Adam,3.2138,0.0629,0.0951,0.0506,0.0594,0.1222
INCF,100,1,128,128,0.001,10,0.0005,170,5,Adam,3.2171,0.0612,0.0932,0.0498,0.0577,0.1214
INCF,100,1,128,128,0.001,10,0.0005,180,5,Adam,3.1972,0.0621,0.0949,0.051,0.0599,0.124
INCF,100,1,128,128,0.001,10,0.0005,190,5,Adam,3.1749,0.0634,0.0968,0.0518,0.0609,0.1267
INCF,100,1,128,128,0.001,10,0.0005,200,5,Adam,3.2154,0.0632,0.0954,0.0504,0.0586,0.1224
INCF,100,1,128,128,0.001,10,0.0005,210,5,Adam,3.2278,0.0594,0.0911,0.0496,0.0552,0.1191
INCF,100,1,128,128,0.001,10,0.0005,220,5,Adam,3.198,0.0614,0.0943,0.0507,0.0587,0.123
INCF,100,1,128,128,0.001,10,0.0005,230,5,Adam,3.1989,0.0622,0.0948,0.0509,0.0586,0.1232
INCF,100,1,128,128,0.001,10,0.0005,240,5,Adam,3.1972,0.0625,0.0955,0.0517,0.0584,0.1257
INCF,100,1,128,128,0.001,10,0.0005,250,5,Adam,3.2121,0.0624,0.095,0.0507,0.0595,0.1237
INCF,100,1,128,128,0.001,10,0.0005,260,5,Adam,3.184,0.063,0.096,0.0513,0.0591,0.1245
INCF,100,1,128,128,0.001,10,0.0005,270,5,Adam,3.1799,0.0634,0.0961,0.051,0.0605,0.1238
INCF,100,1,128,128,0.001,10,0.0005,280,5,Adam,3.1774,0.0618,0.0937,0.0507,0.0582,0.1231
INCF,100,1,128,128,0.001,10,0.0005,290,5,Adam,3.2088,0.0631,0.0951,0.0504,0.0593,0.1215
INCF,100,1,128,128,0.001,10,0.0005,300,5,Adam,3.1633,0.0627,0.0954,0.0516,0.0591,0.1252
CVNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,3.5708,0.05,0.0698,0.0413,0.0435,0.0893
CVNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,3.3361,0.0556,0.0826,0.047,0.051,0.1081
CVNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,3.3022,0.0575,0.0857,0.0477,0.0529,0.111
CVNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,3.2063,0.0623,0.0952,0.0507,0.0592,0.1232
CVNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,3.246,0.0591,0.0895,0.0488,0.0542,0.1174
CVNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,3.1857,0.0618,0.0951,0.0508,0.0587,0.1235
CVNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,3.1823,0.0628,0.0962,0.051,0.0588,0.1252
CVNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,3.1972,0.0618,0.0949,0.0503,0.0586,0.1233
CVNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,3.1931,0.0627,0.0966,0.0504,0.0585,0.1257
CVNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,3.1584,0.0635,0.0981,0.0522,0.0602,0.1286
CVNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,3.1749,0.062,0.097,0.0509,0.0594,0.1269
CVNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,3.1394,0.0629,0.0978,0.0513,0.0619,0.1276
CVNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,3.1493,0.0626,0.0975,0.0515,0.0611,0.1283
CVNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,3.1782,0.0616,0.0962,0.0508,0.0595,0.1263
CVNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,3.1443,0.0628,0.0979,0.0519,0.0604,0.1286
CVNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,3.1237,0.064,0.0998,0.0519,0.0615,0.1309
CVNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,3.1451,0.0623,0.0973,0.0513,0.0601,0.128
CVNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,3.0989,0.0639,0.1,0.0528,0.0618,0.1314
CVNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,3.1584,0.0626,0.0979,0.0515,0.061,0.1279
CVNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,3.1245,0.0639,0.0993,0.0522,0.0622,0.129
CVNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,3.1352,0.0639,0.0998,0.0518,0.0616,0.1293
CVNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,3.1476,0.0617,0.097,0.0511,0.0597,0.1279
CVNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,3.1402,0.0637,0.0996,0.0521,0.062,0.1294
CVNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,3.1361,0.0641,0.0992,0.052,0.0623,0.1291
CVNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,3.127,0.0643,0.0999,0.0524,0.0615,0.1298
CVNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,3.1418,0.0638,0.0999,0.0523,0.0625,0.1296
CVNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,3.1592,0.0626,0.0977,0.0513,0.0603,0.1272
CVNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,3.1022,0.0649,0.1019,0.0525,0.0631,0.1327
CVNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,3.1443,0.0618,0.0975,0.0514,0.0601,0.1294
CVNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,3.0964,0.0649,0.1017,0.0533,0.0632,0.1327
CNCF,100,1,128,128,0.001,10,0.0005,10,5,Adam,3.4659,0.0505,0.0736,0.0427,0.0463,0.0957
CNCF,100,1,128,128,0.001,10,0.0005,20,5,Adam,3.3121,0.0568,0.0853,0.0474,0.0526,0.1123
CNCF,100,1,128,128,0.001,10,0.0005,30,5,Adam,3.2113,0.0607,0.0927,0.0502,0.0574,0.1214
CNCF,100,1,128,128,0.001,10,0.0005,40,5,Adam,3.2468,0.0564,0.0875,0.0495,0.0503,0.1202
CNCF,100,1,128,128,0.001,10,0.0005,50,5,Adam,3.2303,0.0602,0.092,0.0497,0.0554,0.1214
CNCF,100,1,128,128,0.001,10,0.0005,60,5,Adam,3.1989,0.0601,0.0932,0.0507,0.0564,0.1235
CNCF,100,1,128,128,0.001,10,0.0005,70,5,Adam,3.1468,0.064,0.0977,0.052,0.0612,0.1267
CNCF,100,1,128,128,0.001,10,0.0005,80,5,Adam,3.1799,0.0634,0.0967,0.0519,0.0588,0.1261
CNCF,100,1,128,128,0.001,10,0.0005,90,5,Adam,3.179,0.0617,0.095,0.0515,0.0577,0.1244
CNCF,100,1,128,128,0.001,10,0.0005,100,5,Adam,3.1245,0.0657,0.1001,0.0534,0.0618,0.1295
CNCF,100,1,128,128,0.001,10,0.0005,110,5,Adam,3.1799,0.0615,0.095,0.0517,0.0596,0.1249
CNCF,100,1,128,128,0.001,10,0.0005,120,5,Adam,3.1766,0.0623,0.0955,0.0513,0.0589,0.1256
CNCF,100,1,128,128,0.001,10,0.0005,130,5,Adam,3.1708,0.0622,0.0956,0.0517,0.0587,0.1253
CNCF,100,1,128,128,0.001,10,0.0005,140,5,Adam,3.16,0.063,0.0955,0.0524,0.0589,0.1243
CNCF,100,1,128,128,0.001,10,0.0005,150,5,Adam,3.1807,0.0634,0.0959,0.0515,0.0602,0.1233
CNCF,100,1,128,128,0.001,10,0.0005,160,5,Adam,3.1369,0.0645,0.0989,0.0531,0.0625,0.1294
CNCF,100,1,128,128,0.001,10,0.0005,170,5,Adam,3.1642,0.0626,0.0963,0.0524,0.0585,0.1265
CNCF,100,1,128,128,0.001,10,0.0005,180,5,Adam,3.1733,0.0632,0.0965,0.052,0.0594,0.1252
CNCF,100,1,128,128,0.001,10,0.0005,190,5,Adam,3.1501,0.0634,0.097,0.0526,0.0603,0.1263
CNCF,100,1,128,128,0.001,10,0.0005,200,5,Adam,3.1906,0.0634,0.0961,0.0515,0.0595,0.1241
CNCF,100,1,128,128,0.001,10,0.0005,210,5,Adam,3.127,0.0639,0.0978,0.0532,0.0588,0.1279
CNCF,100,1,128,128,0.001,10,0.0005,220,5,Adam,3.1906,0.0603,0.0932,0.0509,0.0568,0.1235
CNCF,100,1,128,128,0.001,10,0.0005,230,5,Adam,3.1584,0.0625,0.0958,0.0518,0.0586,0.1265
CNCF,100,1,128,128,0.001,10,0.0005,240,5,Adam,3.1451,0.0645,0.0977,0.0524,0.0593,0.1271
CNCF,100,1,128,128,0.001,10,0.0005,250,5,Adam,3.1575,0.0631,0.0966,0.0524,0.0595,0.1271
CNCF,100,1,128,128,0.001,10,0.0005,260,5,Adam,3.1575,0.0632,0.0961,0.0525,0.0594,0.1266
CNCF,100,1,128,128,0.001,10,0.0005,270,5,Adam,3.1575,0.0628,0.0959,0.0526,0.0588,0.1267
CNCF,100,1,128,128,0.001,10,0.0005,280,5,Adam,3.1476,0.0641,0.0977,0.0525,0.06,0.1274
CNCF,100,1,128,128,0.001,10,0.0005,290,5,Adam,3.1625,0.0625,0.0956,0.0521,0.0584,0.1253
CNCF,100,1,128,128,0.001,10,0.0005,300,5,Adam,3.1303,0.065,0.0995,0.0533,0.0624,0.1293
VNCF,200,1,128,128,5e-05,10,0.0001,10,5,Adam,3.675,0.0447,0.0626,0.0383,0.0384,0.0807
VNCF,200,1,128,128,5e-05,10,0.0001,20,5,Adam,3.2989,0.0572,0.0869,0.0475,0.054,0.114
VNCF,200,1,128,128,5e-05,10,0.0001,30,5,Adam,3.2782,0.0582,0.0894,0.0477,0.0553,0.1161
VNCF,200,1,128,128,5e-05,10,0.0001,40,5,Adam,3.3113,0.0548,0.0843,0.0462,0.0513,0.1126
VNCF,200,1,128,128,5e-05,10,0.0001,50,5,Adam,3.2493,0.0594,0.0925,0.0486,0.0567,0.1197
VNCF,200,1,128,128,5e-05,10,0.0001,60,5,Adam,3.2146,0.0595,0.0931,0.0488,0.0576,0.1217
VNCF,200,1,128,128,5e-05,10,0.0001,70,5,Adam,3.2278,0.0581,0.0915,0.0488,0.0541,0.1213
VNCF,200,1,128,128,5e-05,10,0.0001,80,5,Adam,3.2014,0.0603,0.0959,0.0503,0.0593,0.1256
VNCF,200,1,128,128,5e-05,10,0.0001,90,5,Adam,3.1708,0.0603,0.0957,0.0504,0.059,0.1265
VNCF,200,1,128,128,5e-05,10,0.0001,100,5,Adam,3.2171,0.0587,0.0929,0.0495,0.0558,0.1239
VNCF,200,1,128,128,5e-05,10,0.0001,110,5,Adam,3.1848,0.0608,0.0955,0.0497,0.0597,0.124
VNCF,200,1,128,128,5e-05,10,0.0001,120,5,Adam,3.1575,0.0614,0.0977,0.0509,0.0594,0.1282
