Falling Rank,type,model
-130463,Unaffected,CVNCF
-5829,Unaffected,CVNCF
-7940,Unaffected,CVNCF
-150596,Unaffected,CVNCF
-32121,Unaffected,CVNCF
-6598,Unaffected,CVNCF
-164603,Unaffected,CVNCF
-83433,Unaffected,CVNCF
48736,Unaffected,CVNCF
-12757,Unaffected,CVNCF
32868,Unaffected,CVNCF
100335,Unaffected,CVNCF
17089,Unaffected,CVNCF
-56392,Unaffected,CVNCF
42417,Unaffected,CVNCF
-133310,Unaffected,CVNCF
-12164,Unaffected,CVNCF
65052,Unaffected,CVNCF
34729,Unaffected,CVNCF
194042,Unaffected,CVNCF
25692,Unaffected,CVNCF
-1353,Unaffected,CVNCF
54076,Unaffected,CVNCF
-162356,Unaffected,CVNCF
-10908,Unaffected,CVNCF
-91291,Unaffected,CVNCF
-262,Unaffected,CVNCF
20603,Unaffected,CVNCF
-70406,Unaffected,CVNCF
64856,Unaffected,CVNCF
-119793,Unaffected,CVNCF
-55312,Unaffected,CVNCF
-94991,Unaffected,CVNCF
20961,Unaffected,CVNCF
5382,Unaffected,CVNCF
-56791,Unaffected,CVNCF
61500,Unaffected,CVNCF
-46908,Unaffected,CVNCF
-97390,Unaffected,CVNCF
-2522,Unaffected,CVNCF
9201,Unaffected,CVNCF
-43908,Unaffected,CVNCF
-64631,Unaffected,CVNCF
-1410,Unaffected,CVNCF
-20887,Unaffected,CVNCF
-67020,Unaffected,CVNCF
-79468,Unaffected,CVNCF
47985,Unaffected,CVNCF
-38426,Unaffected,CVNCF
-160540,Unaffected,CVNCF
-92984,Unaffected,CVNCF
165128,Unaffected,CVNCF
-98254,Unaffected,CVNCF
-58054,Unaffected,CVNCF
1268,Unaffected,CVNCF
-280797,Unaffected,CVNCF
-68915,Unaffected,CVNCF
-141551,Unaffected,CVNCF
18256,Unaffected,CVNCF
-56899,Unaffected,CVNCF
-36090,Unaffected,CVNCF
-199875,Unaffected,CVNCF
-280634,Unaffected,CVNCF
-26326,Unaffected,CVNCF
7317,Unaffected,CVNCF
55189,Unaffected,CVNCF
-62060,Unaffected,CVNCF
92856,Unaffected,CVNCF
73463,Unaffected,CVNCF
-29672,Unaffected,CVNCF
-16246,Unaffected,CVNCF
65603,Unaffected,CVNCF
-76451,Unaffected,CVNCF
105764,Unaffected,CVNCF
-6741,Unaffected,CVNCF
-271287,Unaffected,CVNCF
46976,Unaffected,CVNCF
-15288,Unaffected,CVNCF
-129549,Unaffected,CVNCF
-60917,Unaffected,CVNCF
111851,Unaffected,CVNCF
-60223,Unaffected,CVNCF
-213549,Unaffected,CVNCF
169125,Unaffected,CVNCF
-67391,Unaffected,CVNCF
-54958,Unaffected,CVNCF
-97719,Unaffected,CVNCF
-90369,Unaffected,CVNCF
8121,Unaffected,CVNCF
-51222,Unaffected,CVNCF
-344686,Unaffected,CVNCF
5526,Unaffected,CVNCF
23941,Unaffected,CVNCF
-24619,Unaffected,CVNCF
-46473,Unaffected,CVNCF
-50421,Unaffected,CVNCF
8107,Unaffected,CVNCF
-52864,Unaffected,CVNCF
14290,Unaffected,CVNCF
-109742,Unaffected,CVNCF
55822,Unaffected,CVNCF
65142,Unaffected,CVNCF
-22496,Unaffected,CVNCF
40385,Unaffected,CVNCF
-33646,Unaffected,CVNCF
-2052,Unaffected,CVNCF
-121926,Unaffected,CVNCF
-1408,Unaffected,CVNCF
57397,Unaffected,CVNCF
3273,Unaffected,CVNCF
-45756,Unaffected,CVNCF
-81733,Unaffected,CVNCF
31168,Unaffected,CVNCF
105090,Unaffected,CVNCF
-9135,Unaffected,CVNCF
68361,Unaffected,CVNCF
-94546,Unaffected,CVNCF
20942,Unaffected,CVNCF
116459,Unaffected,CVNCF
-8670,Unaffected,CVNCF
-4306,Unaffected,CVNCF
-201408,Unaffected,CVNCF
31591,Unaffected,CVNCF
88830,Unaffected,CVNCF
-13274,Unaffected,CVNCF
32443,Unaffected,CVNCF
-42736,Unaffected,CVNCF
-41233,Unaffected,CVNCF
-3668,Unaffected,CVNCF
-28110,Unaffected,CVNCF
-158788,Unaffected,CVNCF
-157168,Unaffected,CVNCF
3331,Unaffected,CVNCF
254,Unaffected,CVNCF
24991,Unaffected,CVNCF
-18510,Unaffected,CVNCF
-26594,Unaffected,CVNCF
-217990,Unaffected,CVNCF
-132534,Unaffected,CVNCF
-42333,Unaffected,CVNCF
29204,Unaffected,CVNCF
171,Unaffected,CVNCF
-235447,Unaffected,CVNCF
23884,Unaffected,CVNCF
-63222,Unaffected,CVNCF
-83725,Unaffected,CVNCF
-43735,Unaffected,CVNCF
-47423,Unaffected,CVNCF
21512,Unaffected,CVNCF
-112640,Unaffected,CVNCF
22441,Unaffected,CVNCF
-181196,Unaffected,CVNCF
-117902,Unaffected,CVNCF
-105887,Unaffected,CVNCF
39061,Unaffected,CVNCF
-184876,Unaffected,CVNCF
19123,Unaffected,CVNCF
-31165,Unaffected,CVNCF
19020,Unaffected,CVNCF
7903,Unaffected,CVNCF
-599,Unaffected,CVNCF
3062,Unaffected,CVNCF
-40868,Unaffected,CVNCF
-135619,Unaffected,CVNCF
85941,Unaffected,CVNCF
-76404,Unaffected,CVNCF
46496,Unaffected,CVNCF
-133603,Unaffected,CVNCF
-5928,Unaffected,CVNCF
-47481,Unaffected,CVNCF
24466,Unaffected,CVNCF
47014,Unaffected,CVNCF
-70692,Unaffected,CVNCF
6185,Unaffected,CVNCF
25220,Unaffected,CVNCF
-177232,Unaffected,CVNCF
44270,Unaffected,CVNCF
48263,Unaffected,CVNCF
-139384,Unaffected,CVNCF
-180270,Unaffected,CVNCF
-88885,Unaffected,CVNCF
20584,Unaffected,CVNCF
-41215,Unaffected,CVNCF
-193105,Unaffected,CVNCF
-3195,Unaffected,CVNCF
-143826,Unaffected,CVNCF
13575,Unaffected,CVNCF
12618,Unaffected,CVNCF
-113620,Unaffected,CVNCF
19052,Unaffected,CVNCF
25136,Unaffected,CVNCF
-4972,Unaffected,CVNCF
129847,Unaffected,CVNCF
182995,Unaffected,CVNCF
-209725,Unaffected,CVNCF
-21604,Unaffected,CVNCF
-38962,Unaffected,CVNCF
-67705,Unaffected,CVNCF
-24009,Unaffected,CVNCF
95561,Unaffected,CVNCF
-140245,Unaffected,CVNCF
-70519,Unaffected,CVNCF
-42800,Unaffected,CVNCF
62912,Unaffected,CVNCF
-56013,Unaffected,CVNCF
-18012,Unaffected,CVNCF
71429,Unaffected,CVNCF
-3880,Unaffected,CVNCF
5851,Unaffected,CVNCF
-32179,Unaffected,CVNCF
-77682,Unaffected,CVNCF
-9346,Unaffected,CVNCF
-891,Unaffected,CVNCF
-53017,Unaffected,CVNCF
-3464,Unaffected,CVNCF
-65870,Unaffected,CVNCF
-47595,Unaffected,CVNCF
-86507,Unaffected,CVNCF
-19290,Unaffected,CVNCF
-50887,Unaffected,CVNCF
-277703,Unaffected,CVNCF
36897,Unaffected,CVNCF
111104,Unaffected,CVNCF
-79382,Unaffected,CVNCF
-117083,Unaffected,CVNCF
-63663,Unaffected,CVNCF
-99685,Unaffected,CVNCF
-124422,Unaffected,CVNCF
78601,Unaffected,CVNCF
-65384,Unaffected,CVNCF
-32501,Unaffected,CVNCF
17274,Unaffected,CVNCF
-174894,Unaffected,CVNCF
24220,Unaffected,CVNCF
-78044,Unaffected,CVNCF
25809,Unaffected,CVNCF
54771,Unaffected,CVNCF
-223043,Unaffected,CVNCF
-28623,Unaffected,CVNCF
110456,Unaffected,CVNCF
-36693,Unaffected,CVNCF
-8225,Unaffected,CVNCF
-355054,Unaffected,CVNCF
5603,Unaffected,CVNCF
-108970,Unaffected,CVNCF
14808,Unaffected,CVNCF
-808,Unaffected,CVNCF
2234,Unaffected,CVNCF
-13141,Unaffected,CVNCF
-106414,Unaffected,CVNCF
-1363,Unaffected,CVNCF
13953,Unaffected,CVNCF
-4926,Unaffected,CVNCF
-14831,Unaffected,CVNCF
-18946,Unaffected,CVNCF
-31745,Unaffected,CVNCF
-33986,Unaffected,CVNCF
-20230,Unaffected,CVNCF
15398,Unaffected,CVNCF
-36068,Unaffected,CVNCF
5557,Unaffected,CVNCF
-69509,Unaffected,CVNCF
-35619,Unaffected,CVNCF
-8537,Unaffected,CVNCF
6283,Unaffected,CVNCF
-109765,Unaffected,CVNCF
-84246,Unaffected,CVNCF
-16855,Unaffected,CVNCF
-98374,Unaffected,CVNCF
2030,Unaffected,CVNCF
-5444,Unaffected,CVNCF
-23217,Unaffected,CVNCF
-14617,Unaffected,CVNCF
57151,Unaffected,CVNCF
41552,Unaffected,CVNCF
-6556,Unaffected,CVNCF
-20513,Unaffected,CVNCF
3948,Unaffected,CVNCF
-111551,Unaffected,CVNCF
-60180,Unaffected,CVNCF
31258,Unaffected,CVNCF
18494,Unaffected,CVNCF
-10236,Unaffected,CVNCF
3369,Unaffected,CVNCF
8268,Unaffected,CVNCF
-3560,Unaffected,CVNCF
-27355,Unaffected,CVNCF
-24651,Unaffected,CVNCF
-5388,Unaffected,CVNCF
-66852,Unaffected,CVNCF
-29271,Unaffected,CVNCF
121888,Unaffected,CVNCF
-62716,Unaffected,CVNCF
-54017,Unaffected,CVNCF
30383,Unaffected,CVNCF
-16637,Unaffected,CVNCF
65716,Unaffected,CVNCF
37322,Unaffected,CVNCF
-265535,Unaffected,CVNCF
-3403,Unaffected,CVNCF
38696,Unaffected,CVNCF
18778,Unaffected,CVNCF
-161217,Unaffected,CVNCF
17227,Unaffected,CVNCF
-72099,Unaffected,CVNCF
428,Unaffected,CVNCF
16032,Unaffected,CVNCF
88251,Unaffected,CVNCF
-141616,Unaffected,CVNCF
11634,Unaffected,CVNCF
36343,Unaffected,CVNCF
-89007,Unaffected,CVNCF
19258,Unaffected,CVNCF
-103332,Unaffected,CVNCF
49997,Unaffected,CVNCF
-64058,Unaffected,CVNCF
15503,Unaffected,CVNCF
-36313,Unaffected,CVNCF
-124953,Unaffected,CVNCF
45695,Unaffected,CVNCF
-70692,Unaffected,CVNCF
-149372,Unaffected,CVNCF
-1994,Unaffected,CVNCF
1121,Unaffected,CVNCF
-38067,Unaffected,CVNCF
-135518,Unaffected,CVNCF
-121282,Unaffected,CVNCF
-134459,Unaffected,CVNCF
-16724,Unaffected,CVNCF
-96697,Unaffected,CVNCF
-44,Unaffected,CVNCF
-67446,Unaffected,CVNCF
-29944,Unaffected,CVNCF
-6940,Unaffected,CVNCF
-10445,Unaffected,CVNCF
59574,Unaffected,CVNCF
-363192,Unaffected,CVNCF
137224,Unaffected,CVNCF
-47423,Unaffected,CVNCF
33671,Unaffected,CVNCF
33506,Unaffected,CVNCF
-217451,Unaffected,CVNCF
-103607,Unaffected,CVNCF
71878,Unaffected,CVNCF
67254,Unaffected,CVNCF
-66696,Unaffected,CVNCF
-113456,Unaffected,CVNCF
-41208,Unaffected,CVNCF
-169044,Unaffected,CVNCF
44021,Unaffected,CVNCF
-77762,Unaffected,CVNCF
-17047,Unaffected,CVNCF
-116804,Unaffected,CVNCF
66109,Unaffected,CVNCF
-5709,Unaffected,CVNCF
-120236,Unaffected,CVNCF
-64703,Unaffected,CVNCF
-23402,Unaffected,CVNCF
33794,Unaffected,CVNCF
-9256,Unaffected,CVNCF
-45431,Unaffected,CVNCF
9006,Unaffected,CVNCF
-18319,Unaffected,CVNCF
-132194,Unaffected,CVNCF
-71397,Unaffected,CVNCF
-17639,Unaffected,CVNCF
25558,Unaffected,CVNCF
77009,Unaffected,CVNCF
-51687,Unaffected,CVNCF
23992,Unaffected,CVNCF
-204441,Unaffected,CVNCF
-99478,Unaffected,CVNCF
121585,Unaffected,CVNCF
2904,Unaffected,CVNCF
-60578,Unaffected,CVNCF
-204441,Unaffected,CVNCF
-37985,Unaffected,CVNCF
-272791,Unaffected,CVNCF
-30222,Unaffected,CVNCF
36901,Unaffected,CVNCF
-191232,Unaffected,CVNCF
-12813,Unaffected,CVNCF
-66573,Unaffected,CVNCF
-24177,Affected,CVNCF
106986,Affected,CVNCF
-5354,Affected,CVNCF
-11983,Affected,CVNCF
-5637,Affected,CVNCF
152663,Affected,CVNCF
72256,Affected,CVNCF
9343,Affected,CVNCF
108647,Affected,CVNCF
117869,Affected,CVNCF
117638,Affected,CVNCF
-21012,Affected,CVNCF
-2618,Affected,CVNCF
-62143,Affected,CVNCF
133777,Affected,CVNCF
-50975,Affected,CVNCF
-31513,Affected,CVNCF
-22733,Affected,CVNCF
-41335,Affected,CVNCF
276363,Affected,CVNCF
19066,Affected,CVNCF
-20594,Affected,CVNCF
160209,Affected,CVNCF
-65448,Affected,CVNCF
1010,Affected,CVNCF
-29796,Affected,CVNCF
-61331,Affected,CVNCF
148381,Affected,CVNCF
75119,Affected,CVNCF
-83141,Affected,CVNCF
130528,Affected,CVNCF
-93271,Affected,CVNCF
228912,Affected,CVNCF
6087,Affected,CVNCF
-13904,Affected,CVNCF
32371,Affected,CVNCF
37252,Affected,CVNCF
40322,Affected,CVNCF
3303,Affected,CVNCF
-24073,Affected,CVNCF
-167636,Affected,CVNCF
65832,Affected,CVNCF
49475,Affected,CVNCF
-82,Affected,CVNCF
78198,Affected,CVNCF
13532,Affected,CVNCF
-26123,Affected,CVNCF
47566,Affected,CVNCF
273773,Affected,CVNCF
22496,Affected,CVNCF
88420,Affected,CVNCF
40004,Affected,CVNCF
88182,Affected,CVNCF
18351,Affected,CVNCF
5811,Affected,CVNCF
-3484,Affected,CVNCF
-50475,Affected,CVNCF
186296,Affected,CVNCF
117757,Affected,CVNCF
170265,Affected,CVNCF
26872,Affected,CVNCF
42843,Affected,CVNCF
56742,Affected,CVNCF
129650,Affected,CVNCF
46679,Affected,CVNCF
1206,Affected,CVNCF
126146,Affected,CVNCF
32002,Affected,CVNCF
-19138,Affected,CVNCF
56158,Affected,CVNCF
79286,Affected,CVNCF
-34878,Affected,CVNCF
127974,Affected,CVNCF
14300,Affected,CVNCF
-11524,Affected,CVNCF
110930,Affected,CVNCF
-63932,Affected,CVNCF
-167445,Affected,CVNCF
-61387,Affected,CVNCF
206761,Affected,CVNCF
32420,Affected,CVNCF
-98018,Affected,CVNCF
194709,Affected,CVNCF
3504,Affected,CVNCF
-82148,Affected,CVNCF
125527,Affected,CVNCF
1555,Affected,CVNCF
-15705,Affected,CVNCF
-6562,Affected,CVNCF
35002,Affected,CVNCF
33140,Affected,CVNCF
3469,Affected,CVNCF
136408,Affected,CVNCF
1943,Affected,CVNCF
44824,Affected,CVNCF
35395,Affected,CVNCF
4263,Affected,CVNCF
-75016,Affected,CVNCF
-11962,Affected,CVNCF
107571,Affected,CVNCF
102927,Affected,CVNCF
-371,Affected,CVNCF
124491,Affected,CVNCF
32981,Affected,CVNCF
82541,Affected,CVNCF
266780,Affected,CVNCF
-124601,Affected,CVNCF
-55791,Affected,CVNCF
64891,Affected,CVNCF
27809,Affected,CVNCF
28979,Affected,CVNCF
-28006,Affected,CVNCF
84734,Affected,CVNCF
80,Affected,CVNCF
32608,Affected,CVNCF
195603,Affected,CVNCF
74354,Affected,CVNCF
94528,Affected,CVNCF
140845,Affected,CVNCF
83500,Affected,CVNCF
-79640,Affected,CVNCF
76082,Affected,CVNCF
8571,Affected,CVNCF
40485,Affected,CVNCF
-12711,Affected,CVNCF
11774,Affected,CVNCF
133008,Affected,CVNCF
-73407,Affected,CVNCF
87438,Affected,CVNCF
-53916,Affected,CVNCF
177182,Affected,CVNCF
66476,Affected,CVNCF
140760,Affected,CVNCF
33091,Affected,CVNCF
-98582,Affected,CVNCF
77475,Affected,CVNCF
72,Affected,CVNCF
208543,Affected,CVNCF
10989,Affected,CVNCF
50963,Affected,CVNCF
14394,Affected,CVNCF
-26798,Affected,CVNCF
-44720,Affected,CVNCF
73187,Affected,CVNCF
-71803,Affected,CVNCF
125994,Affected,CVNCF
61257,Affected,CVNCF
47769,Affected,CVNCF
-55466,Affected,CVNCF
-5669,Affected,CVNCF
100006,Affected,CVNCF
151381,Affected,CVNCF
73937,Affected,CVNCF
-67956,Affected,CVNCF
-477,Affected,CVNCF
54948,Affected,CVNCF
-1493,Affected,CVNCF
162307,Affected,CVNCF
-4303,Affected,CVNCF
165518,Affected,CVNCF
-24474,Affected,CVNCF
-40378,Affected,CVNCF
-19138,Affected,CVNCF
55897,Affected,CVNCF
140110,Affected,CVNCF
49388,Affected,CVNCF
-55090,Affected,CVNCF
38278,Affected,CVNCF
48952,Affected,CVNCF
66552,Affected,CVNCF
-21189,Affected,CVNCF
76914,Affected,CVNCF
-157735,Affected,CVNCF
59832,Affected,CVNCF
42970,Affected,CVNCF
-60857,Affected,CVNCF
-44412,Affected,CVNCF
-30891,Affected,CVNCF
298394,Affected,CVNCF
-874,Affected,CVNCF
-40512,Affected,CVNCF
-36655,Affected,CVNCF
177427,Affected,CVNCF
3938,Affected,CVNCF
53766,Affected,CVNCF
-259,Affected,CVNCF
-110054,Affected,CVNCF
117391,Affected,CVNCF
38136,Affected,CVNCF
306824,Affected,CVNCF
13037,Affected,CVNCF
-12,Affected,CVNCF
-82166,Affected,CVNCF
-26411,Affected,CVNCF
-83653,Affected,CVNCF
-83662,Affected,CVNCF
2346,Affected,CVNCF
-14165,Affected,CVNCF
-4729,Affected,CVNCF
152155,Affected,CVNCF
-32221,Affected,CVNCF
-6734,Affected,CVNCF
151485,Affected,CVNCF
274535,Affected,CVNCF
-119826,Affected,CVNCF
64642,Affected,CVNCF
26589,Affected,CVNCF
35587,Affected,CVNCF
34957,Affected,CVNCF
-45609,Affected,CVNCF
-1483,Affected,CVNCF
225924,Affected,CVNCF
699,Affected,CVNCF
6873,Affected,CVNCF
17885,Affected,CVNCF
-44194,Affected,CVNCF
169661,Affected,CVNCF
32254,Affected,CVNCF
158993,Affected,CVNCF
-162521,Affected,CVNCF
30460,Affected,CVNCF
-61091,Affected,CVNCF
20051,Affected,CVNCF
57335,Affected,CVNCF
-42202,Affected,CVNCF
64361,Affected,CVNCF
-35394,Affected,CVNCF
96321,Affected,CVNCF
87139,Affected,CVNCF
-24639,Affected,CVNCF
69255,Affected,CVNCF
129922,Affected,CVNCF
37441,Affected,CVNCF
-32487,Affected,CVNCF
76887,Affected,CVNCF
6496,Affected,CVNCF
-75084,Affected,CVNCF
-96472,Affected,CVNCF
15663,Affected,CVNCF
164225,Affected,CVNCF
114703,Affected,CVNCF
-31416,Affected,CVNCF
-69012,Affected,CVNCF
52003,Affected,CVNCF
-29897,Affected,CVNCF
-56306,Affected,CVNCF
63353,Affected,CVNCF
37196,Affected,CVNCF
-11583,Affected,CVNCF
84568,Affected,CVNCF
51690,Affected,CVNCF
126100,Affected,CVNCF
90764,Affected,CVNCF
64796,Affected,CVNCF
-10990,Affected,CVNCF
-27748,Affected,CVNCF
-3357,Affected,CVNCF
47886,Affected,CVNCF
-29017,Affected,CVNCF
-21239,Affected,CVNCF
-12748,Affected,CVNCF
13588,Affected,CVNCF
-94625,Affected,CVNCF
-66209,Affected,CVNCF
88265,Affected,CVNCF
63553,Affected,CVNCF
39560,Affected,CVNCF
-5781,Affected,CVNCF
-111326,Affected,CVNCF
216741,Affected,CVNCF
-69378,Affected,CVNCF
-26862,Affected,CVNCF
-5355,Affected,CVNCF
2882,Affected,CVNCF
-56077,Affected,CVNCF
461,Affected,CVNCF
179576,Affected,CVNCF
-25248,Affected,CVNCF
16925,Affected,CVNCF
59160,Affected,CVNCF
4163,Affected,CVNCF
-44662,Affected,CVNCF
-6051,Affected,CVNCF
148202,Affected,CVNCF
141212,Affected,CVNCF
155710,Affected,CVNCF
-15031,Affected,CVNCF
-1342,Affected,CVNCF
212578,Affected,CVNCF
-32413,Affected,CVNCF
85880,Affected,CVNCF
-165333,Affected,CVNCF
-99289,Affected,CVNCF
70734,Affected,CVNCF
2125,Affected,CVNCF
68128,Affected,CVNCF
96061,Affected,CVNCF
-31545,Affected,CVNCF
-31417,Affected,CVNCF
-76241,Affected,CVNCF
-87940,Affected,CVNCF
24029,Affected,CVNCF
34315,Affected,CVNCF
206316,Affected,CVNCF
-74803,Affected,CVNCF
56538,Affected,CVNCF
-24636,Affected,CVNCF
127172,Affected,CVNCF
214862,Affected,CVNCF
-31805,Affected,CVNCF
-2370,Affected,CVNCF
-111646,Affected,CVNCF
22220,Affected,CVNCF
59580,Affected,CVNCF
-22198,Affected,CVNCF
5829,Affected,CVNCF
2890,Affected,CVNCF
69231,Affected,CVNCF
12406,Affected,CVNCF
24935,Affected,CVNCF
762,Affected,CVNCF
17381,Affected,CVNCF
-28927,Affected,CVNCF
-9124,Affected,CVNCF
21249,Affected,CVNCF
-37810,Affected,CVNCF
-40296,Affected,CVNCF
1811,Affected,CVNCF
-4935,Affected,CVNCF
141352,Affected,CVNCF
331738,Affected,CVNCF
3383,Affected,CVNCF
-29371,Affected,CVNCF
-23440,Affected,CVNCF
-39123,Affected,CVNCF
7019,Affected,CVNCF
7724,Affected,CVNCF
-40950,Affected,CVNCF
359,Affected,CVNCF
-14967,Affected,CVNCF
113294,Affected,CVNCF
4961,Affected,CVNCF
-64362,Affected,CVNCF
-910,Affected,CVNCF
151841,Affected,CVNCF
3506,Affected,CVNCF
1442,Affected,CVNCF
121228,Affected,CVNCF
125200,Affected,CVNCF
56264,Affected,CVNCF
49375,Affected,CVNCF
64301,Affected,CVNCF
62852,Affected,CVNCF
13936,Affected,CVNCF
-23198,Affected,CVNCF
-13359,Affected,CVNCF
-23395,Affected,CVNCF
-26670,Affected,CVNCF
-69140,Affected,CVNCF
-7839,Affected,CVNCF
63197,Affected,CVNCF
29106,Affected,CVNCF
-42586,Affected,CVNCF
-49755,Affected,CVNCF
31508,Affected,CVNCF
99848,Affected,CVNCF
11547,Affected,CVNCF
191093,Affected,CVNCF
47012,Affected,CVNCF
-12922,Affected,CVNCF
-46870,Affected,CVNCF
76683,Affected,CVNCF
19811,Affected,CVNCF
-7657,Affected,CVNCF
-27892,Affected,CVNCF
-10323,Affected,CVNCF
13494,Affected,CVNCF
93477,Affected,CVNCF
8849,Affected,CVNCF
-32108,Affected,CVNCF
-5407,Affected,CVNCF
-71096,Affected,CVNCF
257867,Affected,CVNCF
-4708,Affected,CVNCF
81781,Affected,CVNCF
-14530,Affected,CVNCF
113510,Affected,CVNCF
25378,Affected,CVNCF
32588,Affected,CVNCF
16588,Affected,CVNCF
1823,Affected,CVNCF
178112,Affected,CVNCF
247449,Affected,CVNCF
-32834,Affected,CVNCF
-15520,Affected,CVNCF
-69433,Affected,CVNCF
230635,Affected,CVNCF
6476,Affected,CVNCF
-73839,Affected,CVNCF
-54998,Affected,CVNCF
-5790,Affected,CVNCF
-15405,Affected,CVNCF
-77916,Affected,CVNCF
127741,Affected,CVNCF
113459,Affected,CVNCF
-103822,Affected,CVNCF
6741,Affected,CVNCF
26796,Affected,CVNCF
135188,Affected,CVNCF
12441,Affected,CVNCF
73217,Affected,CVNCF
-14455,Affected,CVNCF
-108178,Affected,CVNCF
29673,Affected,CVNCF
-28463,Affected,CVNCF
14825,Affected,CVNCF
-18698,Affected,CVNCF
150346,Affected,CVNCF
92384,Affected,CVNCF
325995,Affected,CVNCF
-748,Affected,CVNCF
114455,Affected,CVNCF
-13013,Affected,CVNCF
9171,Affected,CVNCF
-117183,Affected,CVNCF
-84296,Affected,CVNCF
19221,Affected,CVNCF
68242,Affected,CVNCF
54667,Affected,CVNCF
130986,Affected,CVNCF
178624,Affected,CVNCF
50296,Affected,CVNCF
57547,Affected,CVNCF
24892,Affected,CVNCF
-13389,Affected,CVNCF
231868,Affected,CVNCF
35399,Affected,CVNCF
236948,Affected,CVNCF
7305,Affected,CVNCF
93285,Affected,CVNCF
-42977,Affected,CVNCF
160381,Affected,CVNCF
3168,Affected,CVNCF
-30561,Affected,CVNCF
30067,Affected,CVNCF
95413,Affected,CVNCF
127817,Affected,CVNCF
181698,Affected,CVNCF
237677,Affected,CVNCF
11771,Affected,CVNCF
37488,Affected,CVNCF
-15811,Affected,CVNCF
64390,Affected,CVNCF
-55533,Affected,CVNCF
-62417,Affected,CVNCF
80536,Affected,CVNCF
32145,Affected,CVNCF
-33257,Affected,CVNCF
214003,Affected,CVNCF
-2567,Affected,CVNCF
-30325,Affected,CVNCF
-10060,Affected,CVNCF
562,Affected,CVNCF
127862,Affected,CVNCF
99906,Affected,CVNCF
156825,Affected,CVNCF
-123878,Affected,CVNCF
-2651,Affected,CVNCF
124977,Affected,CVNCF
98313,Affected,CVNCF
57794,Affected,CVNCF
59450,Affected,CVNCF
83276,Affected,CVNCF
86631,Affected,CVNCF
7860,Affected,CVNCF
-30663,Affected,CVNCF
3934,Affected,CVNCF
-9952,Affected,CVNCF
-22863,Affected,CVNCF
-39538,Affected,CVNCF
117220,Affected,CVNCF
150782,Affected,CVNCF
-26474,Affected,CVNCF
-7014,Affected,CVNCF
-7131,Affected,CVNCF
124553,Affected,CVNCF
2840,Affected,CVNCF
25400,Affected,CVNCF
-114609,Affected,CVNCF
49100,Affected,CVNCF
15104,Affected,CVNCF
6294,Affected,CVNCF
92230,Affected,CVNCF
-28394,Affected,CVNCF
-19690,Affected,CVNCF
-2202,Affected,CVNCF
-13202,Affected,CVNCF
16637,Affected,CVNCF
57,Affected,CVNCF
-60237,Affected,CVNCF
-21469,Affected,CVNCF
170758,Affected,CVNCF
152510,Affected,CVNCF
107741,Affected,CVNCF
142200,Affected,CVNCF
11668,Affected,CVNCF
71474,Affected,CVNCF
20223,Affected,CVNCF
-48436,Affected,CVNCF
56359,Affected,CVNCF
48180,Affected,CVNCF
-5828,Affected,CVNCF
-32059,Affected,CVNCF
182986,Affected,CVNCF
28488,Affected,CVNCF
166063,Affected,CVNCF
67130,Affected,CVNCF
-2593,Affected,CVNCF
-31975,Affected,CVNCF
812,Affected,CVNCF
58761,Affected,CVNCF
82458,Affected,CVNCF
129173,Affected,CVNCF
41456,Affected,CVNCF
73246,Affected,CVNCF
85643,Affected,CVNCF
-2338,Affected,CVNCF
-4529,Affected,CVNCF
22903,Affected,CVNCF
62693,Affected,CVNCF
-22593,Affected,CVNCF
114781,Affected,CVNCF
-90147,Affected,CVNCF
120195,Affected,CVNCF
-32470,Affected,CVNCF
-58276,Affected,CVNCF
3185,Affected,CVNCF
-18831,Affected,CVNCF
-135868,Affected,CVNCF
-8722,Affected,CVNCF
21943,Affected,CVNCF
61983,Affected,CVNCF
-12627,Affected,CVNCF
-8400,Affected,CVNCF
5265,Affected,CVNCF
259035,Affected,CVNCF
80331,Affected,CVNCF
-2812,Affected,CVNCF
-19088,Affected,CVNCF
-110070,Affected,CVNCF
-51191,Affected,CVNCF
3664,Affected,CVNCF
-77869,Affected,CVNCF
-43212,Affected,CVNCF
-94998,Affected,CVNCF
110291,Affected,CVNCF
218052,Affected,CVNCF
136480,Affected,CVNCF
214897,Affected,CVNCF
97910,Affected,CVNCF
59484,Affected,CVNCF
383633,Affected,CVNCF
-68318,Affected,CVNCF
-17555,Affected,CVNCF
121790,Affected,CVNCF
-17375,Affected,CVNCF
149640,Affected,CVNCF
44813,Affected,CVNCF
-52239,Affected,CVNCF
82118,Affected,CVNCF
262957,Affected,CVNCF
115981,Affected,CVNCF
95868,Affected,CVNCF
-30908,Affected,CVNCF
23257,Affected,CVNCF
159581,Affected,CVNCF
-7339,Affected,CVNCF
37941,Affected,CVNCF
278056,Affected,CVNCF
161137,Affected,CVNCF
1411,Affected,CVNCF
212617,Affected,CVNCF
-79856,Affected,CVNCF
-4600,Affected,CVNCF
121835,Affected,CVNCF
-20689,Affected,CVNCF
16981,Affected,CVNCF
13781,Affected,CVNCF
-29732,Affected,CVNCF
75438,Affected,CVNCF
-33191,Affected,CVNCF
4631,Affected,CVNCF
-52808,Affected,CVNCF
170985,Affected,CVNCF
90140,Affected,CVNCF
12584,Affected,CVNCF
-3027,Affected,CVNCF
-38371,Affected,CVNCF
