F-MAP@10,F-MAP@20,F-MAP@5,model
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714284,0.01799339033859157,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.10956349206349203,0.054781746031746015,0.09000000000000008,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.011111111111111112,0.005555555555555557,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.009298245614035083,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0033333333333332993,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0026315789473684154,0.0,CE-NCF
0.0,0.008012820512820519,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.012500000000000011,0.009027777777777746,0.0,CE-NCF
-0.03361111111111115,-0.01680555555555563,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.07583333333333331,-0.061678203332615145,-0.12666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.07206349206349205,-0.029126984126984112,-0.04,CE-NCF
0.0,0.0008333333333334636,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.009123931623931658,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008012820512820516,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.020000000000000018,-0.010000000000000037,-0.039999999999999925,CE-NCF
0.0,0.0,0.0,CE-NCF
0.09722222222222227,0.04861111111111105,0.21666666666666667,CE-NCF
0.0,0.0,0.0,CE-NCF
0.03928571428571431,0.01829145119586295,0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.025000000000000022,-0.02408424908424911,-0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0694444444444442,0.03428104575163404,0.11666666666666659,CE-NCF
0.0,-0.010850533195734433,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.009399509803921569,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0616666666666667,0.03361111111111115,0.08999999999999991,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.010850533195734438,0.0,CE-NCF
0.0,0.006066176470588214,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.002941176470588225,0.0,CE-NCF
0.0,0.0029411764705882335,0.0,CE-NCF
0.09999999999999998,0.050000000000000044,0.2,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.011111111111111112,0.005555555555555557,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.004285714285714226,0.020185439560439555,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.004166666666666669,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.04999999999999999,0.03190476190476188,0.10000000000000003,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.033333333333333326,-0.016666666666666663,-0.06666666666666665,CE-NCF
0.0125,0.009821428571428557,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.036666666666666625,0.018333333333333368,0.04000000000000001,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.002777777777777879,0.0,CE-NCF
0.0,-0.010850533195734435,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.05833333333333346,0.035512820512820564,0.1166666666666667,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.011111111111111112,0.005555555555555557,0.0,CE-NCF
0.0,0.0031250000000000444,0.0,CE-NCF
0.0,0.003846153846153888,0.0,CE-NCF
0.026785714285714274,0.013392857142857123,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.011111111111111294,0.01042655658754732,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.006066176470588233,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0031250000000000444,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0031250000000000444,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.025000000000000022,0.012500000000000067,0.04999999999999999,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.025000000000000022,-0.012500000000000011,-0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.06611111111111112,0.03769536019536013,0.09000000000000008,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.024726448946650187,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.002631578947368421,0.0,CE-NCF
-0.011111111111111072,-0.008055555555555372,0.0,CE-NCF
