F-MAP@10,F-MAP@20,F-MAP@5,model
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0025,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0008333333333333248,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008712121212121171,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.013566176470588227,0.0,CE-NCF
-0.1217857142857143,-0.06089285714285713,-0.15666666666666665,CE-NCF
0.010000000000000009,0.00954545454545458,0.0,CE-NCF
0.0,0.003434597523219729,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0059649122807017285,0.0,CE-NCF
-0.021111111111111112,-0.01368055555555555,0.0,CE-NCF
0.0,-0.005409356725146199,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.04999999999999999,-0.024999999999999967,-0.1,CE-NCF
0.0,-0.005718954248366104,0.0,CE-NCF
0.09999999999999998,0.053571428571428714,0.20000000000000007,CE-NCF
0.0,-0.008350533195734533,0.0,CE-NCF
0.014285714285714235,0.015840612560813816,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.04999999999999993,-0.024999999999999967,-0.09999999999999998,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.00871212121212106,0.0,CE-NCF
0.0,0.004166666666666669,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0038461538461538325,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.009089912280701745,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.025000000000000022,-0.012499999999999956,-0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.07166666666666668,-0.06469588010029187,-0.09000000000000002,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714235,0.0071428571428571175,0.0,CE-NCF
0.0,0.0035714285714285726,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.021111111111111112,-0.015101010101010105,0.0,CE-NCF
0.04999999999999999,0.024999999999999967,0.1,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.025000000000000022,-0.016071428571428514,-0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.004126984126984125,0.0,CE-NCF
0.02111111111111108,0.013496732026143876,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.014285714285714277,0.0007664995822890541,0.0,CE-NCF
-0.016666666666666607,-0.005208333333333259,0.0,CE-NCF
-0.004285714285714337,-0.010854978354978395,0.040000000000000036,CE-NCF
0.01999999999999999,0.013571428571428512,0.04000000000000001,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.004545454545454519,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.025000000000000022,0.012499999999999956,0.050000000000000044,CE-NCF
0.1283333333333333,0.06322681704260658,0.2566666666666666,CE-NCF
0.0,-0.0029411764705882335,0.0,CE-NCF
-0.025000000000000022,-0.021458333333333357,-0.050000000000000044,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.020000000000000018,0.005833333333333357,0.04000000000000001,CE-NCF
0.0,0.006458333333333344,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.01,0.0050000000000000044,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714235,0.013345864661654105,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714284,0.011688311688311678,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0025000000000000022,0.0,CE-NCF
0.0,0.002777777777777768,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.012500000000000011,-0.006249999999999978,0.0,CE-NCF
0.011111111111111294,0.005555555555555536,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.034285714285714364,0.017142857142857237,0.040000000000000036,CE-NCF
-0.01666666666666683,-0.005555555555555536,0.0,CE-NCF
-0.03111111111111098,-0.02260101010101012,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.060714285714285665,-0.03035714285714297,-0.1499999999999999,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.004285714285714282,-0.0037060600218494777,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.008391608391608435,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.01838029510049634,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.009999999999999898,0.0050000000000000044,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.025396825396825307,0.012698412698412653,0.0,CE-NCF
0.0,0.0038461538461538325,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
