F-MAP@10,F-MAP@20,F-MAP@5,model
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.033611111111111036,-0.033427033492823055,0.0,CE-NCF
-0.030952380952381064,-0.015476190476190532,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.007417582417582391,0.0,CE-NCF
0.0,-0.009236111111111112,0.0,CE-NCF
-0.02500000000000001,-0.012500000000000011,-0.049999999999999996,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.004166666666666652,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.009999999999999898,-0.018010620915032693,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.014322344322344388,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.125,0.06250000000000003,0.24999999999999994,CE-NCF
-0.011111111111111127,-0.022280497280497358,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.002941176470588336,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.014285714285714346,-0.007142857142857173,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.05833333333333335,-0.04134395424836604,-0.11666666666666659,CE-NCF
0.0,0.0,0.0,CE-NCF
0.040952380952380935,0.02047619047619048,0.0,CE-NCF
-0.10999999999999993,-0.06321895424836599,-0.2,CE-NCF
0.0,0.0,0.0,CE-NCF
0.029166666666666674,0.014583333333333393,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.009298245614035139,0.0,CE-NCF
0.0,-0.0024999999999999745,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.024999999999999967,-0.013439849624060085,-0.05000000000000002,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.03333333333333327,-0.016666666666666663,-0.0666666666666666,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.02254390926411065,0.0,CE-NCF
0.0,0.0045454545454545435,0.0,CE-NCF
-0.03666666666666667,-0.01833333333333334,-0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.006904761904761886,0.0,CE-NCF
-0.03333333333333327,-0.013541666666666619,-0.06666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.012970938375350127,0.0,CE-NCF
0.07595238095238088,0.04310776942355876,0.09000000000000008,CE-NCF
0.2077777777777779,0.1153391053391053,0.34,CE-NCF
-0.0125,0.0025939542483660177,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.010000000000000009,0.009545454545454635,0.0,CE-NCF
0.0,0.006458333333333337,0.0,CE-NCF
0.0,-0.0029411764705882335,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.001225490196078434,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714346,0.004201680672269004,0.0,CE-NCF
-0.005714285714285672,0.004322344322344351,-0.040000000000000036,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.012499999999999983,0.00347222222222221,0.0,CE-NCF
0.03666666666666667,0.018333333333333326,0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.008012820512820373,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.014285714285714263,0.01255221386800337,0.0,CE-NCF
0.0,0.008350533195734533,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.023611111111111138,-0.020062134502923934,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,-0.0038461538461538602,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.01999999999999999,-0.002954545454545432,-0.04,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.05833333333333335,-0.03166666666666669,-0.11666666666666664,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.006930078650279947,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.02111111111111119,-0.030358758888170634,0.0,CE-NCF
-0.020000000000000004,-0.02113782051282051,-0.04,CE-NCF
0.02428571428571427,0.011349206349206331,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.02361111111111111,0.01458333333333331,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.08845238095238096,-0.03755952380952381,-0.09,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.10833333333333334,-0.05416666666666664,-0.21666666666666665,CE-NCF
0.0,0.0,0.0,CE-NCF
0.09999999999999998,0.04999999999999982,0.20000000000000007,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
-0.012499999999999983,-0.0062500000000000056,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.0,0.0,0.0,CE-NCF
0.15623015873015889,0.10070311632811635,0.21666666666666656,CE-NCF
0.0,0.0,0.0,CE-NCF
