model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
NCF,100,1,128,128,0.01,50,0.0001,,10,2.9947,0.0361,0.033,0.0309,0.0414,0.0239,0.123,0.0285,0.0259,0.0236,0.0349,0.0162,0.0453,0.1078,0.1422,0.169,0.0692,0.2777
VNCF,200,1,128,128,0.0001,50,0.0001,,10,3.0598,0.0309,0.0289,0.0273,0.0338,0.0219,0.1131,0.0262,0.0238,0.0221,0.0309,0.0155,0.0321,0.0996,0.134,0.1623,0.0607,0.2743
INCF,100,1,128,128,0.01,50,0.0001,,10,3.0003,0.0325,0.0303,0.0287,0.0354,0.0227,0.1153,0.0276,0.025,0.0231,0.0331,0.0158,0.032,0.1081,0.1411,0.1714,0.0651,0.2767
CNCF,200,1,128,128,0.01,50,0.0001,,10,2.8942,0.0383,0.0351,0.0327,0.0437,0.0252,0.1298,0.0308,0.0273,0.0246,0.0371,0.0173,0.0426,0.1166,0.1528,0.1796,0.0725,0.2982
IVNCF,100,1,128,128,0.0001,50,0.0001,,10,3.1124,0.0272,0.026,0.025,0.0286,0.0205,0.1056,0.0249,0.023,0.021,0.0274,0.0153,0.027,0.0926,0.1266,0.1533,0.0525,0.2664
CVNCF,200,1,128,128,0.0001,50,0.0001,,10,3.0545,0.0316,0.0293,0.0276,0.0351,0.0219,0.1129,0.0264,0.0238,0.022,0.0305,0.0155,0.0341,0.0962,0.1302,0.158,0.0584,0.2711
