model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,250,1,128,128,0.01,,0.001,300,10,"[3.105, 0.0527]","[0.0338, 0.002]","[0.0308, 0.0016]","[0.0286, 0.0014]","[0.0389, 0.0028]","[0.022, 0.0009]","[0.1176, 0.0045]","[0.0264, 0.0013]","[0.0235, 0.001]","[0.0214, 0.0009]","[0.0317, 0.002]","[0.0153, 0.0005]","[0.0415, 0.0036]","[0.1017, 0.006]","[0.1323, 0.0067]","[0.1572, 0.0072]","[0.0626, 0.0049]","[0.2695, 0.0087]"
CVNCF,200,1,128,128,0.01,,0.001,300,10,"[3.0943, 0.0525]","[0.031, 0.0018]","[0.0288, 0.0015]","[0.027, 0.0013]","[0.0336, 0.0024]","[0.0214, 0.0008]","[0.1098, 0.0038]","[0.0263, 0.0013]","[0.0232, 0.001]","[0.0209, 0.0008]","[0.0329, 0.002]","[0.0153, 0.0005]","[0.0281, 0.0025]","[0.1022, 0.0061]","[0.132, 0.0067]","[0.1532, 0.0071]","[0.0673, 0.0051]","[0.2695, 0.0087]"
