model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4713,0.5046,0.3813,0.5118
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4669,0.4974,0.3746,0.5022
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4709,0.5025,0.3785,0.5074
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4679,0.4979,0.3748,0.5013
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4702,0.5016,0.3781,0.5065
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4741,0.504,0.3795,0.5073
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4762,0.5071,0.3821,0.5113
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4828,0.5139,0.3873,0.5182
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4829,0.5145,0.3892,0.5204
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4827,0.5133,0.3863,0.5172
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4898,0.5215,0.3935,0.5264
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4858,0.5152,0.3875,0.5174
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4885,0.5192,0.3911,0.5227
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4924,0.5229,0.3937,0.5265
E-NCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.494,0.5255,0.396,0.5298
E-NCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.4956,0.5273,0.3974,0.5313
E-NCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.4928,0.5234,0.394,0.5261
E-NCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.498,0.5297,0.3989,0.533
E-NCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4984,0.5295,0.3998,0.5336
E-NCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4982,0.5299,0.3991,0.5334
E-NCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.4948,0.5252,0.3953,0.5277
E-NCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.4951,0.5258,0.3962,0.5294
E-NCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.4984,0.5287,0.3978,0.5312
E-NCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.5017,0.534,0.4027,0.5383
E-NCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.5009,0.5321,0.4004,0.5351
E-NCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.5008,0.5316,0.4008,0.535
E-NCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.5022,0.5332,0.4026,0.5368
E-NCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.4975,0.5277,0.3972,0.5298
E-NCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.506,0.5379,0.4052,0.5413
E-NCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.5017,0.5326,0.4008,0.5352
CE-NCF,200,1,128,128,0.0001,10,0.0005,10,5,Adam,0.2862,0.3062,0.2318,0.3093
CE-NCF,200,1,128,128,0.0001,10,0.0005,20,5,Adam,0.3108,0.33,0.246,0.329
CE-NCF,200,1,128,128,0.0001,10,0.0005,30,5,Adam,0.323,0.3425,0.2558,0.3417
CE-NCF,200,1,128,128,0.0001,10,0.0005,40,5,Adam,0.3271,0.347,0.2593,0.3463
CE-NCF,200,1,128,128,0.0001,10,0.0005,50,5,Adam,0.3291,0.3483,0.2605,0.3471
CE-NCF,200,1,128,128,0.0001,10,0.0005,60,5,Adam,0.3313,0.3511,0.2619,0.3493
CE-NCF,200,1,128,128,0.0001,10,0.0005,70,5,Adam,0.3305,0.3495,0.2612,0.3475
CE-NCF,200,1,128,128,0.0001,10,0.0005,80,5,Adam,0.345,0.3644,0.2718,0.3621
CE-NCF,200,1,128,128,0.0001,10,0.0005,90,5,Adam,0.3411,0.3604,0.269,0.3579
CE-NCF,200,1,128,128,0.0001,10,0.0005,100,5,Adam,0.3446,0.364,0.2717,0.3617
CE-NCF,200,1,128,128,0.0001,10,0.0005,110,5,Adam,0.3491,0.368,0.2743,0.3649
CE-NCF,200,1,128,128,0.0001,10,0.0005,120,5,Adam,0.3523,0.3713,0.2773,0.368
CE-NCF,200,1,128,128,0.0001,10,0.0005,130,5,Adam,0.3596,0.378,0.2806,0.3736
CE-NCF,200,1,128,128,0.0001,10,0.0005,140,5,Adam,0.3582,0.3776,0.2817,0.3746
CE-NCF,200,1,128,128,0.0001,10,0.0005,150,5,Adam,0.3528,0.3709,0.2759,0.3665
CE-NCF,200,1,128,128,0.0001,10,0.0005,160,5,Adam,0.3575,0.3764,0.2806,0.3726
CE-NCF,200,1,128,128,0.0001,10,0.0005,170,5,Adam,0.3606,0.3794,0.2825,0.3753
CE-NCF,200,1,128,128,0.0001,10,0.0005,180,5,Adam,0.3633,0.3821,0.2847,0.3781
CE-NCF,200,1,128,128,0.0001,10,0.0005,190,5,Adam,0.3653,0.3844,0.2864,0.3806
CE-NCF,200,1,128,128,0.0001,10,0.0005,200,5,Adam,0.3629,0.3815,0.2839,0.3774
CE-NCF,200,1,128,128,0.0001,10,0.0005,210,5,Adam,0.3672,0.386,0.2877,0.382
CE-NCF,200,1,128,128,0.0001,10,0.0005,220,5,Adam,0.3743,0.3937,0.2939,0.39
CE-NCF,200,1,128,128,0.0001,10,0.0005,230,5,Adam,0.3705,0.3891,0.2898,0.3841
CE-NCF,200,1,128,128,0.0001,10,0.0005,240,5,Adam,0.3705,0.39,0.2912,0.3865
CE-NCF,200,1,128,128,0.0001,10,0.0005,250,5,Adam,0.3711,0.3898,0.2908,0.3859
CE-NCF,200,1,128,128,0.0001,10,0.0005,260,5,Adam,0.3722,0.3907,0.2913,0.3857
CE-NCF,200,1,128,128,0.0001,10,0.0005,270,5,Adam,0.3716,0.3903,0.2912,0.3858
CE-NCF,200,1,128,128,0.0001,10,0.0005,280,5,Adam,0.3769,0.3958,0.2951,0.3908
CE-NCF,200,1,128,128,0.0001,10,0.0005,290,5,Adam,0.3756,0.3939,0.2934,0.389
CE-NCF,200,1,128,128,0.0001,10,0.0005,300,5,Adam,0.375,0.3933,0.2933,0.3884
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.421,0.447,0.341,0.453
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4043,0.4297,0.3268,0.4337
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4164,0.443,0.3354,0.4466
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4212,0.4483,0.3384,0.4514
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4302,0.4574,0.3443,0.4602
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4389,0.4674,0.3525,0.4715
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4395,0.4685,0.3532,0.4729
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4496,0.4794,0.3612,0.484
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4516,0.4817,0.3629,0.4864
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4515,0.4821,0.3632,0.4872
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4551,0.4866,0.3676,0.4931
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4591,0.4909,0.371,0.4974
