model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4312,0.4578,0.3456,0.4611
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4413,0.4688,0.3531,0.472
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4431,0.471,0.3552,0.475
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.453,0.4824,0.3638,0.4865
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4583,0.4881,0.3676,0.4922
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4598,0.4905,0.3701,0.4959
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4642,0.4944,0.3721,0.4987
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4664,0.4972,0.3744,0.5022
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4681,0.499,0.376,0.5039
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4687,0.4997,0.3766,0.5047
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4731,0.5042,0.3795,0.5088
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.4717,0.5025,0.3779,0.5071
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.473,0.5045,0.3803,0.51
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.4746,0.5061,0.3814,0.5115
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.4759,0.5074,0.3828,0.513
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4751,0.5067,0.382,0.512
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4778,0.5089,0.3837,0.514
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.4781,0.5096,0.3841,0.5147
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.4785,0.5096,0.3846,0.5147
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.4802,0.512,0.3867,0.5177
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.4809,0.5126,0.387,0.518
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.4817,0.5136,0.3876,0.5188
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.4801,0.5114,0.3857,0.5163
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.4815,0.5125,0.3861,0.5169
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.4834,0.515,0.3886,0.5202
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.4844,0.5164,0.3902,0.5222
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.4837,0.5156,0.3893,0.5208
E-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,0.457,0.4928,0.3791,0.5075
E-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,0.4664,0.503,0.3858,0.5171
E-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,0.466,0.5023,0.3857,0.5164
E-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,0.4674,0.5039,0.3865,0.5181
E-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,0.4666,0.5026,0.3857,0.5165
E-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,0.4667,0.5028,0.386,0.5169
E-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,0.4668,0.5032,0.3863,0.5175
E-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,0.4669,0.5032,0.3864,0.5176
E-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,0.4664,0.5024,0.3856,0.5163
E-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,0.4661,0.5023,0.3855,0.5165
E-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,0.4658,0.5015,0.3854,0.5154
E-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,0.4671,0.5028,0.3862,0.517
E-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,0.4675,0.5035,0.3864,0.5179
E-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,0.4668,0.5024,0.3861,0.5168
E-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,0.4683,0.5046,0.3877,0.5195
E-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,0.4666,0.5026,0.3859,0.5169
E-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,0.4673,0.503,0.3864,0.5174
E-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,0.468,0.5038,0.3869,0.518
E-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,0.467,0.5029,0.3862,0.5174
E-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,0.4676,0.5037,0.387,0.5183
E-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,0.4681,0.5039,0.387,0.5179
E-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,0.4674,0.5033,0.387,0.5178
E-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,0.4684,0.5042,0.3873,0.5185
E-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,0.4691,0.5049,0.3882,0.5197
E-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,0.468,0.5035,0.3875,0.5182
E-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,0.468,0.5033,0.3864,0.5172
E-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,0.4691,0.5043,0.3874,0.5185
E-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,0.4688,0.504,0.3871,0.5179
E-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,0.4701,0.5055,0.3885,0.52
E-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,0.4685,0.5042,0.3877,0.5186
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4795,0.5121,0.3877,0.5187
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.477,0.51,0.3863,0.5174
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4793,0.5093,0.3838,0.5127
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4848,0.5166,0.3903,0.5216
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4832,0.5146,0.3878,0.5188
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4827,0.5136,0.3869,0.517
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4847,0.515,0.3886,0.5185
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4833,0.5134,0.3862,0.5159
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4882,0.5188,0.3912,0.5223
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4941,0.5255,0.396,0.5288
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4966,0.5286,0.3989,0.5331
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4882,0.5196,0.3918,0.5234
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4956,0.5269,0.3974,0.5306
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4951,0.527,0.3981,0.5315
E-NCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.4972,0.5285,0.3989,0.5322
E-NCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.4928,0.5234,0.3951,0.5267
E-NCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.4988,0.5303,0.4002,0.5336
E-NCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.4972,0.5281,0.3981,0.5312
E-NCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4957,0.5267,0.397,0.5297
E-NCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4965,0.528,0.3989,0.5316
E-NCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.4992,0.5296,0.3996,0.5328
E-NCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.4994,0.531,0.3997,0.534
E-NCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.5006,0.5324,0.4013,0.5358
E-NCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.5008,0.5316,0.4002,0.5342
E-NCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.5006,0.5321,0.4014,0.5352
E-NCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.4978,0.5287,0.3988,0.5317
E-NCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.5004,0.5307,0.3998,0.5325
E-NCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.4988,0.5295,0.3993,0.5321
E-NCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.5061,0.5383,0.4056,0.5416
E-NCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.5033,0.5343,0.4029,0.537
CE-NCF,200,1,128,128,0.0001,10,0.0005,10,5,Adam,0.2872,0.3057,0.2301,0.3064
CE-NCF,200,1,128,128,0.0001,10,0.0005,20,5,Adam,0.3095,0.3277,0.2441,0.3258
CE-NCF,200,1,128,128,0.0001,10,0.0005,30,5,Adam,0.3205,0.3392,0.2528,0.3372
CE-NCF,200,1,128,128,0.0001,10,0.0005,40,5,Adam,0.3244,0.3432,0.2557,0.341
CE-NCF,200,1,128,128,0.0001,10,0.0005,50,5,Adam,0.3334,0.3526,0.2626,0.3499
CE-NCF,200,1,128,128,0.0001,10,0.0005,60,5,Adam,0.3369,0.3554,0.2641,0.3519
CE-NCF,200,1,128,128,0.0001,10,0.0005,70,5,Adam,0.3497,0.3686,0.2739,0.3649
CE-NCF,200,1,128,128,0.0001,10,0.0005,80,5,Adam,0.3459,0.3637,0.2699,0.3591
CE-NCF,200,1,128,128,0.0001,10,0.0005,90,5,Adam,0.3468,0.3653,0.2708,0.361
CE-NCF,200,1,128,128,0.0001,10,0.0005,100,5,Adam,0.3487,0.3672,0.2726,0.3631
CE-NCF,200,1,128,128,0.0001,10,0.0005,110,5,Adam,0.356,0.3752,0.2795,0.3716
CE-NCF,200,1,128,128,0.0001,10,0.0005,120,5,Adam,0.3544,0.3728,0.277,0.3677
CE-NCF,200,1,128,128,0.0001,10,0.0005,130,5,Adam,0.3573,0.3764,0.2802,0.3727
CE-NCF,200,1,128,128,0.0001,10,0.0005,140,5,Adam,0.361,0.3801,0.2823,0.3757
CE-NCF,200,1,128,128,0.0001,10,0.0005,150,5,Adam,0.3603,0.3789,0.281,0.3742
CE-NCF,200,1,128,128,0.0001,10,0.0005,160,5,Adam,0.3584,0.377,0.28,0.3727
CE-NCF,200,1,128,128,0.0001,10,0.0005,170,5,Adam,0.3647,0.383,0.2844,0.3781
CE-NCF,200,1,128,128,0.0001,10,0.0005,180,5,Adam,0.3654,0.384,0.2852,0.379
CE-NCF,200,1,128,128,0.0001,10,0.0005,190,5,Adam,0.3706,0.3893,0.289,0.3844
CE-NCF,200,1,128,128,0.0001,10,0.0005,200,5,Adam,0.3668,0.386,0.287,0.3814
CE-NCF,200,1,128,128,0.0001,10,0.0005,210,5,Adam,0.3727,0.3912,0.2907,0.3859
CE-NCF,200,1,128,128,0.0001,10,0.0005,220,5,Adam,0.37,0.3886,0.288,0.3828
CE-NCF,200,1,128,128,0.0001,10,0.0005,230,5,Adam,0.373,0.3923,0.2916,0.3877
CE-NCF,200,1,128,128,0.0001,10,0.0005,240,5,Adam,0.3708,0.3891,0.2885,0.3831
CE-NCF,200,1,128,128,0.0001,10,0.0005,250,5,Adam,0.373,0.3915,0.2904,0.3858
CE-NCF,200,1,128,128,0.0001,10,0.0005,260,5,Adam,0.3755,0.3932,0.2916,0.3866
CE-NCF,200,1,128,128,0.0001,10,0.0005,270,5,Adam,0.3746,0.393,0.2915,0.3872
CE-NCF,200,1,128,128,0.0001,10,0.0005,280,5,Adam,0.3769,0.3949,0.2928,0.3884
CE-NCF,200,1,128,128,0.0001,10,0.0005,290,5,Adam,0.3797,0.3977,0.2949,0.3912
CE-NCF,200,1,128,128,0.0001,10,0.0005,300,5,Adam,0.3803,0.3988,0.2961,0.3928
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4273,0.4545,0.3482,0.4621
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4162,0.4419,0.3362,0.4462
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4258,0.4528,0.3433,0.4574
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4297,0.4578,0.3466,0.4628
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4383,0.4666,0.3523,0.4712
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4457,0.4743,0.3579,0.4783
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4508,0.4791,0.361,0.483
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4545,0.4838,0.3646,0.4881
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4575,0.4872,0.3668,0.4913
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.463,0.4932,0.3715,0.4977
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4628,0.4932,0.3719,0.4979
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4667,0.4975,0.3756,0.5026
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4673,0.4984,0.376,0.5039
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4675,0.498,0.3757,0.5031
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.4703,0.5012,0.378,0.5063
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.4712,0.503,0.3802,0.5092
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.4735,0.5043,0.3803,0.5091
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.4765,0.5078,0.3836,0.5138
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4728,0.5043,0.3807,0.5099
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4782,0.5102,0.3856,0.5165
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.479,0.5104,0.386,0.5161
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.4779,0.5089,0.3844,0.5138
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.4813,0.5128,0.3871,0.5177
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.4799,0.5116,0.386,0.5166
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.4784,0.5103,0.3854,0.5157
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.4818,0.514,0.3881,0.5198
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.4793,0.5107,0.3855,0.5157
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.4836,0.5154,0.3896,0.521
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.4809,0.5126,0.3875,0.5182
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.4826,0.5143,0.3881,0.5193
E-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,0.464,0.4994,0.3841,0.514
E-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,0.4715,0.5076,0.3892,0.5215
E-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,0.472,0.5083,0.3897,0.522
E-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,0.4715,0.5074,0.3886,0.5206
E-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,0.4721,0.5083,0.3897,0.5221
E-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,0.4704,0.5068,0.3888,0.5207
E-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,0.4714,0.5073,0.3891,0.5211
E-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,0.4727,0.5087,0.3898,0.5221
E-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,0.4721,0.5083,0.3896,0.5219
E-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,0.4716,0.5078,0.3895,0.5216
E-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,0.4717,0.508,0.3891,0.5216
E-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,0.4733,0.5092,0.3906,0.5229
E-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,0.4722,0.5081,0.3899,0.5217
E-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,0.4725,0.508,0.389,0.5211
E-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,0.4717,0.5069,0.3882,0.5196
E-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,0.4736,0.5095,0.3904,0.5228
E-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,0.4728,0.5087,0.3896,0.5221
E-VNCF,100,1,128,128,5e-05,10,0.0001,180,5,Adam,0.4727,0.508,0.3888,0.5206
E-VNCF,100,1,128,128,5e-05,10,0.0001,190,5,Adam,0.4722,0.5077,0.3887,0.5206
E-VNCF,100,1,128,128,5e-05,10,0.0001,200,5,Adam,0.4719,0.508,0.3895,0.5217
E-VNCF,100,1,128,128,5e-05,10,0.0001,210,5,Adam,0.4741,0.5097,0.3899,0.5223
E-VNCF,100,1,128,128,5e-05,10,0.0001,220,5,Adam,0.4729,0.5085,0.3899,0.5218
E-VNCF,100,1,128,128,5e-05,10,0.0001,230,5,Adam,0.4748,0.5108,0.3914,0.5242
E-VNCF,100,1,128,128,5e-05,10,0.0001,240,5,Adam,0.4734,0.509,0.3898,0.5219
E-VNCF,100,1,128,128,5e-05,10,0.0001,250,5,Adam,0.4748,0.5105,0.3911,0.5237
E-VNCF,100,1,128,128,5e-05,10,0.0001,260,5,Adam,0.475,0.5104,0.3909,0.5231
E-VNCF,100,1,128,128,5e-05,10,0.0001,270,5,Adam,0.4743,0.5101,0.3909,0.5233
E-VNCF,100,1,128,128,5e-05,10,0.0001,280,5,Adam,0.4739,0.5097,0.3904,0.5229
E-VNCF,100,1,128,128,5e-05,10,0.0001,290,5,Adam,0.4739,0.5093,0.3904,0.5224
E-VNCF,100,1,128,128,5e-05,10,0.0001,300,5,Adam,0.4739,0.5096,0.3901,0.5223
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4783,0.5112,0.3864,0.5176
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4736,0.5065,0.3844,0.5141
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4795,0.5115,0.3868,0.5173
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4743,0.5048,0.38,0.5083
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.478,0.5093,0.3842,0.5136
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4838,0.5149,0.3883,0.5189
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4824,0.5128,0.3862,0.5156
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.487,0.5181,0.3908,0.522
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.486,0.5168,0.3893,0.5197
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4898,0.5222,0.394,0.5265
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4891,0.5205,0.3931,0.5248
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4921,0.5236,0.395,0.5274
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4885,0.5188,0.391,0.5218
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4961,0.5272,0.3973,0.5301
