model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,optimizer,MAP@10,NDCG@10,Precision@10,Recall@10
E-NCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4727,0.5057,0.3824,0.5121
E-NCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4717,0.5034,0.3801,0.5084
E-NCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4749,0.5067,0.3822,0.5111
E-NCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4817,0.5138,0.3882,0.5192
E-NCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4787,0.5091,0.3837,0.5121
E-NCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.4793,0.5107,0.3859,0.5153
E-NCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4802,0.5104,0.3845,0.5134
E-NCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4845,0.5151,0.3885,0.5184
E-NCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4886,0.5198,0.3922,0.5236
E-NCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.492,0.5227,0.3944,0.5261
E-NCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4888,0.5195,0.3912,0.5222
E-NCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4931,0.5248,0.3962,0.529
E-NCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.4921,0.5232,0.3952,0.5266
E-NCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4914,0.5224,0.3938,0.5252
E-NCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.4917,0.5218,0.3937,0.5248
E-NCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.4958,0.5275,0.3986,0.5315
E-NCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.4963,0.5275,0.3973,0.5305
E-NCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.4962,0.5278,0.3989,0.5322
E-NCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4988,0.5304,0.4007,0.5338
E-NCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4971,0.5292,0.3996,0.5334
E-NCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.4968,0.5281,0.3989,0.5317
E-NCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.497,0.5288,0.3991,0.532
E-NCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.4995,0.5309,0.3997,0.5333
E-NCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.4973,0.5287,0.3992,0.5319
E-NCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.4954,0.5259,0.3955,0.5277
E-NCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.4977,0.5284,0.398,0.5307
E-NCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.5,0.5307,0.4002,0.5329
E-NCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.5011,0.5334,0.4029,0.5374
E-NCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.5014,0.5326,0.4017,0.535
E-NCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.5026,0.5342,0.4025,0.5366
CE-NCF,200,1,128,128,0.0001,10,0.0005,10,5,Adam,0.2809,0.3009,0.2279,0.3036
CE-NCF,200,1,128,128,0.0001,10,0.0005,20,5,Adam,0.3053,0.3246,0.2431,0.3247
CE-NCF,200,1,128,128,0.0001,10,0.0005,30,5,Adam,0.3192,0.3394,0.2534,0.3389
CE-NCF,200,1,128,128,0.0001,10,0.0005,40,5,Adam,0.3209,0.3402,0.2539,0.339
CE-NCF,200,1,128,128,0.0001,10,0.0005,50,5,Adam,0.3275,0.3476,0.26,0.3472
CE-NCF,200,1,128,128,0.0001,10,0.0005,60,5,Adam,0.3328,0.3518,0.2623,0.3493
CE-NCF,200,1,128,128,0.0001,10,0.0005,70,5,Adam,0.336,0.3557,0.2652,0.3537
CE-NCF,200,1,128,128,0.0001,10,0.0005,80,5,Adam,0.3364,0.3563,0.2661,0.3547
CE-NCF,200,1,128,128,0.0001,10,0.0005,90,5,Adam,0.3406,0.3597,0.2684,0.3572
CE-NCF,200,1,128,128,0.0001,10,0.0005,100,5,Adam,0.3442,0.3638,0.2716,0.3614
CE-NCF,200,1,128,128,0.0001,10,0.0005,110,5,Adam,0.349,0.3679,0.2748,0.365
CE-NCF,200,1,128,128,0.0001,10,0.0005,120,5,Adam,0.3499,0.3693,0.2754,0.3661
CE-NCF,200,1,128,128,0.0001,10,0.0005,130,5,Adam,0.3499,0.3686,0.2741,0.3641
CE-NCF,200,1,128,128,0.0001,10,0.0005,140,5,Adam,0.3534,0.3724,0.2775,0.369
CE-NCF,200,1,128,128,0.0001,10,0.0005,150,5,Adam,0.353,0.3717,0.2766,0.3675
CE-NCF,200,1,128,128,0.0001,10,0.0005,160,5,Adam,0.3597,0.3779,0.2811,0.373
CE-NCF,200,1,128,128,0.0001,10,0.0005,170,5,Adam,0.3524,0.3707,0.2756,0.3661
CE-NCF,200,1,128,128,0.0001,10,0.0005,180,5,Adam,0.3603,0.3789,0.2819,0.3743
CE-NCF,200,1,128,128,0.0001,10,0.0005,190,5,Adam,0.3659,0.3847,0.2863,0.3803
CE-NCF,200,1,128,128,0.0001,10,0.0005,200,5,Adam,0.3699,0.3894,0.2896,0.385
CE-NCF,200,1,128,128,0.0001,10,0.0005,210,5,Adam,0.3617,0.3796,0.2821,0.3738
CE-NCF,200,1,128,128,0.0001,10,0.0005,220,5,Adam,0.3737,0.393,0.2929,0.3883
CE-NCF,200,1,128,128,0.0001,10,0.0005,230,5,Adam,0.3668,0.3849,0.2869,0.3797
CE-NCF,200,1,128,128,0.0001,10,0.0005,240,5,Adam,0.3754,0.3945,0.2941,0.3899
CE-NCF,200,1,128,128,0.0001,10,0.0005,250,5,Adam,0.3692,0.3875,0.2886,0.3824
CE-NCF,200,1,128,128,0.0001,10,0.0005,260,5,Adam,0.367,0.3852,0.2867,0.3799
CE-NCF,200,1,128,128,0.0001,10,0.0005,270,5,Adam,0.3716,0.3896,0.2899,0.384
CE-NCF,200,1,128,128,0.0001,10,0.0005,280,5,Adam,0.3751,0.3937,0.2936,0.3883
CE-NCF,200,1,128,128,0.0001,10,0.0005,290,5,Adam,0.3727,0.3913,0.2918,0.3863
CE-NCF,200,1,128,128,0.0001,10,0.0005,300,5,Adam,0.3771,0.3958,0.2943,0.3902
CE-VNCF,200,1,128,128,0.0001,10,0.0001,10,5,Adam,0.4245,0.4508,0.3437,0.4563
CE-VNCF,200,1,128,128,0.0001,10,0.0001,20,5,Adam,0.4141,0.4391,0.3335,0.4428
CE-VNCF,200,1,128,128,0.0001,10,0.0001,30,5,Adam,0.4199,0.447,0.3387,0.4513
CE-VNCF,200,1,128,128,0.0001,10,0.0001,40,5,Adam,0.4285,0.4566,0.3459,0.4614
CE-VNCF,200,1,128,128,0.0001,10,0.0001,50,5,Adam,0.4336,0.4619,0.3483,0.4658
CE-VNCF,200,1,128,128,0.0001,10,0.0001,60,5,Adam,0.443,0.4717,0.3555,0.4756
CE-VNCF,200,1,128,128,0.0001,10,0.0001,70,5,Adam,0.4474,0.4765,0.3595,0.4808
CE-VNCF,200,1,128,128,0.0001,10,0.0001,80,5,Adam,0.4534,0.4838,0.3651,0.4892
CE-VNCF,200,1,128,128,0.0001,10,0.0001,90,5,Adam,0.4573,0.4873,0.3674,0.492
CE-VNCF,200,1,128,128,0.0001,10,0.0001,100,5,Adam,0.4598,0.4904,0.3704,0.4959
CE-VNCF,200,1,128,128,0.0001,10,0.0001,110,5,Adam,0.4617,0.4922,0.3713,0.497
CE-VNCF,200,1,128,128,0.0001,10,0.0001,120,5,Adam,0.4634,0.4936,0.3719,0.4979
CE-VNCF,200,1,128,128,0.0001,10,0.0001,130,5,Adam,0.466,0.4973,0.3758,0.5029
CE-VNCF,200,1,128,128,0.0001,10,0.0001,140,5,Adam,0.4681,0.4994,0.377,0.5049
CE-VNCF,200,1,128,128,0.0001,10,0.0001,150,5,Adam,0.4679,0.499,0.3764,0.5041
CE-VNCF,200,1,128,128,0.0001,10,0.0001,160,5,Adam,0.4687,0.5001,0.3775,0.5057
CE-VNCF,200,1,128,128,0.0001,10,0.0001,170,5,Adam,0.471,0.5022,0.3791,0.5074
CE-VNCF,200,1,128,128,0.0001,10,0.0001,180,5,Adam,0.4694,0.5004,0.3777,0.5058
CE-VNCF,200,1,128,128,0.0001,10,0.0001,190,5,Adam,0.4729,0.5038,0.3801,0.5085
CE-VNCF,200,1,128,128,0.0001,10,0.0001,200,5,Adam,0.4751,0.5073,0.3837,0.5134
CE-VNCF,200,1,128,128,0.0001,10,0.0001,210,5,Adam,0.4714,0.5026,0.3795,0.5076
CE-VNCF,200,1,128,128,0.0001,10,0.0001,220,5,Adam,0.4734,0.5052,0.3819,0.511
CE-VNCF,200,1,128,128,0.0001,10,0.0001,230,5,Adam,0.476,0.5077,0.3834,0.5132
CE-VNCF,200,1,128,128,0.0001,10,0.0001,240,5,Adam,0.4767,0.5083,0.3837,0.5135
CE-VNCF,200,1,128,128,0.0001,10,0.0001,250,5,Adam,0.474,0.5056,0.382,0.511
CE-VNCF,200,1,128,128,0.0001,10,0.0001,260,5,Adam,0.4772,0.5085,0.3841,0.5135
CE-VNCF,200,1,128,128,0.0001,10,0.0001,270,5,Adam,0.4781,0.5104,0.3858,0.5166
CE-VNCF,200,1,128,128,0.0001,10,0.0001,280,5,Adam,0.4787,0.5112,0.3871,0.5177
CE-VNCF,200,1,128,128,0.0001,10,0.0001,290,5,Adam,0.4785,0.511,0.3867,0.5174
CE-VNCF,200,1,128,128,0.0001,10,0.0001,300,5,Adam,0.4816,0.514,0.3891,0.5203
E-VNCF,100,1,128,128,5e-05,10,0.0001,10,5,Adam,0.4593,0.495,0.3814,0.5102
E-VNCF,100,1,128,128,5e-05,10,0.0001,20,5,Adam,0.4686,0.505,0.3878,0.5195
E-VNCF,100,1,128,128,5e-05,10,0.0001,30,5,Adam,0.4689,0.5054,0.3876,0.5194
E-VNCF,100,1,128,128,5e-05,10,0.0001,40,5,Adam,0.4687,0.505,0.3871,0.5186
E-VNCF,100,1,128,128,5e-05,10,0.0001,50,5,Adam,0.4689,0.505,0.3871,0.5184
E-VNCF,100,1,128,128,5e-05,10,0.0001,60,5,Adam,0.4691,0.5056,0.3877,0.5197
E-VNCF,100,1,128,128,5e-05,10,0.0001,70,5,Adam,0.4683,0.5047,0.3871,0.5185
E-VNCF,100,1,128,128,5e-05,10,0.0001,80,5,Adam,0.4688,0.5048,0.3869,0.5186
E-VNCF,100,1,128,128,5e-05,10,0.0001,90,5,Adam,0.4696,0.5057,0.3874,0.5191
E-VNCF,100,1,128,128,5e-05,10,0.0001,100,5,Adam,0.4701,0.5059,0.3872,0.5192
E-VNCF,100,1,128,128,5e-05,10,0.0001,110,5,Adam,0.4681,0.5043,0.3866,0.5182
E-VNCF,100,1,128,128,5e-05,10,0.0001,120,5,Adam,0.4701,0.5061,0.3879,0.5197
E-VNCF,100,1,128,128,5e-05,10,0.0001,130,5,Adam,0.4697,0.5054,0.3876,0.5193
E-VNCF,100,1,128,128,5e-05,10,0.0001,140,5,Adam,0.4692,0.5049,0.3869,0.5184
E-VNCF,100,1,128,128,5e-05,10,0.0001,150,5,Adam,0.469,0.5052,0.3879,0.5194
E-VNCF,100,1,128,128,5e-05,10,0.0001,160,5,Adam,0.4705,0.5063,0.3879,0.5196
E-VNCF,100,1,128,128,5e-05,10,0.0001,170,5,Adam,0.4688,0.5052,0.3877,0.5197
